Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Presnel Kimpembe,40000000,26,1.89,Centre-Back,Centre-Back,left,2.32876712328767,Paris Saint-Germain,Ligue 1,0.03,0.0,0.03,0.0,0.0,0.18,0.03,0.02,0.02,0.01,0.02,0.03,0.13,0.03,20.0,0.2,1.0,8.2,0.0,0.0,0.0,0.02,0.02,0.15,0.01,0.01,69.35,72.37,95.8,1300.97,409.08,26.74,27.5,97.3,34.83,35.76,97.4,7.25,8.23,88.1,0.0,0.01,0.13,4.48,0.05,0.03,2.92,72.37,70.01,2.37,1.94,0.0,5.82,0.71,0.08,0.0,0.0,0.0,0.0,65.62,3.7,3.05,61.27,8.36,1.56,0.43,0.05,69.35,0.0,0.35,0.45,0.35,0.48,0.43,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.46,0.81,0.96,0.45,0.05,0.38,0.68,55.6,0.3,7.2,2.22,30.8,4.13,2.52,0.55,1.03,0.58,0.03,0.45,1.91,3.37,3.32,0.03,80.51,10.78,34.63,48.6,1.99,0.33,78.57,0.18,0.25,70.0,0.2,0.0,58.22,298.1,161.01,3.55,0.3,0.03,0.18,0.25,63.86,63.23,99.0,0.13,0.18,0.03,0.0,0.93,0.88,0.0,0.08,1.91,0.81,0.0,0.03,0.0,6.67,1.66,1.01,62.3
Prince-Désir Gouano,800000,28,1.86,Centre-Back,Centre-Back,right,,Without Club,Ligue 1,0.03,0.0,0.03,0.0,0.0,0.07,0.0,0.02,0.02,0.01,0.03,0.03,0.21,0.07,33.3,0.17,0.5,16.5,0.0,0.0,0.0,0.02,0.02,0.08,0.02,0.02,29.95,36.45,82.2,683.0,258.18,7.59,8.93,85.0,15.84,17.76,89.2,6.42,9.45,68.0,0.0,0.01,0.17,1.86,0.1,0.0,1.82,36.45,35.69,0.76,0.72,0.0,4.23,1.27,0.0,0.0,0.0,0.0,0.0,25.08,3.26,8.11,2.92,29.75,2.51,0.03,0.03,29.95,0.03,0.89,0.1,0.45,0.38,0.34,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.72,0.93,0.24,0.0,0.31,0.89,34.6,0.58,7.59,2.51,33.0,5.56,1.72,0.31,1.55,0.89,0.0,0.65,1.0,2.16,5.53,0.03,46.41,6.08,27.62,20.68,0.96,0.45,45.69,0.07,0.1,66.7,0.07,0.0,28.24,131.56,65.16,1.13,0.07,0.0,0.27,0.21,27.34,26.83,98.1,0.45,0.07,0.0,0.0,1.06,1.44,0.0,0.0,1.0,0.72,0.0,0.07,0.03,9.17,2.1,1.1,65.6
Rafael Tolói,13000000,31,1.85,Centre-Back,Centre-Back,right,1.32602739726027,Atalanta BC,Serie A,0.03,0.03,0.03,0.0,0.0,0.36,0.0,0.1,0.1,0.07,0.17,0.03,0.78,0.16,20.8,0.04,0.2,12.1,0.0,0.0,0.0,0.1,0.1,0.13,-0.07,-0.07,48.51,57.58,84.2,956.12,346.29,18.25,19.85,91.9,23.44,26.21,89.4,6.63,10.32,64.2,0.03,0.07,0.65,5.29,0.75,0.16,4.8,57.58,54.97,2.61,1.01,0.1,6.1,0.88,0.72,0.0,0.0,0.0,0.0,40.77,7.57,9.24,5.75,47.04,2.06,1.6,0.1,48.51,0.13,0.69,1.5,1.27,1.5,1.34,0.0,0.03,0.07,0.07,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.38,1.37,0.75,1.24,0.39,1.21,2.15,56.1,0.95,12.67,4.86,38.4,5.03,6.07,1.57,1.34,0.39,0.03,0.95,1.96,4.34,2.48,0.03,67.21,4.15,22.62,36.59,11.98,1.5,64.77,0.33,0.59,55.6,0.39,0.03,43.48,201.77,106.49,4.44,1.6,0.13,0.52,0.36,47.04,44.82,95.3,0.78,0.36,0.0,0.0,1.53,0.62,0.07,0.72,1.96,1.37,0.0,0.07,0.0,9.79,1.63,0.91,64.1
Ramiro Funes Mori,2000000,31,1.86,Centre-Back,Centre-Back,left,1.32602739726027,Al-Nassr Riad,Pro League,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.14,0.14,0.0,0.14,0.0,0.59,0.12,20.0,0.0,0.0,11.7,0.0,0.0,0.0,0.14,0.14,0.25,-0.14,-0.14,53.41,60.59,88.2,1095.65,339.53,18.82,20.59,91.4,25.88,28.24,91.7,8.35,11.06,75.5,0.0,0.0,0.0,2.24,0.12,0.0,2.82,60.59,58.24,2.35,1.29,0.0,5.65,0.94,0.35,0.0,0.0,0.0,0.0,49.18,4.35,7.06,29.76,26.94,2.12,1.06,0.12,53.41,0.35,1.18,1.41,0.59,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.18,0.24,0.59,0.59,0.0,0.24,0.47,50.0,0.24,5.53,1.41,25.5,3.88,1.41,0.24,1.53,0.71,0.0,0.82,1.65,2.82,6.82,0.0,72.94,10.0,40.24,40.0,3.76,0.82,70.59,0.0,0.35,0.0,0.12,0.0,49.18,450.71,303.18,6.47,1.76,0.0,0.12,0.12,52.35,51.29,98.0,0.35,0.12,0.0,0.0,0.82,0.59,0.0,0.35,1.65,0.24,0.0,0.0,0.0,7.41,2.82,1.76,61.5
Raúl Albentosa,400000,33,1.92,Centre-Back,Centre-Back,right,0.326027397260274,Vejle Boldklub,La Liga,0.05,0.0,0.05,0.0,0.0,0.26,0.0,0.07,0.07,0.01,0.08,0.05,0.67,0.15,23.1,0.08,0.33,7.9,0.0,0.0,0.0,0.07,0.07,0.11,-0.02,-0.02,30.58,40.06,76.3,754.96,260.11,5.56,7.05,78.8,16.12,19.0,84.8,8.8,13.44,65.5,0.0,0.01,0.15,1.65,0.15,0.0,1.7,40.06,38.87,1.18,1.13,0.1,5.51,1.44,0.15,0.0,0.0,0.0,0.0,25.38,3.55,11.12,5.25,29.14,4.58,0.05,0.21,30.58,0.15,1.34,0.46,0.57,0.36,0.21,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.62,0.67,0.15,0.0,0.31,0.82,37.5,0.51,6.13,1.08,17.6,4.69,1.18,0.26,1.24,0.88,0.0,0.36,0.67,1.49,3.71,0.0,47.42,6.74,31.3,15.96,1.54,1.18,46.24,0.05,0.05,100.0,0.05,0.0,27.49,105.09,44.07,0.46,0.0,0.0,0.15,0.0,27.34,26.41,96.6,0.93,0.26,0.0,0.0,1.08,0.67,0.05,0.15,0.67,0.62,0.0,0.05,0.0,11.22,1.24,0.67,64.9
Raúl Albiol,2500000,36,1.9,Centre-Back,Centre-Back,right,1.32602739726027,Villarreal CF,La Liga,0.05,0.0,0.05,0.0,0.0,0.21,0.0,0.03,0.03,0.03,0.05,0.05,0.27,0.07,25.0,0.17,0.67,10.1,0.0,0.0,0.0,0.03,0.03,0.1,0.02,0.02,49.27,55.31,89.1,1159.81,305.05,10.57,11.53,91.7,26.85,28.49,94.2,11.37,14.31,79.5,0.0,0.03,0.11,2.42,0.07,0.0,2.44,55.31,53.38,1.94,1.75,0.02,4.99,1.89,0.05,0.0,0.0,0.0,0.0,43.46,3.78,8.07,9.3,42.91,2.26,0.07,0.09,49.27,0.05,0.73,0.73,0.57,0.41,0.34,0.0,0.0,0.05,0.0,0.02,0.09,0.07,0.0,0.0,0.02,0.0,0.0,1.21,0.71,0.75,0.46,0.0,0.5,0.96,52.4,0.46,6.63,2.73,41.2,3.56,2.78,0.3,1.3,0.64,0.05,0.66,1.23,2.44,5.06,0.0,64.36,10.19,36.31,32.64,1.37,0.36,62.56,0.11,0.21,55.6,0.11,0.0,41.43,305.87,190.62,3.33,0.21,0.0,0.16,0.14,45.42,44.85,98.7,0.05,0.21,0.0,0.0,0.64,0.52,0.05,0.05,1.23,0.71,0.0,0.0,0.0,7.95,2.05,0.93,68.7
Reece Oxford,8000000,23,1.9,Centre-Back,Centre-Back,right,3.32876712328767,FC Augsburg,Bundesliga,0.07,0.0,0.07,0.0,0.0,0.19,0.0,0.07,0.07,0.0,0.07,0.07,0.59,0.22,37.5,0.13,0.33,9.4,0.0,0.0,0.0,0.07,0.07,0.11,0.01,0.01,30.78,37.77,81.5,709.94,221.25,7.44,8.69,85.5,16.46,18.64,88.3,6.62,9.69,68.3,0.0,0.0,0.04,1.55,0.04,0.0,2.11,37.77,36.95,0.81,0.41,0.0,6.25,1.81,0.19,0.0,0.0,0.0,0.0,26.6,3.66,7.51,4.25,28.67,2.4,0.33,0.15,30.78,0.22,1.04,0.92,0.59,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.33,0.85,0.78,0.41,0.15,0.37,0.96,38.5,0.59,9.21,3.18,34.5,5.07,3.77,0.37,1.96,1.15,0.04,0.81,3.7,5.03,6.14,0.04,51.71,9.25,31.78,20.46,2.48,1.37,50.9,0.11,0.11,100.0,0.11,0.0,25.56,143.45,63.66,1.0,0.19,0.0,0.48,0.15,28.89,27.48,95.1,0.15,0.19,0.0,0.0,1.04,0.85,0.04,0.19,3.7,0.85,0.0,0.0,0.0,9.03,3.7,2.07,64.1
Rick van Drongelen,1500000,23,1.85,Centre-Back,Centre-Back,left,0.326027397260274,KV Mechelen,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.03,0.03,0.0,0.03,0.0,0.38,0.06,16.7,0.0,0.0,9.2,0.0,0.0,0.0,0.03,0.03,0.08,-0.03,-0.03,31.5,42.81,73.6,681.06,234.06,8.81,10.5,83.9,16.5,20.25,81.5,5.81,10.38,56.0,0.0,0.0,0.0,2.44,0.25,0.13,2.75,42.81,39.44,3.38,1.5,0.0,6.5,0.75,0.19,0.0,0.0,0.0,0.0,24.81,6.31,11.69,33.13,2.13,4.19,1.88,0.31,31.5,0.19,1.06,0.63,1.38,0.38,0.31,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.25,1.38,0.44,0.0,1.13,2.31,48.6,1.19,11.88,4.5,37.9,8.0,3.0,0.88,2.0,0.63,0.0,1.38,0.81,2.63,4.69,0.06,53.19,5.38,26.5,28.38,3.0,0.69,49.94,0.31,0.38,83.3,0.38,0.0,28.69,208.31,107.5,2.31,0.44,0.06,0.38,0.75,28.38,27.19,95.8,0.69,0.25,0.0,0.0,0.63,0.31,0.0,0.19,0.81,1.25,0.0,0.0,0.06,12.56,2.0,1.88,51.6
Riechedly Bazoer,4000000,25,1.84,Centre-Back,Centre-Back,right,0.326027397260274,Vitesse Arnhem,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.05,0.05,0.02,0.06,0.0,1.07,0.3,28.6,0.0,0.0,23.1,0.0,0.0,0.0,0.05,0.05,0.04,-0.05,-0.05,32.44,37.92,85.5,672.49,103.55,10.81,12.03,89.9,15.38,17.51,87.8,5.48,7.31,75.0,0.0,0.02,0.3,1.68,0.15,0.15,1.52,37.92,37.61,0.3,0.3,0.0,5.33,2.28,0.46,0.0,0.0,0.0,0.0,25.28,6.55,6.09,8.38,27.87,1.22,0.0,0.15,32.44,0.0,0.46,0.3,0.15,0.76,0.46,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.76,0.61,0.46,0.15,0.15,0.61,25.0,0.46,16.45,3.81,23.1,4.26,9.29,2.89,1.22,0.46,0.0,0.76,0.61,1.83,1.07,0.15,47.82,1.52,12.18,27.87,11.88,0.46,47.51,0.91,1.68,54.5,1.07,0.0,35.18,143.45,66.24,2.44,1.07,0.15,0.91,0.91,35.94,32.13,89.4,2.28,0.3,0.0,0.0,1.83,2.13,0.3,0.46,0.61,0.76,0.15,0.0,0.0,10.36,0.61,1.07,36.4
Rob Holding,12000000,26,1.89,Centre-Back,Centre-Back,right,2.32876712328767,Arsenal FC,Premier League,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.03,0.03,0.0,0.03,0.0,0.48,0.06,12.5,0.0,0.0,9.3,0.0,0.0,0.0,0.03,0.03,0.06,-0.03,-0.03,50.3,56.38,89.2,1103.07,304.93,12.87,13.65,94.3,28.31,29.68,95.4,8.94,12.46,71.8,0.0,0.0,0.0,3.46,0.06,0.0,2.56,56.38,54.66,1.73,1.07,0.0,5.6,1.31,0.18,0.0,0.0,0.0,0.0,45.18,3.58,7.63,6.56,46.79,1.55,0.54,0.12,50.3,0.12,1.01,0.89,0.54,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.13,1.13,0.3,0.24,0.42,0.83,50.0,0.42,8.88,3.16,35.6,4.53,3.52,0.83,2.32,1.43,0.0,0.89,1.49,3.16,5.96,0.0,68.19,10.13,36.36,32.78,3.1,0.72,66.52,0.24,0.36,66.7,0.24,0.0,45.12,210.93,115.09,2.15,0.36,0.0,0.12,0.48,47.92,47.03,98.1,0.06,0.12,0.0,0.0,1.19,0.24,0.12,0.18,1.49,1.13,0.0,0.0,0.0,7.21,2.92,1.55,65.3
Rober,1200000,27,1.82,Centre-Back,Centre-Back,right,1.32602739726027,Levante UD,La Liga,0.05,0.0,0.05,0.0,0.0,0.15,0.05,0.05,0.05,0.01,0.06,0.05,0.55,0.05,9.1,0.09,1.0,11.8,0.0,0.0,0.0,0.05,0.05,0.1,-0.01,-0.01,40.76,48.89,83.4,876.79,300.94,13.64,14.73,92.6,18.94,20.78,91.2,7.98,12.2,65.4,0.0,0.01,0.2,3.07,0.05,0.0,3.37,48.89,47.16,1.74,1.64,0.05,7.54,1.98,0.1,0.0,0.0,0.0,0.0,33.27,5.21,10.41,8.03,37.34,2.43,0.1,0.35,40.76,0.15,0.99,1.09,0.94,0.64,0.64,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.49,0.84,0.89,0.45,0.15,0.6,1.19,50.0,0.6,11.6,3.92,33.8,6.1,4.07,1.44,1.54,0.89,0.0,0.64,2.58,4.07,5.06,0.15,60.1,7.14,31.83,29.5,2.98,0.89,58.46,0.2,0.25,80.0,0.2,0.0,36.55,220.46,126.5,3.12,0.55,0.05,0.4,0.25,38.48,37.54,97.6,0.25,0.15,0.05,0.05,1.74,0.3,0.0,0.1,2.58,0.84,0.0,0.05,0.0,8.48,1.69,2.13,44.2
Robin Knoche,7500000,29,1.9,Centre-Back,Centre-Back,right,0.326027397260274,1.FC Union Berlin,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.03,0.03,0.01,0.03,0.0,0.26,0.09,33.3,0.0,0.0,11.1,0.0,0.0,0.0,0.03,0.03,0.1,-0.03,-0.03,47.24,55.03,85.8,1150.63,350.43,8.36,9.48,88.2,26.24,28.19,93.1,12.07,16.44,73.4,0.0,0.01,0.11,2.33,0.03,0.0,2.39,55.03,53.56,1.47,1.35,0.0,5.26,1.61,0.0,0.0,0.0,0.0,0.0,41.35,4.05,9.63,8.94,41.78,2.9,0.11,0.03,47.24,0.2,1.32,0.83,0.43,0.55,0.49,0.03,0.0,0.03,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.35,0.83,0.98,0.37,0.0,0.55,1.21,45.2,0.66,10.63,4.05,38.1,6.15,4.08,0.4,1.95,0.95,0.0,1.01,1.81,3.16,6.01,0.14,66.58,8.51,41.06,29.22,1.55,0.49,65.2,0.26,0.34,75.0,0.29,0.0,40.75,239.14,124.54,2.04,0.2,0.0,0.2,0.32,42.82,42.18,98.5,0.03,0.17,0.0,0.0,0.98,0.37,0.03,0.0,1.81,0.83,0.0,0.03,0.0,10.34,2.79,1.93,59.1
Robin Koch,17000000,25,1.91,Centre-Back,Centre-Back,right,2.32876712328767,Leeds United,Premier League,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.04,0.02,0.06,0.0,0.85,0.08,10.0,0.0,0.0,15.9,0.0,0.0,0.0,0.04,0.04,0.05,-0.04,-0.04,28.93,35.86,80.7,614.35,162.15,7.7,9.73,79.1,16.16,18.36,88.0,4.82,6.85,70.4,0.0,0.02,0.25,1.61,0.51,0.0,1.78,35.86,35.1,0.76,0.68,0.0,7.87,0.76,0.0,0.0,0.0,0.0,0.0,24.19,4.23,7.44,3.55,28.25,2.03,0.08,0.0,28.93,0.0,0.51,0.93,0.42,1.18,1.02,0.0,0.0,0.08,0.08,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.61,0.93,0.68,0.85,0.08,0.51,1.69,30.0,1.18,17.34,5.08,29.3,6.6,8.63,2.11,1.69,0.59,0.08,1.1,2.62,4.23,3.13,0.0,46.52,6.43,20.64,22.75,5.16,0.93,45.85,0.34,0.34,100.0,0.34,0.0,24.19,98.63,47.03,1.35,0.59,0.08,0.34,0.34,26.73,25.04,93.7,0.59,0.25,0.0,0.0,1.44,0.93,0.0,0.0,2.62,0.93,0.0,0.0,0.0,9.73,2.88,2.62,52.3
Robin Le Normand,30000000,25,1.87,Centre-Back,Centre-Back,right,2.32876712328767,Real Sociedad,La Liga,0.02,0.04,0.02,0.0,0.0,0.07,0.0,0.06,0.06,0.0,0.06,0.02,0.64,0.09,13.8,0.03,0.25,9.8,0.0,0.0,0.0,0.06,0.06,0.09,-0.03,-0.03,48.5,54.02,89.8,1041.48,252.62,12.96,14.02,92.4,26.48,28.34,93.5,8.61,10.93,78.8,0.04,0.0,0.07,1.9,0.09,0.0,2.27,54.02,52.41,1.61,1.41,0.0,5.85,1.33,0.04,0.0,0.0,0.0,0.0,43.24,3.38,7.4,4.79,44.17,2.65,0.07,0.24,48.5,0.11,1.15,0.38,0.31,0.33,0.2,0.02,0.0,0.07,0.04,0.0,0.11,0.07,0.0,0.0,0.02,0.02,0.0,1.06,0.62,0.71,0.29,0.07,0.4,0.84,47.4,0.44,7.97,2.74,34.3,5.08,2.56,0.33,1.21,0.6,0.0,0.62,1.37,2.43,5.54,0.04,64.12,10.76,36.4,30.13,1.83,1.1,62.57,0.07,0.07,100.0,0.07,0.0,40.68,245.0,137.97,2.34,0.2,0.0,0.15,0.2,44.26,43.49,98.3,0.13,0.07,0.0,0.0,1.08,0.55,0.02,0.04,1.37,0.62,0.02,0.0,0.0,9.1,4.13,1.63,71.6
Robson Bambu,3000000,24,1.86,Centre-Back,Centre-Back,right,0.83013698630137,Sport Club Corinthians Paulista,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.26,0.09,0.01,0.01,0.01,0.01,0.0,0.17,0.09,50.0,0.0,0.0,14.2,0.0,0.0,0.0,0.01,0.01,0.03,-0.01,-0.01,61.0,69.18,88.2,1259.23,373.77,18.59,20.13,92.3,32.09,34.33,93.5,9.46,12.82,73.8,0.0,0.01,0.09,1.55,0.0,0.0,1.55,69.18,65.91,3.27,2.24,0.0,7.66,1.46,0.0,0.0,0.0,0.0,0.0,57.56,4.47,7.14,13.51,52.23,1.89,1.03,0.26,61.0,0.0,1.03,1.03,1.38,0.17,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.12,1.38,0.34,0.0,0.6,1.12,53.8,0.52,8.69,3.53,40.6,5.16,2.84,0.69,1.03,0.69,0.0,0.34,1.03,2.75,5.59,0.0,79.5,14.2,50.42,31.66,1.72,0.26,76.32,0.26,0.34,75.0,0.26,0.0,54.46,322.57,161.93,3.27,0.09,0.0,0.17,0.77,58.16,56.62,97.3,0.17,0.26,0.09,0.0,1.38,0.6,0.09,0.0,1.03,1.12,0.0,0.0,0.0,9.81,1.38,1.98,41.0
Rodrigo Becão,5000000,26,1.91,Centre-Back,Centre-Back,right,2.32876712328767,Udinese Calcio,Serie A,0.0,0.03,0.0,0.0,0.0,0.24,0.0,0.02,0.02,0.02,0.04,0.0,0.42,0.09,21.4,0.0,0.0,14.4,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,35.56,42.61,83.4,690.94,237.83,12.34,13.49,91.4,17.88,19.99,89.5,4.54,7.62,59.5,0.03,0.02,0.27,1.84,0.27,0.06,1.81,42.61,39.47,3.14,1.6,0.0,3.83,0.77,0.3,0.0,0.0,0.0,0.0,32.62,3.23,6.76,2.88,35.85,0.95,1.51,0.27,35.56,0.03,0.65,0.65,0.74,0.65,0.5,0.03,0.0,0.03,0.09,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,2.34,1.78,1.45,0.74,0.15,0.92,1.93,47.7,1.01,12.81,5.52,43.1,7.38,4.54,0.89,1.72,0.92,0.03,0.8,1.51,3.86,3.68,0.09,52.46,7.68,26.93,23.37,4.89,1.04,49.58,0.06,0.15,40.0,0.06,0.0,30.31,146.28,88.07,2.34,0.65,0.06,0.33,0.24,33.75,32.53,96.4,0.62,0.24,0.0,0.0,1.75,1.36,0.09,0.3,1.51,1.78,0.0,0.03,0.0,6.82,2.34,1.1,68.1
Rodrigo Ely,2000000,28,1.88,Centre-Back,Centre-Back,right,,Without Club,La Liga,0.19,0.0,0.19,0.0,0.0,0.19,0.0,0.04,0.04,0.02,0.06,0.19,0.58,0.38,66.7,0.33,0.5,7.9,0.0,0.0,0.0,0.04,0.04,0.07,0.15,0.15,24.04,30.58,78.6,613.46,194.81,5.19,6.35,81.8,11.73,13.46,87.1,6.73,10.19,66.0,0.0,0.02,0.19,0.77,0.19,0.0,0.96,30.58,28.08,2.5,2.5,0.0,2.88,1.35,0.0,0.0,0.0,0.0,0.0,15.96,5.96,8.65,2.88,21.92,4.04,0.0,0.38,24.04,0.58,1.54,0.0,0.19,0.58,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.58,0.96,0.38,0.0,0.58,0.77,75.0,0.19,5.38,2.69,50.0,2.31,2.88,0.19,0.96,0.19,0.0,0.77,0.38,1.73,6.35,0.19,40.19,7.12,24.23,15.0,1.92,1.15,37.69,0.19,0.19,100.0,0.19,0.0,16.92,48.46,18.85,0.38,0.19,0.0,0.19,0.0,19.42,18.85,97.0,0.77,0.19,0.0,0.0,1.54,0.58,0.0,0.0,0.38,0.58,0.0,0.0,0.0,9.62,3.08,0.38,88.9
Roger Ibanez,25000000,23,1.86,Centre-Back,Centre-Back,right,3.32876712328767,AS Roma,Serie A,0.12,0.06,0.12,0.0,0.0,0.33,0.03,0.07,0.07,0.02,0.08,0.12,0.73,0.24,33.3,0.17,0.5,9.6,0.0,0.0,0.0,0.07,0.07,0.09,0.05,0.05,50.12,57.77,86.8,1082.79,334.06,15.31,16.58,92.3,25.15,27.31,92.1,9.33,13.09,71.2,0.06,0.02,0.36,2.98,0.21,0.03,2.73,57.77,54.64,3.13,1.79,0.06,5.16,1.82,0.06,0.0,0.0,0.0,0.0,45.23,4.5,8.05,11.0,42.28,2.07,1.25,0.09,50.12,0.0,1.15,1.18,0.52,0.85,0.79,0.0,0.0,0.0,0.03,0.03,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.37,1.52,1.61,0.58,0.18,0.88,1.55,56.9,0.67,11.66,4.01,34.4,7.47,3.55,0.64,1.37,0.39,0.0,0.97,3.04,5.41,3.89,0.06,69.16,8.6,35.9,34.66,3.95,1.31,66.37,0.64,0.94,67.7,0.64,0.0,46.2,300.47,165.45,4.68,0.73,0.06,0.46,0.33,45.96,45.14,98.2,0.24,0.33,0.03,0.03,1.7,1.64,0.03,0.06,3.04,1.52,0.0,0.09,0.0,8.81,2.19,1.15,65.5
Rolando,200000,36,1.89,Centre-Back,Centre-Back,right,0.326027397260274,SC Braga,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.08,0.08,0.0,0.08,0.0,0.78,0.11,14.3,0.0,0.0,8.7,0.0,0.0,0.0,0.08,0.08,0.1,-0.08,-0.08,40.3,46.46,86.7,893.06,261.16,9.63,10.63,90.5,22.61,24.29,93.1,7.95,10.97,72.4,0.0,0.0,0.11,1.23,0.11,0.0,0.45,46.46,45.56,0.9,0.67,0.0,6.27,0.78,0.0,0.0,0.0,0.0,0.0,35.71,4.03,6.72,9.4,32.69,3.13,0.22,0.45,40.3,0.11,0.78,0.45,0.34,0.34,0.22,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.79,1.34,1.46,0.22,0.11,0.67,1.23,54.5,0.56,6.72,1.9,28.3,4.7,1.79,0.22,1.34,0.78,0.11,0.56,0.45,2.24,4.48,0.11,55.75,5.6,33.92,22.95,2.35,1.46,54.96,0.11,0.22,50.0,0.11,0.11,35.04,149.78,100.75,1.23,0.34,0.0,0.34,0.11,37.16,36.16,97.3,0.22,0.22,0.0,0.0,0.9,0.22,0.0,0.0,0.45,1.34,0.0,0.0,0.0,10.19,1.79,1.57,53.3
