longName,avg_playerankIndex,scouting_period
Alexander Sørloth,0.17330005404497725,2018-2019
Daniel García Carrillo,0.17336232971394197,2018-2019
Lukáš Hrádecký,0.1451596330286654,2018-2019
Martin Braithwaite,0.19474384528283298,2018-2019
Mathias Jattah-Njie Jørgensen,0.1838040920800941,2018-2019
Thomas Delaney,0.18673941162638602,2018-2019
Davy Klaassen,0.17550217468367485,2018-2019
Albin Kenneth Dahrup Zohore,0.1799980137487378,2018-2019
Riza Durmisi,0.16024535797344047,2018-2019
Jens Stryger Larsen,0.1750995293762645,2018-2019
Jonas Lössl,0.10849230599747293,2018-2019
Yussuf Yurary Poulsen,0.1949908927442641,2018-2019
Lukas Lerager,0.17538248810128354,2018-2019
Enzo Loiodice,0.17546148009145293,2018-2019
Bruno González Cabrera,0.181023764724867,2018-2019
Sofiane Diop,0.17078629114391128,2018-2019
William Alain André Gabriel Saliba,0.17898233541814926,2018-2019
Juan Pablo Añor Acosta,0.16455627002727902,2018-2019
Álex Gallar,0.17467544953261616,2018-2019
Álex Moreno,0.17368175012036247,2018-2019
Sandro Ramírez Castillo,0.16955020987091823,2018-2019
Rubén Alcaraz,0.1752877453934778,2018-2019
Mathew Ryan,0.11477725733887847,2018-2019
Florin Andone,0.1797075750673823,2018-2019
Beram Kayal,0.17518387722271153,2018-2019
Sung-Yeung Ki,0.1657995739967565,2018-2019
Victor Wanyama,0.17517317136234578,2018-2019
Francesc Aday Benítez Caraballo,0.17418476688488946,2018-2019
Stuart Armstrong,0.18013649165036053,2018-2019
Matthew James Doherty,0.18113187429240113,2018-2019
Ryan Fraser,0.17717526619646382,2018-2019
Aaron Mooy,0.1625688646447461,2018-2019
Marten de Roon,0.180297225850524,2018-2019
Joseba Zaldúa Bengoetxea,0.17309132765416038,2018-2019
Kenan Kodro,0.17006726020007887,2018-2019
Aitor Fernández,0.1823363540738422,2018-2019
Unai Bustinza Martínez,0.17881888280118927,2018-2019
Javier Eraso Goñi,0.16815881381388292,2018-2019
Georg Margreitter,0.1825549955034856,2018-2019
Guido Burgstaller,0.18045313449137695,2018-2019
Stefan Ilsanker,0.17017023637185966,2018-2019
Martin Hinteregger,0.18116777504951256,2018-2019
Raúl García Carnero,0.16439254380332344,2018-2019
Michael Gregoritsch,0.18843439166408885,2018-2019
Kevin Wimmer,0.1717410657100413,2018-2019
Javi Moyano,0.16698735822822414,2018-2019
Marcel Sabitzer,0.1778502225967669,2018-2019
Karim Onisiwo,0.19293261447264012,2018-2019
Jonathan Rodríguez Menéndez,0.15990103373360404,2018-2019
Christian Kabasele,0.175817736042812,2018-2019
Milan Badelj,0.1714222988579079,2018-2019
Mateo Kovačić,0.1807418163120544,2018-2019
Šime Vrsaljko,0.17572418836843562,2018-2019
Andrej Kramarić,0.20482151378732003,2018-2019
Marko Pajać,0.17643941380826164,2018-2019
Pablo Ínsua Blanco,0.1749849105190615,2018-2019
Mateo Pavlović,0.1864572877910727,2018-2019
Duje Čop,0.17315925470930402,2018-2019
Ante Rebić,0.18622380655205148,2018-2019
Marcelo Brozović,0.16955744881700652,2018-2019
Danilo Luiz da Silva,0.18111671887948388,2018-2019
Alex Sandro Lobo Silva,0.17673031102239492,2018-2019
Nicolás Hernán Otamendi,0.18490792193536962,2018-2019
Rolando Jorge Pires da Fonseca,0.17779705441613772,2018-2019
João Filipe Iria Santos Moutinho,0.16943100431020608,2018-2019
James David Rodríguez Rubio,0.19238751410473165,2018-2019
Ezequiel Marcelo Garay,0.18468999312079218,2018-2019
Francisco Javier García Fernández,0.17555644545791832,2018-2019
Nemanja Matić,0.18033801992598972,2018-2019
Axel Witsel,0.19027685218834992,2018-2019
Rodrigo Moreno Machado,0.19457046144435428,2018-2019
Rui Pedro dos Santos Patrício,0.1762834915349978,2018-2019
Santiago Arias Naranjo,0.17379837368312967,2018-2019
Emiliano Adrián Insúa Zapata,0.16519491972580047,2018-2019
Daniel Filipe Martins Carriço,0.18336130194702693,2018-2019
Ewerton da Silva Pereira,0.1828275787322672,2018-2019
Emmanuel Imorou,0.17254016990288729,2018-2019
Christian Atsu Twasam,0.1780093883602677,2018-2019
Jan Oblak,0.2681879394523583,2018-2019
Maya Yoshida,0.18464870035718897,2018-2019
Ricardo Domingos Barbosa Pereira,0.18065116080687701,2018-2019
Cédric Ricardo Alves Soares,0.16478312167357684,2018-2019
Abdoulaye Ba,0.17645326507867715,2018-2019
Adrien Sebastian Perruchet Silva,0.1677622496576664,2018-2019
Paulo André Rodrigues de Oliveira,0.17861240817095267,2018-2019
Edson André Sitoe,0.18094382675042756,2018-2019
Rúben Afonso Borges Semedo,0.177126997257008,2018-2019
Edgar Miguel Ié,0.17153319018204646,2018-2019
João Mário Naval da Costa Eduardo,0.17969383683776785,2018-2019
Armindo Tué Na Bangna,0.18174475493023093,2018-2019
Fernando Marçal de Oliveira,0.17583438876553803,2018-2019
Ederson Santana de Moraes,0.23433319879483722,2018-2019
Victor Nilsson Lindelöf,0.18242017472091226,2018-2019
Ragnar Klavan,0.17812747608828436,2018-2019
Sergi Guardiola,0.18036762751974086,2018-2019
Manuel Alejandro García Sánchez,0.1748282662732916,2018-2019
Jorge Miramón,0.16577422833167652,2018-2019
Leonardo Carrilho Baptistão,0.19012930172074552,2018-2019
Jaime Mata,0.18973723032434034,2018-2019
Niklas Moisander,0.1775682171954204,2018-2019
Tom Heaton,0.18415429773249745,2018-2019
Aron Einar Gunnarsson,0.17044995454266776,2018-2019
Joseph Williams Ralls,0.14852352086690465,2018-2019
Gylfi Þór Sigurðsson,0.18078579297812966,2018-2019
Carlos Akapo,0.17248933425398624,2018-2019
Łukasz Fabiański,0.17992166628376813,2018-2019
Wojciech Szczęsny,0.2408449764883756,2018-2019
Laurent Koscielny,0.1901001601723382,2018-2019
Francis Coquelin,0.17359174481109912,2018-2019
Aaron Ramsey,0.18975960311276124,2018-2019
Gervinho,0.20045953643236078,2018-2019
Theo Walcott,0.1821823503823108,2018-2019
Ryan Bertrand,0.16502264839202987,2018-2019
David Luiz Moreira Marinho,0.1877690774913883,2018-2019
Oriol Romeu Vidal,0.17330108951586348,2018-2019
Salomon Armand Magloire Kalou,0.18882876984280836,2018-2019
Romelu Lukaku Menama,0.19134359391610095,2018-2019
Juan Manuel Mata García,0.17287069900107585,2018-2019
Daniel Sturridge,0.1736664500475521,2018-2019
David de Gea Quintana,0.17126916326090247,2018-2019
Jonny Evans,0.18305933038075653,2018-2019
Phil Jones,0.1845855932677372,2018-2019
Michael Keane,0.19108613230294907,2018-2019
Rafael Pereira da Silva,0.16708855620943797,2018-2019
Fábio Pereira da Silva,0.1725258284402983,2018-2019
Chris Smalling,0.18359888680447492,2018-2019
Tom Cleverley,0.17126575031385027,2018-2019
Jesse Lingard,0.1878190193935529,2018-2019
Paul Pogba,0.2071887685654624,2018-2019
Alireza Jahanbakhsh,0.16775044940204842,2018-2019
Ashley Young,0.15789854965022812,2018-2019
Javier Hernández Balcázar,0.18479763051812684,2018-2019
Conor David Coady,0.17226349757395226,2018-2019
Martin Kelly,0.17697160511074517,2018-2019
Jordan Brian Henderson,0.17286848995068277,2018-2019
Lucas Pezzini Leiva,0.17398912931993346,2018-2019
Jonjo Shelvey,0.16213770066095406,2018-2019
Andy Carroll,0.1767040836205297,2018-2019
Luis Alberto Suárez Díaz,0.2123779164204465,2018-2019
Paul Dummett,0.17352611060125434,2018-2019
Davide Santon,0.17323177456913488,2018-2019
Mehdi Abeid,0.1815902470161332,2018-2019
Hatem Ben Arfa,0.18117869489248578,2018-2019
Dan Gosling,0.17682950990089663,2018-2019
Ciaran Clark,0.18998531758390463,2018-2019
Marc Albrighton,0.16480805875060744,2018-2019
Marcos Alonso Mendoza,0.17619015861389134,2018-2019
Dale Stephens,0.16889802069804027,2018-2019
Vhakka Eddy Stelh Gnahoré,0.18309485429808323,2018-2019
Nathan Redmond,0.18858932472470108,2018-2019
Jack Cork,0.17540921691898365,2018-2019
José Miguel da Rocha Fonte,0.1862826525028903,2018-2019
Luke Shaw,0.17776731160810733,2018-2019
Jack Stephens,0.18205034393825192,2018-2019
Adam Lallana,0.17506063058986923,2018-2019
Morgan Schneiderlin,0.17661105694584836,2018-2019
James Ward-Prowse,0.17221076633624485,2018-2019
Iago Falqué Silva,0.18143606340174862,2018-2019
Joe Bennett,0.16689214431147356,2018-2019
Scott Dann,0.18273582141234446,2018-2019
Steven N'Kemboanza Mike Christopher N'Zonzi,0.18032713397002986,2018-2019
David Wayne Hoilett,0.17530621971621527,2018-2019
Rubén Rochina Naixes,0.16402767437676005,2018-2019
Ladislav Krejčí,0.1753668190477446,2018-2019
Ondrej Petrák,0.17571234221356177,2018-2019
Theodor Gebre Selassie,0.1789458735636155,2018-2019
Séamus Coleman,0.17295220390106317,2018-2019
Shane Duffy,0.19041142574728046,2018-2019
Ross Barkley,0.18984710691207898,2018-2019
Tomáš Vaclík,0.17220453785931106,2018-2019
Pavel Kadeřábek,0.17869337546545408,2018-2019
Marouane Fellaini-Bakkioui,0.17699064106522958,2018-2019
Tomáš Koubek,0.14672374216603826,2018-2019
Kyle Walker,0.17852418047769336,2018-2019
Gareth Frank Bale,0.19124010758075793,2018-2019
Ryan Marlowe Fredericks,0.1737745451508324,2018-2019
Aaron Lennon,0.1762553017324887,2018-2019
Luka Modrić,0.18264403944496443,2018-2019
Alex Pritchard,0.16830752324376122,2018-2019
Sandro Ranieri Guimarães Cordeiro,0.17249406178944204,2018-2019
Danny Rose,0.16926099189517427,2018-2019
Joe Hart,0.08616698520240929,2018-2019
Aleksandar Kolarov,0.16729315121877522,2018-2019
Vincent Kompany,0.18079092765100907,2018-2019
Karim Rekik,0.17710651874044683,2018-2019
Stefan Savić,0.1868076148970859,2018-2019
Pablo Javier Zabaleta Girod,0.16713904684365735,2018-2019
David Josué Jiménez Silva,0.19286848390015837,2018-2019
James Milner,0.16996318548360628,2018-2019
Sergio Leonel Agüero del Castillo,0.21244569006922387,2018-2019
Mario Barwuah Balotelli,0.1826142847387187,2018-2019
Edin Džeko,0.20949823423034775,2018-2019
Andrew Surman,0.1749707349357287,2018-2019
Anton Ciprian Tătărușanu,0.18175010866420807,2018-2019
Ben Foster,0.167683248600845,2018-2019
Alexandru Iulian Maxim,0.16293707327768864,2018-2019
Shane Long,0.18068788750812617,2018-2019
Nathaniel Clyne,0.16903847039772932,2018-2019
Glenn Murray,0.18066247216903064,2018-2019
Wilfried Zaha,0.1962883510722265,2018-2019
Wayne Hennessey,0.13695273922244955,2018-2019
Adam Smith,0.1777982500340877,2018-2019
Fabian Delph,0.18123532913555537,2018-2019
Robert Snodgrass,0.1711060996959514,2018-2019
Andros Townsend,0.18014793403034543,2018-2019
Kasper Schmeichel,0.157708162767765,2018-2019
Souleymane Bamba,0.1838389443291216,2018-2019
Wes Morgan,0.18251259672948175,2018-2019
Jeffrey Schlupp,0.1826265265555449,2018-2019
Phil Bardsley,0.16507284562119812,2018-2019
Leo Štulac,0.16758296812600298,2018-2019
Dong-Won Ji,0.1897174560871461,2018-2019
Robert Berič,0.19619580694539743,2018-2019
James Tomkins,0.18177765760061848,2018-2019
Mark Noble,0.18224225469658764,2018-2019
Alex McCarthy,0.12213668485607258,2018-2019
Aaron Cresswell,0.16302720836256965,2018-2019
Facundo Sebastián Roncaglia,0.17149196342742992,2018-2019
Leandro Paredes,0.17591821547625425,2018-2019
Mohamed Diamé,0.1703769680466323,2018-2019
Gerónimo Rulli,0.17834350283992045,2018-2019
Gabriel Iván Mercado,0.17619143323139924,2018-2019
James McArthur,0.17902555211067742,2018-2019
Guido Marcelo Carrillo,0.186176579917314,2018-2019
Duván Esteban Zapata Banguera,0.21347282476615445,2018-2019
Franco Matías Di Santo,0.16921258278463827,2018-2019
Lucas Nahuel Castro,0.18264700802037384,2018-2019
Luciano Vietto,0.18372954074069905,2018-2019
Federico Javier Santander Mereles,0.189712164164376,2018-2019
José Ramiro Funes Mori,0.18105894288651894,2018-2019
Germán Alejandro Pezzella,0.1882855314351361,2018-2019
Lucas Ariel Ocampos,0.19129855190169082,2018-2019
José Luis Palomino,0.18372319268796125,2018-2019
Matthew Lowton,0.1642265607712337,2018-2019
Lucas Nicolás Alario,0.18818585940451668,2018-2019
Pablo Ezequiel De Blasis,0.16849143552134255,2018-2019
Harry Maguire,0.19396953754313553,2018-2019
Nathaniel Otis Mendez-Laing,0.18198065878379846,2018-2019
Walter Daniel Benítez,0.24974803707816998,2018-2019
Michail Antonio,0.18570103331970358,2018-2019
Harry Kane,0.20998804576193367,2018-2019
Asmir Begović,0.06604989213645297,2018-2019
Cyrus Christie,0.17167422484724948,2018-2019
Jamal Lascelles,0.1815087019381213,2018-2019
Luis Ezequiel Ávila,0.18771133972872733,2018-2019
Adrian Mariappa,0.17744272793957466,2018-2019
Damián Marcelo Musto,0.1707681943031116,2018-2019
Jonathan Hogg,0.16883717237292067,2018-2019
Troy Deeney,0.1905542393840797,2018-2019
Paulo Bruno Exequiel Dybala,0.18501720682719386,2018-2019
Ashley Westwood,0.17404425463759937,2018-2019
Ben Mee,0.1803528031333545,2018-2019
Kieran Trippier,0.1569292848151028,2018-2019
Charlie Austin,0.17802979959698825,2018-2019
Danny Ings,0.18679287291983845,2018-2019
Charles Mariano Aránguiz Sandoval,0.19454433658599976,2018-2019
Junior Stanislas,0.17556199303299633,2018-2019
Jeff Hendrick,0.17055131903651877,2018-2019
Will Hughes,0.18204003662106888,2018-2019
Erick Antonio Pulgar Farfán,0.16542586249024188,2018-2019
John Stiven Mendoza Valencia,0.16746375660370624,2018-2019
Lewis Dunk,0.18361649988483833,2018-2019
Ashley Barnes,0.18873874321405437,2018-2019
Sam Vokes,0.18257894282300027,2018-2019
José Heriberto Izquierdo Mena,0.1762711624740097,2018-2019
Charlie Taylor,0.16183836022916692,2018-2019
Joe Bryan,0.16711075575117085,2018-2019
Chris Wood,0.1857824053057908,2018-2019
Matt Ritchie,0.16340324504966075,2018-2019
Steve Cook,0.18598957002347502,2018-2019
Simon Francis,0.1769332391702059,2018-2019
Harry Arter,0.17326460537439428,2018-2019
Charlie Daniels,0.16451739115808395,2018-2019
José Holebas,0.15474493128663827,2018-2019
Charalampos Lykogiannis,0.16453238161599293,2018-2019
Iván Marcano Sierra,0.1834414468640973,2018-2019
Kevin Mirallas,0.17249486003812478,2018-2019
Konstantinos Stafylidis,0.16747734355986074,2018-2019
Konstantinos Manolas,0.18612733863860773,2018-2019
Johann Berg Guðmunds­son,0.17481042002266226,2018-2019
Vitorino Gabriel Pacheco Antunes,0.15713117270629273,2018-2019
Dimitrios Siovas,0.18177478446043993,2018-2019
Konstantinos Mitroglou,0.18985570277448915,2018-2019
John Stones,0.18376645497888924,2018-2019
Craig Cathcart,0.1814564432249248,2018-2019
James Tarkowski,0.18405738783870693,2018-2019
Genki Haraguchi,0.17939041357896615,2018-2019
Hiroki Sakai,0.18056835609347535,2018-2019
Yoshinori Muto,0.17372701254442782,2018-2019
Gen Shōji,0.1765496466543883,2018-2019
Yūya Ōsako,0.17974415122631054,2018-2019
Ryan Bennett,0.1774015881874522,2018-2019
Takefusa Kubo,0.1733884470743997,2018-2019
Péter Gulácsi,0.24756042506815382,2018-2019
Robbie Brady,0.15416720892640529,2018-2019
Thomas Cairney,0.1786383599421457,2018-2019
Joshua King,0.18768478760820395,2018-2019
Jordon Ibe,0.1777524567234496,2018-2019
Moussa Konaté,0.1859613944042337,2018-2019
Marcin Kamiński,0.18207658714635372,2018-2019
Łukasz Skorupski,0.13940955417137665,2018-2019
Arkadiusz Milik,0.20460531823905317,2018-2019
Łukasz Teodorczyk,0.16978952613622325,2018-2019
Mariusz Stępiński,0.17782144280423265,2018-2019
Thiago Rangel Cionek,0.17837781495071012,2018-2019
Bartosz Bereszyński,0.17012910645412152,2018-2019
Piotr Zieliński,0.19134531427720688,2018-2019
Jordan Pickford,0.14443461656093834,2019-2020
Domenico Criscito,0.17134394860945912,2019-2020
Bruno Eduardo Regufe Alves,0.18042344440097713,2019-2020
Felipe Salvador Caicedo Corozo,0.18711786032347597,2019-2020
Fyodor Smolov,0.1746141607854858,2019-2020
Cristian Daniel Ansaldi,0.17673386857284398,2019-2020
Marcelo Antônio Guedes Filho,0.18630601162458685,2019-2020
Martin Dúbravka,0.15156196995063667,2019-2020
Willian Borges da Silva,0.1969941861422381,2019-2020
Douglas Costa de Souza,0.1898150165890722,2019-2020
Henrikh Mkhitaryan,0.2010422991913755,2019-2020
Fernando Luiz Rosa,0.17999425205682124,2019-2020
Yevhen Shakhov,0.17877005997677473,2019-2020
Nikola Kalinić,0.20030897916155552,2019-2020
Lucas Pérez Martínez,0.17346646134524926,2019-2020
Admir Mehmedi,0.17423908647026087,2019-2020
Andriy Yarmolenko,0.18604175536761258,2019-2020
Andre Gray,0.1734584596758157,2019-2020
Erik Pieters,0.1750050170028429,2019-2020
Jetro Willems,0.18414387287765718,2019-2020
Jack Peter Grealish,0.1863093767138536,2019-2020
Callum Jack Robinson,0.1780154952175763,2019-2020
Jesús Joaquín Fernández Sáez de la Torre,0.17487047012133355,2019-2020
Raheem Shaquille Sterling,0.20398128080582686,2019-2020
Angus Gunn,-0.015124885864648796,2019-2020
William Troost-Ekong,0.17708431147354134,2019-2020
Milos Veljkovic,0.17863887303609202,2019-2020
Raúl Alonso Jiménez Rodríguez,0.20589729303320198,2019-2020
Héctor Miguel Herrera López,0.17354796569030181,2019-2020
Néstor Alejandro Araújo Razo,0.1860845071488489,2019-2020
Kevin Strootman,0.17743343468419207,2019-2020
Fabián Cornelio Balbuena Gonzále,0.18227486662413903,2019-2020
Miguel Ángel Trauco Saavedra,0.16969456346738662,2019-2020
Gianluca Lapadula,0.18944473384330182,2019-2020
Georginio Wijnaldum,0.18505138052840814,2019-2020
Sebastián Carlos Cristóforo Pepe,0.1651589234962469,2019-2020
João Pedro Geraldino dos Santos Galvão,0.1947801331684747,2019-2020
Diego Sebastián Laxalt Suárez,0.1730286603618547,2019-2020
Lucas Olaza,0.16046570039753044,2019-2020
Matías Vecino Falero,0.17675516039002984,2019-2020
Callum Wilson,0.18006271283022166,2019-2020
Jhon Carlos Chancellor Cedeño,0.18283813972339258,2019-2020
Darwin Daniel Machís Marcano,0.18206277688491035,2019-2020
Memphis Depay,0.2067608528165207,2019-2020
Zinedine Ferhat,0.17965180868124125,2019-2020
Islam Slimani,0.20668466248109474,2019-2020
Kenneth Josiah Omeruo,0.1750317913485712,2019-2020
Jürgen Locadia,0.18940207074823512,2019-2020
Mohamed Salah Ghaly,0.2129086047708866,2019-2020
Dries Mertens,0.19533708212599568,2019-2020
Nick Pope,0.18940755616729518,2019-2020
Benjamin Matthew Godfrey,0.1822676050770675,2019-2020
Ambroise Oyongo Bitolo,0.1627396618499894,2019-2020
Dwight Gayle,0.1904390634938831,2019-2020
Nikola Maksimović,0.18382791800576548,2019-2020
Darko Lazović,0.18210147443509672,2019-2020
Luka Milivojević,0.15238589596229443,2019-2020
Filip Kostić,0.17293379578211343,2019-2020
Darko Brašanac,0.17160600521486505,2019-2020
Stefan Mitrović,0.1820156460249328,2019-2020
Jamie Vardy,0.2099524131336734,2019-2020
Stefan de Vrij,0.18575382872201662,2019-2020
Mbwana Samatta,0.17416210724462752,2019-2020
Nathan Aké,0.18801831060228685,2019-2020
Samuel Castillejo Azuaga,0.1754047676316221,2019-2020
Raúl de Tomás Gómez,0.17468671426022758,2019-2020
Rubén Sobrino Pozuelo,0.17758422588517186,2019-2020
Isaac Hayden,0.17053500476706476,2019-2020
John David Lundstram,0.18031626930850078,2019-2020
Max Meyer,0.1708488407782813,2019-2020
Kaan Ayhan,0.17719901686439155,2019-2020
Koray Günter,0.17825721707450057,2019-2020
Leon Goretzka,0.1980199015855659,2019-2020
Kevin Akpoguma,0.1767438418825594,2019-2020
Serge Gnabry,0.2198936878113368,2019-2020
Davie Selke,0.17519407274310136,2019-2020
Alessio Cragno,0.210427046400002,2019-2020
Andrea Conti,0.1710040911866929,2019-2020
Daniele Rugani,0.1810693876447139,2019-2020
Alberto Grassi,0.1798406925381994,2019-2020
Alberto Cerri,0.17984110565144917,2019-2020
Stefano Sabelli,0.170538869566513,2019-2020
Valère Germain,0.17796879170973645,2019-2020
Mike Maignan,0.21730663274287307,2019-2020
Jean-Charles Castelletto,0.17790710546026228,2019-2020
Aymeric Laporte,0.18229832712791927,2019-2020
Clément Lenglet,0.18399809565589692,2019-2020
Seko Fofana,0.1948934888066447,2019-2020
Anthony Martial,0.20989571024871861,2019-2020
Layvin Kurzawa,0.1745851500950747,2019-2020
Jesse Pekka Joronen,0.10592494926209532,2019-2020
Leander Dendoncker,0.17807239136371644,2019-2020
Divock Okoth Origi,0.17874924696873767,2019-2020
Leandro Trossard,0.17993876089588393,2019-2020
Yannick Ferreira Carrasco,0.17209193785251758,2019-2020
Hernani Azevedo Júnior,0.16629965270944932,2019-2020
Bamidele Alli,0.192999083833966,2019-2020
George Baldock,0.17188041897541945,2019-2020
Andreas Christensen,0.18194885843301462,2019-2020
Pierre-Emile Højbjerg,0.1767165143240521,2019-2020
Andreas Evald Cornelius,0.19663834569309335,2019-2020
Rúnar Alex Rúnarsson,0.14510248825822203,2019-2020
Florian Grillitsch,0.17948078949164084,2019-2020
Mario Pašalić,0.18991646689543026,2019-2020
João Pedro Cavaco Cancelo,0.17075927379749545,2019-2020
Gonçalo Mendes Paciência,0.1905957073925867,2019-2020
André Miguel Valente Silva,0.1936690452770388,2019-2020
Mijat Gaćinović,0.17501002632168397,2019-2020
Ben Davies,0.16917717442260802,2019-2020
Jonathan Cristian Silva,0.16519472478720224,2019-2020
Takumi Minamino,0.17416716721343883,2019-2020
Karol Linetty,0.18331755745960304,2019-2020
Milan Škriniar,0.180477315571255,2019-2020
Ruslan Malinovskyi,0.18420732022834038,2019-2020
Marko Dmitrović,0.15727974152712354,2019-2020
Predrag Rajković,0.26080969249825575,2019-2020
Nemanja Radoja,0.1749908670148868,2019-2020
Jean Eudès Aholou,0.1734903278243454,2019-2020
Bekanty Victorien Angban,0.17441931285241133,2019-2020
Bertrand Isidore Traoré,0.17607425348265768,2019-2020
Rodrigue Casimir Ninga,0.1849588544098416,2019-2020
Wu Lei,0.17250696143067318,2019-2020
Nabil Bentaleb,0.17055892174696627,2019-2020
Christoph Zimmermann,0.1783226972656009,2019-2020
Leopold Zingerle,0.0709202213617622,2019-2020
Joachim Andersen,0.18349687563752604,2019-2020
Julian Brandt,0.19590800616584206,2019-2020
Alessio Romagnoli,0.18273703344517334,2019-2020
Federico Mattiello,0.17314815195008415,2019-2020
Sokratis Papastathopoulos,0.18333554331791374,2019-2020
Philipp Bargfrede,0.1708333691630368,2019-2020
Tom Trybull,0.1792098510420149,2019-2020
Claudio Miguel Pizarro Bossio,0.16733407947453924,2019-2020
Manuel Neuer,0.20641847044355974,2019-2020
Jérôme Boateng,0.18493934301363021,2019-2020
Toni Kroos,0.18218047291185704,2019-2020
David Olatukunbo Alaba,0.18316814562407274,2019-2020
Franck Bilal Ribéry,0.19396648431339114,2019-2020
Thomas Müller,0.21033683363643052,2019-2020
Nils Petersen,0.18643430138121683,2019-2020
Antonio Rüdiger,0.183555312732669,2019-2020
Christian Gentner,0.18017595296302988,2019-2020
Vedad Ibišević,0.19018765841839375,2019-2020
Bernd Leno,0.17679736269784405,2019-2020
Danny Vieira da Costa,0.17695757123838207,2019-2020
Bastian Oczipka,0.1701386202120644,2019-2020
Ömer Toprak,0.1828520108937267,2019-2020
Lars Bender,0.17427844057174413,2019-2020
Karim Bellarabi,0.19564766073720163,2019-2020
Mats Hummels,0.18676830689535281,2019-2020
Łukasz Piszczek,0.18138861275364093,2019-2020
Neven Subotić,0.18014353332098174,2019-2020
Sven Bender,0.18619528140992753,2019-2020
Mario Götze,0.17822801511864664,2019-2020
İlkay Gündoğan,0.17904855370595277,2019-2020
Ivan Perišić,0.18518178021258785,2019-2020
Mario Vrančić,0.16891993751322665,2019-2020
Robert Lewandowski,0.2305481422289148,2019-2020
Andreas Luthe,0.18614500033471543,2019-2020
Takashi Inui,0.18125163985014892,2019-2020
Christoph Kramer,0.17273639935267202,2019-2020
Kevin Vogt,0.18092005160709015,2019-2020
Daniel Ginczek,0.181365520632881,2019-2020
Sergio Escudero Palomo,0.1749517403631362,2019-2020
Christian Fuchs,0.16779276964394174,2019-2020
Julian Draxler,0.19496343895272547,2019-2020
Marco Höger,0.16981266651530041,2019-2020
Sead Kolašinac,0.1747371224704168,2019-2020
Teemu Eino Antero Pukki,0.19542967498933905,2019-2020
Jeffrey Bruma,0.18092559578725584,2019-2020
Tomás Eduardo Rincón Hernández,0.17790483560238804,2019-2020
Jacopo Sala,0.16863002878608882,2019-2020
Per Ciljan Skjelbred,0.1721870758290083,2019-2020
Wesley Saïd,0.18460492095240894,2019-2020
Tristan Dingomé,0.17007440160888607,2019-2020
Marcel Tisserand,0.17831766733246865,2019-2020
Almamy Touré,0.18040219357172602,2019-2020
Heung-Min Son,0.20488689067045968,2019-2020
Robin Knoche,0.18078826606941886,2019-2020
Makoto Hasebe,0.18019964769766347,2019-2020
Maximilian Arnold,0.16352768820578736,2019-2020
Jeremy Toljan,0.17330309958595164,2019-2020
Sebastian Polter,0.186053152338109,2019-2020
Ben Zolinski,0.17957278885241612,2019-2020
Oliver Baumann,0.14899734905145698,2019-2020
Daniel Caligiuri,0.16352786259095078,2019-2020
Matthias Ginter,0.1842018737770041,2019-2020
Jonathan Schmid,0.17492176618225663,2019-2020
Marc-André ter Stegen,0.1926852509122125,2019-2020
Dante Bonfim da Costa Santos,0.18482702558634562,2019-2020
Håvard Nordtveit,0.18309679922529556,2019-2020
Oscar Wendt,0.16944124317807224,2019-2020
Matthias Zimmermann,0.16700812922096037,2019-2020
Patrick Herrmann,0.19035583493001054,2019-2020
Tony Jantschke,0.17231657945059572,2019-2020
Marco Reus,0.20940634385214074,2019-2020
Lars Stindl,0.19527770894141305,2019-2020
Kevin Trapp,0.14075284539833469,2019-2020
Willi Orban,0.1894678133330484,2019-2020
José Luis Morales Nogales,0.17663462411482708,2019-2020
Marvin Plattenhardt,0.1630491289016331,2019-2020
Mike Frantz,0.17319208573012781,2019-2020
Timothy Chandler,0.17638861063855973,2019-2020
Onel Lázaro Hernández Mayea,0.18136783752364655,2019-2020
Julian Baumgartlinger,0.17973907592749908,2019-2020
Yunus Mallı,0.17586521802135124,2019-2020
Ádám Szalai,0.1759502651682437,2019-2020
Anthony Ujah,0.1830419058972809,2019-2020
Kevin Volland,0.20060008867447077,2019-2020
Sebastian Rode,0.17946632700919765,2019-2020
Timo Horn,0.057157788688960307,2019-2020
Mitchell Weiser,0.16663622231906813,2019-2020
Mato Jajalo,0.17288292982293926,2019-2020
Mark Uth,0.17585570824567825,2019-2020
Uwe Hünemeier,0.17780933000012217,2019-2020
Leonardo Bittencourt,0.17257372976787666,2019-2020
Marco Stiepermann,0.1721662304716479,2019-2020
André Hoffmann,0.18684780269746276,2019-2020
Daniel Brosinski,0.1638251137659085,2019-2020
Nicolas Höfler,0.17509927179873705,2019-2020
Felix Klaus,0.17683806896498197,2019-2020
Janik Haberer,0.17829206599584504,2019-2020
Florian Niederlechner,0.2055872191030965,2019-2020
Hakan Çalhanoğlu,0.18977411046644896,2019-2020
Pascal Groß,0.16078134490292342,2019-2020
Dominick Drexler,0.1812114548917163,2019-2020
Benjamin Hübner,0.17847690836461946,2019-2020
Daniel Baier,0.17402973819235698,2019-2020
Jan Morávek,0.179789123023994,2019-2020
Koen Casteels,0.1376567109822199,2019-2020
Jannik Vestergaard,0.19113458566234678,2019-2020
Roberto Firmino Barbosa de Oliveira,0.20185269991176152,2019-2020
Sebastian Rudy,0.17449523990136623,2019-2020
Tobias Strobl,0.1721335373417343,2019-2020
