longName,wyId
Morgan Schneiderlin,8143
Markus Suttner,64966
Ashley Barnes,9123
Bakary Sako,25865
Pierre-Emerick Aubameyang,25867
Laurent Koscielny,7855
Etienne Capoue,25798
Rajiv van La Parra,173
Henrikh Mkhitaryan,105338
Jérémy Pied,25415
Allan-Romeo Nyom,5281
Jason Puncheon,8142
Hal Robson-Kanu,8686
James McArthur,8623
James McCarthy,8624
Wes Morgan,8488
Àngel Rangel Zaragoza,77541
Niki Mäenpää,71
Ben Hamer,8066
Marc Pugh,9293
Matt Phillips,9414
Glenn Murray,8416
Jake Livermore,8285
Sam Baldock,8566
Dale Stephens,8086
Simon Francis,9279
Aaron Cresswell,8582
Troy Deeney,8903
Jonjo Shelvey,7967
Christian Benteke Liolo,38031
Victor Wanyama,61967
Matty James,192748
Chris Löwe,14796
Daniel Williams,15823
Tomer Hemed,3657
Rhu-endly Martina,340
Mohamed Diamé,8620
José Salomón Rondón Giménez,3577
José Leonardo Ulloa,4255
Francisco Femenía Far,3351
Daryl Janmaat,160
Wilfried Guemiand Bony,471
Adrián San Miguel del Castillo,3582
Charlie Daniels,9285
Beram Kayal,61961
Jack Wilshere,7873
Martin Kelly,7958
Pedro Eliezer Rodríguez Ledesma,3360
Federico Fernández,21164
Matt Ritchie,9227
Joel Ward,8221
Nathaniel Clyne,8392
Luciano Narsingh,179
Ashley Westwood,8925
Eliaquim Mangala,70085
Marvin  Zeegelaar,189821
Junior Stanislas,8959
Daley Blind,38
Faustino Marcos Alberto Rojo,101652
Tom Cleverley,7929
Yannick Bolasie Yala,9194
Ander Herrera Agüera,3413
Michail Antonio,8677
Marc Albrighton,8013
Andros Townsend,8471
Chris Wood,9206
Scott Malone,9280
Pascal Groß,15526
José Luis Sanmartín Mato,3327
Chris Smalling,7922
Erik Lamela,20441
Andre Gray,10663
Matthew Lowton,8643
Davy Pröpper,466
Alexandre Lacazette,25413
Patrick  van Aanholt,454
Adam Smith,8460
Craig Dawson,8360
Callum Wilson,11669
Jonathan Hogg,8897
Islam Slimani,119630
Danny Drinkwater,8495
Laurent Depoitre,38377
Joshua King,9637
Sam Clucas,10252
Grzegorz Krychowiak,25537
Jordan Ayew,25571
Joel Robles Blázquez,4320
Pape  N'Diaye Souaré,25703
Luke Garbutt,9939
Shkodran Mustafi,20612
Oriol Romeu Vidal,7899
Ben Mee,8944
Charlie Austin,8953
Joël Andre Job Matip,14870
Bruno Martins Indi,134
Christopher Schindler,15215
Kyle Bartley,61979
Florian Lejeune,3523
Karl Darlow,8826
José Heriberto Izquierdo Mena,91381
Alex Oxlade-Chamberlain,7868
Wilfried Zaha,8422
Elias Kachunga,16122
Jiří Skalák,104745
Collin Quaner,16436
Fredrik Ulvestad,54762
Robbie Brady,9623
Tom Ince,9419
Jakob Haugaard,56429
Anthony Knockaert,25950
Danny Ings,8955
Steve Cook,9277
Manuel Lanzini,41174
Muhamed Bešić,14886
Michael Hefele,15474
Nathan Redmond,8116
Saido Berahino,9532
Connor Goldson,13451
Jack Stephens,8136
Serge Aurier,25785
Riyad Mahrez,26150
Benik Afobe,134351
Davy Klaassen,56
Jürgen Locadia,120
Konstantinos Stafylidis,92947
Ryan Fraser,62224
Massadio Haïdara,26109
Jesé Rodríguez Ruiz,3326
Terence Kongolo,132
Abdoulaye Doucouré,28292
Jon Flanagan,7956
Nahki Wells,9179
James  Tarkowski,9433
Tom Carroll,8976
Tiemoué Bakayoko,28291
Freddie Ladapo,13745
Jeffrey  Schlupp,8501
Aymeric  Laporte,134502
Nathan Aké,134102
Brad Smith,11061
Jay Fulton,62344
Virgil van Dijk,370
Mike van der Hoorn,284
Christian  Atsu Twasam,70215
Jamal Lascelles,8833
Guido Marcelo Carrillo,86239
Alberto Moreno Pérez,4908
Chancel Mbemba Mangulu,37726
Charly Junior Musonda,212651
Paulo Dino Gazzaniga,8992
Jordon  Ibe,9739
James  Ward-Prowse,8144
Charlie Taylor,9164
Dwight Gayle,12536
Arthur Masuaku,26499
Loris Karius,15175
Alex  Pritchard,8290
Michael Keane,7919
Paul Dummett,7978
Luke Shaw,8135
Sead Kolašinac,14869
Isaac Hayden,134294
Anthony Martial,134513
Will Hughes,8981
Tom Smith,11078
Alexander Sørloth,55224
Javier Manquillo Gaitán,3436
El-Hadji Baye Oumar Niasse,145692
Matt Macey,171166
Calum Chambers,171283
Héctor Bellerín Moruno,167145
Steve Mounié,214654
Sofiane Boufal,215983
Daniel Amartey,217078
Andrew Robertson,222220
Sam Byram,224206
Ayoze Pérez Gutiérrez,230883
Jeremie Boga,227756
Jon Gorenc-Stankovič,234139
Jerome Sinclair,234408
Joel Pereira Castro,237020
Tyrone Mings,239411
Freddie Woodman,240270
Jaïro Riedewald,240559
Lys Mousset,245813
Alfie Mawson,246866
Solly March,247248
DeAndre Yedlin,252365
Isaiah Brown,255935
Robert Kenedy Nunes do Nascimento,254898
Eric Bertrand  Bailly,256998
Emerson Hyndman,259531
Erdal Rakip,258141
Georges-Kevin N'Koudou Mbida,270828
Joel Coleman,274482
Joe Lolley,274488
Connor Mahoney,276059
Fousseni Diabaté,277002
Kasey Palmer,279709
Ainsley Maitland-Niles,279717
Jordan Hugill,280157
Matt Targett,281135
Demarai Gray,283142
Oluwatosin Adarabioyo,283145
Nikola Vlašić,284476
Jonjoe Kenny,286825
Dominic Solanke,286831
Oliver McBurnie,288865
Antonio Martínez López,291231
Fikayo Tomori,291591
Kyle Scott,291594
Dodi Lukebakio,291528
Dominic Calvert-Lewin,293687
Jacob Murphy,293686
Reece Burke,293823
Sullay Kaikai,297258
Sam McQueen,297733
Lewis Cook,302518
Joshua Sims,302520
Philip Billing,303357
Jarosław Jach,330271
Mikel Merino Zazón,339789
Tammy Abraham,343951
Oliver Burke,346071
Eddie Nketiah,346158
Joe Willock,346159
Dujon Sterling,346135
Trevoh Chalobah,346131
Tom Davies,353236
Lukas Nmecha,353241
Layton Ndukwu,353240
Dion Henry,353927
Mason Holgate,355937
Sead Hakšabanović,361843
Cameron Carter-Vickers,357712
Matt Butcher,365718
Josh Cullen,365707
Harry Souttar,367326
Kazaiah Sterling,368352
Rob Holding,370224
Alex Palmer,381290
Marcus Browne,379203
Grady Diangana,379205
Moses Makasi,379207
Declan Rice,379209
Jordi Osei-Tutu,397096
Sam Hughes,393955
Axel Tuanzebe,397163
Timothy Fosu-Mensah,397168
Scott McTominay,397174
Reiss Nelson,397098
Domingos Quina,399653
Lasse Sørensen,399564
Jayson Molumby,399579
Jonathan Leko,399517
Jordan Williams,399509
Tyrese Campbell,399514
Keshi Anderson,399708
Alfie Whiteman,401050
Kyle Walker-Peters,402884
Brahim Abdelkader Diaz,404397
Konstantinos Mavropanos,413002
Jack Simpson,415747
Josh Tymon,415748
Hamza Choudhury,419784
Ethan Ampadu,423162
Aaron Ramsdale,433506
Sam Field,434159
Abdelhamid Sabiri,442211
Kane Wilson,442310
Aiden O'Neill,447043
Phil Foden,447205
Nathan Ferguson,447248
Max Melbourne,447252
Rekeem Harper,447254
Rayhaan Rahim Amari Tulloch,447267
Beni Baningime,447379
Michael Obafemi,447538
Nathan Trott,447762
Joy Mukena,447782
Thomas Edwards,447812
Ben Johnson,447963
Tashan Oakley-Boothe,447965
Julien Ngoy,448038
Harvey Barnes,448708
Callum Hudson-Odoi,450826
Juan Marcos Foyth,456053
Aaron Wan-Bissaka,486252
Carl Stewart,487048
Michael Folivi,487049
Kyle Jameson,491343
Nya Kirby,497988
Jason Eyenga-Lokilo,520317
Levi Lumeka,531655
Dwight McNeil,532949
Bastian Schweinsteiger,14728
Daniel Pudil,21351
Neil Taylor,77544
Joe Ledley,61963
Jonathan Williams,8421
Jefferson Antonio Montero Vite,3599
Shani Tarashaj,134911
Clinton Mua N'Jie,28123
Conor Masterson,302640
Ryan Kent,343729
Graziano Pellè,20628
Stephen Quinn,8658
Juan Cruz Diaz Espósito,568583
William De Camargo,559187
Daniel Rebollo Franco,552486
Miguel Angel Rubio Lestan,500200
Augusto Matías Fernández,86623
Bruno Alexandre Vilela Gama,3394
Osvaldo Nicolás Fabián Gaitán,70121
Aythami Artiles Oliva,3372
Nicolás Ezequiel Gorosito,105024
José Antonio García Rabasco,4243
Juan Torres Ruiz,3468
Olarenwaju Ayoba Kayode,50272
Alejandro Arribas Garrido,4329
Aleksandar Katai,127719
Cédric Bakambu,25472
Tiago Manuel Dias Correia,32601
Jonathan Viera Ramos,4379
Jonathan Rodríguez Menéndez,6684
Álvaro García Vázquez,3804
Hernán Daniel Santana Trujillo,4366
Óscar David Romero Villamayor,114055
Miguel Ángel Garrido Cifuentes,5327
Juan José Narváez Solarte,91122
Robert Ibáñez Castro,4880
Mamadou Koné,3711
Andrew Hjulsager,135113
Ander Cantero Armendáriz,6322
Manuel Jesús Vázquez Florido,4052
Ager Aketxe Barrutia,167117
Luis Miguel Quezada Sánchez,217834
Roberto Olabe del Arco,240681
Aldo One Esteve,247150
Matías Nahuel Leiva Esquivel,254188
Walter Iván Montoya,253551
Mario González Gutiérrez,257006
Leonardo Gabriel Suárez,256854
Francisco Borja Lasso de la Vega Gayán,263092
Emanuel Cecchini,266312
Carlos Fernández Luna,278324
Enrique Fornos Domínguez,278248
Imanol Sarriegi Isasa,279570
Sergio González Testón,279548
Arona Sané,279556
Carles Aleñà Castillo,282442
Keidi Bare,286030
Alexander Mesa Travieso,293857
Daniel Molina Orta,293856
Borja Herrera González,298385
Juan Soriano Oropesa,302547
Antonio Montoro Rodríguez,302548
José Manuel Arnáiz Díaz,339857
Álvaro Tejero Sacristán,344104
Markel Areitio Cedrún,344056
Unai Simón Mendibil,344059
Andoni López Saratxo,344065
Oriol Busquets Mas,344046
Óscar Rodríguez Arnaiz,352789
Manuel Morlanes Ariño,352788
Luca Zinedine Zidane,352985
Aitor Ruibal García,357992
Gonzalo Villar del Fraile,357981
Victor Pastrana Carrasco,359844
Javier Jiménez García,364844
Antonio Moya Vega,367391
Diego Alende López,372515
Christian Rivera Hernández,373713
Aly Abeid,376565
Francesc Regis Crespí,390613
Carlos Isaac Muñoz Obejero,396484
Pau Francisco Torres,400549
Darío Poveda Romera,400564
Adrián López Garrote,405969
Juan Cruz Agüero Núñez,405974
Alberto Redondo Guijarro,406460
Javier Ontiveros Parra,408293
Aritz Castro Pérez,410869
Giovanni Navarro Solé,422521
Andoni Zubiaurre Dorronsoro,424431
Imanol García Lugea,450650
Francisco Feuillassier Ábalo,461173
Alejandro Dos Santos Ferreira,471984
José Alonso Lara,472489
Diego Varela Pampín,473386
Jose Carlos Sanchez Gonzalez,476095
Ander Guevara Lajo,477352
Leonardo Miramar Rocha,484931
Alejandro Miguel Mula Sanchez,485383
Eduardo Expósito Jaén,499843
Mujaid Sadick Aliu,516397
Víctor San Bartolomé Prieto,517435
Carlos Redruello Nimo,519095
Fabio González Estupiñan,519496
Ioritz Landeta Batiz,523328
Daniel Vivian Moreno,525104
Francisco Barbosa Vieites,548764
Francisco Guillermo Ochoa Magaña,25816
Roman Zozulya,105380
David Costas Cordal,275296
Dejan Dražić,282994
Alejandro Pozo Pozo,396513
Izet Hajrović,49992
Wesley Sneijder,20531
Raïs M'Bolhi Ouhab,139295
Konstantinos Mitroglou,93331
Sloan Privat,25479
Emmanuel Bourgaud,29590
Romain Thomas,29474
Kévin Bérigaud,26665
Emmanuel Imorou,70171
Alexander  Toft Søderlund,54819
Jonathan Delaplace,38236
Jérémy Grimm,29137
Saliou Ciss,54313
Jimmy Giraudon,29291
Chris Philipps,138577
Mohamed Youcef Belaïli,119448
Pierrick Capelle,27646
Ernest Seka,29588
Raphaël Adiceam,29314
Kevin Rimane,26603
Christopher Hérelle,28314
Rachid Ghezzal,28117
Dimitri Liénard,28990
Pablo Martinez,29616
Quentin Beunardeau,28055
Jordan Ikoko,28528
Adrien  Tameze,28230
Karim Azamoum,28866
Ádám Lang,76201
Bryan Pelé,29641
Florent Mollet,30437
Jordan Marié,30427
Ibrahim Amadou,28232
Arnold Bouka Moutou,29843
Santy Ngom,28073
Gaëtan  Laborde,27955
Guessouma Fofana,28948
Yassine Benzia,28122
Fouad Chafik,29748
Ruben Aguilar,28335
Thomas Touré,27959
Opa Nguette,28965
Nabil Fekir,28115
Carlos Miguel Ribeiro Dias,135937
Mehdi Jean Tahrat,28364
Théo Pellenard,27958
Christopher Martins Pereira,216614
Adrián Luciano Santos Sahibeddine,207061
Brian Leonel Fernández,207002
Benjamin  Kantie Karamoko,209102
Anthony Walongwa,217867
Loïs Diony,217878
Hamari Traoré,228963
Afonso Mendes Ribeiro Figueiredo,222761
Harisson Manzala,229198
Benjamin Bourigeaud,228981
Jérôme Prior,229078
Wylan Cyprien,228983
Thomas Didillon,229110
Gnaly Maxwell Cornet,228946
Yann Bodiger,229140
Najib Gandi,229119
Florian Escales,228936
Adrien Hunou,229124
Gautier Lloris,231166
Séga Coulibaly,233855
Dorian Grange,235448
Jessy Benet,240225
Dylan Mboumbouni,256933
Thiago Maia Alencar,257750
Valentin Rongier,260002
Dylan Bahamboula,331918
Makan Macalou,265128
Lukáš Pokorný,268659
Jordan Tell,278513
Mamadou Thiam,278515
Rémy Descamps,279772
Moussa Niakhaté,290119
Mouctar Diakhaby,292654
Pierre-Daniel Nguinda Ndiffon,331916
Habibou Mouhamadou Diallo,294697
Brighton Labeau,331913
Olivier Boscagli,296888
Anthony Ribelin,302908
James Edward Lea Siliki,325781
Racine Coly,326946
Gauthier Hein,330395
Rayan Souici,342088
Olivier Verdon,342194
Alec Georgen,344743
Sébastien Cibois,347192
Lorenzo Callegari,347198
Alexandros Katranis,347277
Maxime Bernauer,352987
Yannis Clementia,367041
Alexandre Olliero,366573
Elisha Owusu,370093
Ruben Droehnle,372909
Gerzino Nyamsi,372547
Valentin Rosier,393214
Youssef Maziz,394009
Antoine Bernede,397029
Corentin Faussot,394577
Jordi Mboula Queralt,405977
Vincent Marcel,421809
Lilian Fournier,426704
Clément Billemaz,421864
Mahdi Camara,426712
Gabriel dos Santos Magalhães,415917
Maxime Sivis,426771
Christopher Rocchia,421858
Adrien Bongiovanni,422514
Samuel Robert,436254
Driss Khalid,437057
Armand Laurienté,437238
Randal Kolo Muani,437490
Kenny Rocha Santos,453631
Vincent Peugnet,454268
Bryan Mbeumo,454388
Timothy Weah,471774
Julien Serrano,472126
Yacine Adli,472194
Aurélien Tchouaméni,480145
Bastien Rempp,482153
Oumar Solet Bomawoko,486593
Dylan Lempereur,487983
Yusuf Sari,489202
Andy Pelmard,497354
Yanis Ammour,499977
Scotty Sadzoute,506850
Ignatius Kpene Ganago,521939
Bilal Hadraoui,525231
Théo Barbet,543527
Ludovic Lamine Sané,25589
Safwan Mbaé,331914
André-Pierre Gignac,25575
Simon Asta,493725
Marvin Compper,15800
Jan-Ingwer Callsen-Bracker,15768
Slobodan Medojević,14932
Dong-Won Ji,8537
Samuel Sahin-Radlinger,15031
Phillipp Klement,19118
Onur Bulut,145014
Mike-Steven Bähre,224877
Federico Palacios Martinez,224484
Leo Weinkauf,253843
Kwame Yeboah,253456
Nicolás Sessa,263615
Ebenezer Ofori,266532
Milos Pantovic,272285
Jesper Verlaat,275115
Thore Jacobsen,286403
Mandela Egbo,286823
Philipp Ochs,297701
Max Besuschkow,302608
Ulisses Alexandre Garcia Lopes,329202
Chima Okoroji,330446
Anas Ouahim,337799
Fabian Reese,337775
Törles Knöll,337656
Young-Jae Seo,349681
Finn Dahmen,356872
Johannes Eggestein,366203
Birk Risa,366193
Niklas Dorsch,367620
Efkan Bekiroglu,379216
Filip Kusič,382289
Maurice Čović,383237
Aaron Herzog,391515
Felix Götze,391442
Stephan Kofi Ambrosius,391603
Ridle Bote Nzuzi Baku,391425
Meritan Shabani,391439
Dennis Smarsch,433009
Lars Lukas Mai,433100
Chris Führich,448127
Linton Maina,448215
Palko Dárdai,448246
Romario Rösch,448313
Jonathan Meier,471945
Frank Evina,471947
Nikolas Nartey,471968
Sergio Gómez Martín,472696
Deji Ousman Beyreuther,491429
Niclas Stierlin,495709
Josha Mamadou Karaboue Vagnomann,503185
Louis Jordan  Beyer,504037
Yann Aurel Bisseck,520617
Artem Fedetskiy,105518
Lukas Hinterseer,65124
László Kleinheisler,74943
Dominik Franke,373384
Mohamed Gouaida,221443
Keiren Westwood,8515
Marius Valerică Găman,83970
Andreas Isaksson,97
Erkan Zengin,33091
Tomáš Sivok,32582
Tomáš  Necid,101607
Daniel Kolář,82520
Balázs Dzsudzsák,101690
Semih Kaya,32645
Miroslav Stoch,32539
Michal Kadlec,14774
Gordon Schildenfeld,15245
Ádám Pintér,3725
Shkëlzen Taib Gashi,50072
Andrei Prepeliță,83591
Dmitri Torbinski,101633
Jakub Wawrzyniak,99386
Hjörtur Hermannsson,1735
Darijo Srna,105332
Roman Hubník,15094
Ansi Agolli,92334
William Vitved Kvist Jørgensen,14744
Tomasz Jodłowiec,99462
Michał Pazdan,99438
Matúš Kozáčik,78488
Erik Johansson,51343
Viktor Pečovský,104867
Taison Barcellos Freda,105802
Alexandru Mihăiță Chipciu,83590
David Limberský,82510
Mihai Doru Pintilii,83824
Krzysztof Mączyński,99446
Evgen Khacheridi,105595
Denys Garmash,105606
Oscar Lewicki,51398
Łukasz Teodorczyk,99479
Mykyta Shevchenko,105715
Leander Dendoncker,134702
Viktor Kovalenko,241566
Bořek Dočkal,54375
Stanislav Šesták,32803
Emir Kujović,32973
Alexandru Mățel,83972
Adrian Popa,84017
Ante Ćorić,284470
Roland Juhász,37724
Tamás  Priskin,102382
Haukur Heiðar Hauksson,57644
Kornel Saláta,101813
Attila Fiola,75131
Lovre Kalinić,69353
Filip Starzyński,99634
Nemanja Nikolić,74958
Owain Fôn Williams,11228
Gábor Király,15206
Laurent Ciman,38075
Rubin Rafael Okotie,65064
Theódór Elmar Bjarnason,56183
Ingvar Jónsson,57799
Jamie Ward,8989
David Vaughan,8534
Krisztián Németh,354
Will Grigg,9145
Steliano  Filip,84367
George Christopher Williams,13492
Luke McCullough,239982
José de Jesús Corona Rodríguez,112542
Alberto Junior Rodríguez Valdelomar,70144
Hugo Ayala Castro,112777
Alfredo Talavera Díaz,112813
Oribe Peralta Morones,112710
Bartosz Bialkowski,8121
Aymen Mathlouthi,120898
José Fernando Cuadrado Romero,91082
Farid Alfonso Díaz Rhenals,90999
Aldo Sebastián Corzo Chávez,114803
Nahuel Ignacio Guzmán,86537
Saber Khalifa,26668
Aziz Bouhaddouz,15727
Kenner Gutiérrez Cerdas,125287
Ali Maâloul,120839
Carlos Alberto Cáceda Oyaguez,114736
Miguel Gianpierre Araujo Blanco,114908
Ahmed Reda Tagnaouti,285583
Ricardo Guardia Avila,361536
Erling Haaland,427097
Saša Kalajdžić,333436
Patrick Bamford,210046
Wout Weghorst,221069
Francesco Caputo,21657
Oliver George Arthur Watkins,301047
Silas Katompa,582188
Terem Igobor Moffi,523291
Ludovic Ajorque,229373
Bas Leon Dost,176
Jack Peter Grealish,11051
Raúl de Tomás Gómez,134175
Teemu Eino Antero Pukki,14879
Lautaro Javier Martínez,372255
Gervinho,7876
Jonathan Christian David,502961
Rafael Mir Vicente,364845
Moussa Dembélé,256994
Neal Maupay,229076
Diogo Jota,345621
Ryan Guno Babel,15817
Anssumane Fati Vieira,584522
Sargis Adamyan,253847
Yoane Wissa,286368
Denis Athanase Bouanga,339996
Philana Tinotenda Kadewere,388976
Jean-Philippe Mateta,366720
Mason Will John Greenwood,527100
Mihai Valentin Mihaila,543940
Daniel Olmo Carvajal,360981
Álvaro Negredo Sánchez,3483
Hwang Ui-Jo,256071
Mbaye Diagne,276873
Marco Mancosu,24262
Michael Nicolás Santos Rosadilla,116319
Arnaud Kalimuendo Muinga,558733
Ché Zach Everton Fred Adams,355939
Frenkie de Jong,373410
Rafael Alexandre da Conceição Leão,399654
Pierre-Yves Hamel,262500
Florian Christian Neuhaus,337678
Pape Abou Cisse,366381
Krzysztof Piątek,329061
Andrea La Mantia,21987
Nicolás Iván González,444669
Boulaye Dia,515713
Rouwen Hennings,16119
Sebastian Andersson,50871
Borja Iglesias Quintas,275338
Matheus Cunha,512982
M'Bala N'Zola,299172
Ernesto Torregrossa,21775
Sepe Elye Wahi,604166
Dennis Srbeny,297779
Jamal Musiala,569593
Rubén Estephan Vargas Martínez,511155
Joshua Erowoli Orisunmihare Oluwaseun Maja,447794
Dennis Man,402486
Luis Ezequiel Ávila,88642
Lucas Paquetá,422132
Merih Demiral,345695
Dušan Vlahović,418950
Ruslan Malinovskyi,138548
Strely Mamba,244142
Darío Ismael Benedetto,86800
Benito Dirk Raman,37717
João Félix Sequeira,471753
David Robert Brooks,346125
Vinícius Júnior,493295
Stuart Armstrong,62106
Christian Strohdiek,15931
Sebastian Schonlau,261808
Samuel Chimerenka Chukwueze,403260
Roberto Insigne,246634
Kortney Paul Duncan Hause,227771
Christoph Baumgartner,406035
Gonçalo Mendes Paciência,135923
Alexis Claude-Maurice,372934
Theoson-Jordan Siebatcheu,290781
Nayef Aguerd,375011
Zinedine Ferhat,119469
Carles Pérez Sayol,344053
Ricard Puig Martí,532467
Tomáš Souček,285403
Mario Pašalić,135807
Emanuel Quartsin Gyasi,300374
Rade Krunić,254493
Junior Walter Messias,518166
Gabriel Matías Fernández Leites,213365
Yoann Court,26087
Alfredo Donnarumma,22930
Samuele Longo,22386
Jean-Paul Patrick Boëtius,205416
Romain Faivre,381235
Luis Henrique,595120
Joelinton,298980
Matthijs de Ligt,365443
Sebastian Polter,14944
Seydou Doumbia,101605
Moussa Koné,375355
Daniel Owen James,282263
Harold Moukoudi,286383
Amir Rrahmani,225472
Giovanni Alejandro Reyna,520742
Christian Michael Kouamé Kouakou,388064
Fábio Daniel Soares Silva,536058
Lucas Perrin,421861
Gabriel Teodoro Martinelli Silva,555939
Moanes Dabbur,97592
Stephy Alvaro Mavididi,343958
Liam David Ian Cooper,9616
Wesley Moraes Ferreira da Silva,382238
Raphael Dias Belloli,408307
Giacomo Raspadori,481332
Sean Joseph Morrison,11290
Steven Charles Bergwijn,285746
Loïc Bade,583159
Nathaniel Harry Phillips,452817
Rachid Alioui,25949
Filippo Falco,22986
Yunis Abdelhamid,26882
Hendrik Weydandt,438298
Mohamed Saïd Benrahma,282847
Gleison Bremer,475319
Pedro González López,618294
Joshua Thomas Sargent,499607
Mikael Ishak,15288
Florian Richard Wirtz,577394
Óscar Mingueza García,471761
Jarrod Bowen,299699
Roland Sallai,282221
Mama Samba Baldé,328556
Sven Botman,475597
Arnaud Nordin,396617
Florian Sotoca,215192
M. Gueye,579566
Tanguy-Austin Nianzou Kouassi,558739
Efthimis Koulouris,233916
Federico Javier Santander Mereles,86316
Ronald Federico Araújo da Silva,470747
Christopher Jeffrey Richards,534563
Eduardo Celmi Camavinga,599551
André Hoffmann,15395
Daniel Castelo Podence,248276
Maxence Lacroix,504375
Adam Harry Webster,234399
Fernando,70094
Brendan Chardonnet,229461
Willy-Arnaud Zobo Boly,25486
Curtis Jones,470819
Souleymane Bamba,8482
Mason Tony Mount,346139
Tommaso Pobega,461665
Justin Dean Kluivert,404757
Boubakar Kouyaté,437521
Roger Claver Djapone Assalé,258907
David James McGoldrick,8852
Eldor Shomurodov,332892
Emiliano Daniel Velázquez Maldonado,116405
Manuel Javier Vallejo Galván,413891
Renaud Ripart,26964
Adama Traoré Diarra,225947
Nathanael Mbuku,581656
Abdul Majeed Waris,51416
Ozan Muhammed Kabak,474052
Daniel Ciofani,22110
Iván Marcano Sierra,92902
Germán Sánchez Barahona,193984
Éric Junior Dina Ebimbe,536604
Lilian Brassier,503345
Bruno Guimarães Rodrigues Moura,370937
Daniel Pedro Calvo Sanromán,331583
Moriba Kourouma Kourouma,590503
Benoît Badiashile Mukinayi,532749
Anthony Briançon,229366
Gonzalo Melero Manzanares,275417
Javairô Joreno Faustino Dilrosun,346128
Marvin Friedrich,228607
Jack David Harrison,420090
Petar Škuletić,127722
Óscar Plano Pedreño,4515
Martin Erlić,364637
Nathan Adewale Temitayo Tella,346157
Fabian Klos,15168
Jhon Carlos Chancellor Cedeño,116873
Ewerton da Silva Pereira,70165
Gaëtan Charbonnier,26267
Christian Gabriel Oliva Giménez,557617
Jean-Clair Dimitri Roger Todibo,501419
Jens Petter Hauge,432073
Moses Daddy-Ajala Simon,265376
Rafael Czichos,18768
Hamed Junior Traorè,518165
Augusto Jorge Mateo Solari,212625
Matej Vydra,37840
Aurélien Bayard Chedjou Fongang,25699
Georg Margreitter,64963
Gonzalo Cacicedo Verdú,6325
Arbër Zeneli,134995
Takefusa Kubo,504301
José Antonio Rodríguez Díaz,6106
John McGinn,223794
Shon Weissman,238564
Francisco António Machado Mota Castro Trincão,431540
Benjamin Matthew Godfrey,12379
José Paulo Bezzera Maciel Júnior,493496
Néstor Alejandro Araújo Razo,112545
Edmond Fayçal Tapsoba,508140
Cristian Gabriel Romero,415847
Birger Solberg Meling,301028
Matthew Hoppe,510272
Pape Matar Sarr,607944
Matheus Fellipe Costa Pereira,298258
Sven Michel,221145
Sada Thioub,240415
Amos Pieper,356910
Nick Woltemade,544093
Yéremy Jesús Pino Santos,561186
Christopher James Mepham,487581
Javier Hernández Balcázar,373016
Jerry St. Juste,359836
Robert-Nesta Glatzel,221379
Rodrygo Silva de Goes,547260
Nathaniel Otis Mendez-Laing,8655
Todd Owen Cantwell,448644
Philipp Förster,224590
Irvin Cardona,344936
Björn Lionel Engels,37834
Ivan Šaponjić,283078
Bafodé Diakité,591289
Sofiane Diop,571301
Claudio Terzi,20778
Aaron Anthony Connolly,447951
Jude Victor William Bellingham,617894
Domingos de Sousa Coutinho Meneses Duarte,330728
A. Grbić,235598
Gaetano Castrovilli,341073
Mathias Pereira Lage,366745
Pablo Chavarría,38543
Gastón Rodrigo Pereiro López,254155
Ahoueke Steeve Kévin Denkey,483062
Luuk de Jong,267
Levan Mch'edlidze,21024
Sinaly Diomandé,630968
John Egan,8394
Robin Le Normand,281069
Abdoulaye Jules Keita,403222
Kevin Möhwald,15591
Leandro Trossard,134717
Wesley Fofana,557788
Darwin Daniel Machís Marcano,116898
Onel Lázaro Hernández Mayea,15158
Obite Evan N'Dicka,449967
Fernando Niño Rodríguez,486425
Steven Skrzybski,16093
Marvin Ducksch,18598
Andreas Voglsammer,19078
Roberto Piccoli,499876
Jonathan William Panzo,450824
Arthur Melo,255256
Ezri Konsa Ngoyo,412027
Kaan Ayhan,134373
Grant Campbell Hanley,8189
Asier Villalibre Molina,282449
Vladimir Golemić,86116
Takehiro Tomiyasu,386328
Stefan Mitrović,128171
William Alain André Gabriel Saliba,578325
Antonio Raillo,6579
Jaime Mata,7629
Jeremy Doku,549485
Alphonso Boyle Davies,425788
Sebastiaan Bornauw,399488
Antonino La Gumina,372408
David García Santana,6338
Jorge de Frutos Sebastián,450776
John Boye,25636
Omar Colley,215503
Mateusz Andrzej Klich,18772
Thomas Cairney,9624
Haris Duljević,192440
Aridane Hernández Umpiérrez,3943
Santiago Cazorla González,3567
Xaver Schlager,282806
Jörgen Joakim Nilsson,212284
Martin Ødegaard,302292
Pascal Groß,16786
Ignacio Pussetto,266540
Denis Frimpong Odoi,37727
Joshua Benjamin Brenet,1730
Soufiane Chakla Mrioued,333565
Lluís López Mármol,282439
Matthew James Doherty,62126
Luca Valzania,300379
Andrea Cistana,357358
Franck Honorat,235459
Umut Dilan Bozok,297025
Éder Gabriel Militão,403448
Dénys Bain,30189
Axel Disasi,386292
Fabián Cornelio Balbuena Gonzále,114194
Jacob Kai Murphy,234418
Koray Günter,134375
Hervé Lybohy,26057
Robert Andrich,224909
Francisco José Olivas Alba,3527
Bruno Écuélé Manga,26020
José Andrés Martínez,298353
Roger Ibañez,492664
Keven Schlotterbeck,515185
Vhakka Eddy Stelh Gnahoré,8109
Kasper Dolberg Rasmussen,281248
