ï»¿Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Gen_Pos,Height,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won,longName
Jonathan Ikone,Nanitamo Jonathan IkonÃ©,0.1871987320498593,8500000,2018-2019,22.0,Striker,1.75,Second Striker,left,Ligue 1,0.1,0.29,0.1,0.0,0.0,0.1,0.0,0.18,0.18,0.19,0.37,1.61,0.55,34.0,0.06,0.18,18.9,0.16,0.11,-0.08,-0.08,22.82,30.35,75.2,376.06,98.5,12.46,15.29,81.5,7.56,9.88,76.5,2.35,3.48,67.6,1.8,2.29,1.0,0.19,2.7,29.87,0.48,0.23,0.23,7.27,0.71,0.93,0.03,0.0,0.0,0.0,25.14,2.93,2.29,26.46,2.67,0.64,0.19,0.1,0.06,0.55,1.09,1.77,3.61,2.67,0.06,0.58,0.03,0.16,0.1,0.58,0.42,0.03,0.1,0.0,0.03,0.0,0.77,0.68,0.29,0.39,0.1,0.35,1.26,28.2,0.9,21.08,5.18,24.6,3.19,10.82,7.08,0.9,0.1,0.0,0.8,0.06,0.84,0.19,0.0,42.07,0.23,3.73,20.79,21.66,3.25,41.52,2.51,3.83,65.5,2.83,0.13,37.15,184.31,110.99,5.67,1.74,0.9,2.9,2.64,45.58,33.7,73.9,8.08,0.0,1.16,1.03,0.06,0.0,0.0,0.0,5.02,0.29,1.26,18.8,Nanitamo Jonathan IkonÃ©
Jonathan Ikone,Nanitamo Jonathan IkonÃ©,0.1789565526130724,700000,2017-2018,21.0,Striker,1.75,Second Striker,left,Ligue 1,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.1,0.1,0.19,0.29,1.8,0.36,20.0,0.05,0.25,18.3,0.09,0.06,-0.01,-0.01,24.62,34.9,70.5,409.6,99.74,12.81,16.14,79.3,8.12,11.36,71.4,2.8,5.5,50.8,1.08,2.07,0.99,0.0,2.34,32.37,2.53,0.81,0.09,5.68,1.26,1.8,1.44,0.0,0.0,0.0,27.78,2.16,4.96,29.49,3.88,1.08,0.27,0.09,0.09,1.26,1.98,1.08,3.07,2.07,0.18,0.45,0.09,0.27,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.99,0.81,0.36,0.27,0.36,0.09,0.72,12.5,0.63,17.95,3.88,21.6,2.16,9.56,6.22,0.81,0.0,0.0,0.81,0.36,1.35,0.36,0.0,48.52,0.54,4.96,20.65,28.14,3.97,45.99,1.98,4.69,42.3,2.43,0.18,37.61,247.73,138.43,6.67,2.07,0.99,2.62,2.89,48.43,37.15,76.7,11.0,0.0,0.99,0.9,0.09,0.0,0.0,0.0,4.33,0.09,0.45,16.7,Nanitamo Jonathan IkonÃ©
Jordan Pefok,Theoson-Jordan Siebatcheu,0.1918276740144081,6666666,2018-2019,24.0,Striker,1.9,Centre-Forward,right,Ligue 1,0.44,0.15,0.44,0.0,0.0,0.0,0.0,0.56,0.56,0.01,0.58,2.96,1.48,50.0,0.15,0.3,9.1,0.0,0.19,-0.12,-0.12,10.95,14.21,77.1,125.23,21.61,6.96,9.03,77.0,2.22,2.96,75.0,0.3,0.59,50.0,0.44,0.44,0.44,0.0,0.59,13.17,1.04,0.0,0.0,3.85,0.3,0.15,0.0,0.0,0.0,0.0,9.77,2.81,1.63,1.33,10.21,0.89,0.0,1.18,0.15,0.0,0.59,0.15,1.18,0.74,0.0,0.0,0.15,0.3,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.33,0.89,0.0,0.74,0.59,0.3,0.59,50.0,0.3,25.46,5.18,20.3,1.63,15.69,8.14,1.48,0.3,0.0,1.18,0.15,1.48,0.74,0.0,25.9,1.04,2.96,10.66,13.32,5.48,24.87,0.44,1.04,42.9,0.44,0.0,15.99,56.25,27.09,1.78,0.74,0.0,2.22,1.33,32.71,16.13,49.3,7.55,0.0,1.78,1.33,0.3,0.15,0.0,0.0,3.85,1.04,2.07,33.3,Theoson-Jordan Siebatcheu
Jorge Molina,Jorge Molina Vidal,0.1836720657503228,1500000,2020-2021,40.0,Striker,1.88,Centre-Forward,right,La Liga,0.45,0.11,0.45,0.0,0.06,0.17,0.0,0.28,0.24,0.12,0.36,1.34,0.67,50.0,0.33,0.67,11.7,0.0,0.18,0.17,0.21,16.38,26.25,62.4,251.28,74.06,9.92,13.54,73.3,4.85,8.3,58.4,1.23,2.12,57.9,1.17,2.01,0.95,0.06,2.84,24.3,1.95,0.0,0.22,8.92,0.39,0.33,0.0,0.0,0.0,0.0,13.26,6.52,6.46,6.85,11.54,2.84,0.11,0.72,0.22,0.56,0.89,1.5,2.23,1.95,0.0,0.06,0.0,0.22,0.0,0.39,0.33,0.0,0.06,0.0,0.0,0.0,0.45,0.33,0.06,0.11,0.28,0.11,0.56,20.0,0.45,12.43,2.67,21.5,1.28,5.68,5.46,0.33,0.06,0.0,0.28,0.11,0.56,0.84,0.0,34.61,1.06,2.79,17.61,15.16,3.73,32.66,0.33,0.89,37.5,0.33,0.0,16.89,55.34,28.42,1.78,0.39,0.17,2.01,1.34,47.65,26.14,54.9,6.24,0.0,1.56,1.73,0.56,0.06,0.0,0.0,4.12,4.74,5.18,47.8,Jorge Molina Vidal
Jorge Molina,Jorge Molina Vidal,0.1718773730074045,1800000,2019-2020,39.0,Striker,1.88,Centre-Forward,right,La Liga,0.24,0.14,0.14,0.1,0.1,0.29,0.05,0.26,0.19,0.16,0.35,1.43,0.33,23.3,0.1,0.43,12.8,0.0,0.13,-0.02,-0.05,19.14,28.63,66.8,280.4,77.4,11.41,15.89,71.8,5.82,8.06,72.2,1.19,2.0,59.5,1.1,1.29,0.91,0.19,2.58,27.82,0.81,0.0,0.14,9.97,0.43,1.15,0.0,0.0,0.0,0.0,15.03,7.3,6.3,7.35,15.27,2.24,0.29,0.52,0.24,0.29,0.72,1.57,2.86,2.1,0.05,0.29,0.05,0.38,0.0,0.48,0.19,0.05,0.19,0.0,0.05,0.0,0.43,0.29,0.05,0.19,0.19,0.1,0.67,14.3,0.57,10.16,2.67,26.3,0.48,4.77,4.92,0.62,0.1,0.0,0.52,0.19,0.62,0.86,0.0,39.94,0.86,2.15,17.42,21.9,4.58,39.08,1.05,1.62,64.7,1.19,0.0,26.82,89.38,45.91,2.82,0.72,0.67,2.72,2.39,53.59,31.21,58.2,12.5,0.0,1.77,2.48,0.76,0.05,0.0,0.0,4.96,3.48,5.34,39.5,Jorge Molina Vidal
Jorge Molina,Jorge Molina Vidal,0.190378928588198,1166666,2018-2019,38.0,Striker,1.88,Centre-Forward,right,La Liga,0.48,0.17,0.41,0.07,0.07,0.07,0.0,0.39,0.34,0.18,0.52,1.77,0.68,38.5,0.23,0.6,12.2,0.0,0.2,0.09,0.07,16.99,25.46,66.8,247.36,68.55,10.57,14.24,74.2,4.93,7.21,68.4,1.05,1.77,59.6,1.33,1.19,1.16,0.14,2.52,24.85,0.61,0.07,0.1,7.04,0.14,0.78,0.0,0.0,0.0,0.0,14.75,5.68,5.03,6.83,13.22,2.86,0.03,0.54,0.37,0.2,0.82,1.7,2.58,1.87,0.0,0.37,0.17,0.14,0.03,0.31,0.24,0.0,0.03,0.03,0.0,0.0,0.54,0.37,0.03,0.31,0.2,0.0,0.58,0.0,0.58,13.97,2.86,20.4,0.68,6.12,7.17,1.05,0.03,0.0,1.02,0.14,0.68,0.85,0.0,38.0,0.95,1.77,16.28,21.68,5.2,37.35,1.12,2.04,55.0,1.19,0.07,25.83,77.15,37.62,2.65,0.75,0.51,3.19,1.8,55.09,29.3,53.2,11.28,0.0,1.67,1.73,0.71,0.0,0.0,0.0,4.32,2.21,4.18,34.6,Jorge Molina Vidal
Jorge Molina,Jorge Molina Vidal,0.1841644373359965,500000,2017-2018,37.0,Striker,1.88,Centre-Forward,right,La Liga,0.23,0.13,0.13,0.1,0.19,0.32,0.0,0.45,0.3,0.13,0.42,1.87,0.74,39.7,0.07,0.17,13.8,0.0,0.16,-0.22,-0.17,16.57,27.65,59.9,236.76,64.51,10.18,15.76,64.5,4.68,8.04,58.2,1.0,2.0,50.0,1.07,1.65,0.94,0.13,2.07,26.97,0.68,0.0,0.03,8.4,0.42,0.81,0.0,0.0,0.0,0.0,15.89,5.46,6.3,6.2,14.15,3.91,0.06,0.9,0.13,0.55,1.55,1.36,2.33,1.52,0.0,0.19,0.13,0.45,0.03,0.36,0.16,0.0,0.06,0.0,0.1,0.03,0.55,0.48,0.03,0.32,0.19,0.1,0.71,13.6,0.61,12.82,3.68,28.7,0.65,5.65,6.53,0.87,0.16,0.0,0.71,0.19,0.74,0.9,0.0,40.41,1.16,2.42,17.96,22.16,5.36,39.67,0.81,1.94,41.7,0.9,0.1,27.26,103.18,51.11,2.81,0.78,0.58,2.88,2.46,55.66,31.88,57.3,11.34,0.0,1.84,2.26,1.26,0.19,0.0,0.0,3.65,2.68,3.97,40.3,Jorge Molina Vidal
JosÃ© Luis Morales,JosÃ© Luis Morales Nogales,0.1882996289102676,5500000,2020-2021,34.0,Striker,1.8,Centre-Forward,right,La Liga,0.48,0.11,0.48,0.0,0.04,0.11,0.0,0.31,0.28,0.13,0.41,2.1,0.96,45.6,0.23,0.5,16.2,0.04,0.13,0.17,0.2,18.75,27.23,68.8,333.1,83.28,8.75,10.74,81.4,7.12,9.96,71.5,2.32,4.58,50.8,1.22,1.4,1.07,0.3,1.96,24.98,2.25,0.63,0.11,5.24,0.96,2.77,1.0,0.26,0.18,0.18,17.82,4.28,5.13,5.57,20.07,0.85,0.33,0.22,0.22,0.59,1.07,1.4,2.29,1.55,0.33,0.18,0.07,0.11,0.04,0.37,0.26,0.0,0.11,0.0,0.0,0.0,0.74,0.48,0.26,0.41,0.07,0.33,1.66,20.0,1.33,16.09,4.21,26.1,2.47,6.46,7.16,1.11,0.0,0.0,1.11,0.41,1.14,0.55,0.0,37.79,0.59,4.58,15.57,20.48,5.06,35.5,1.33,2.8,47.4,1.55,0.22,27.82,143.28,86.97,4.13,1.44,1.25,1.48,1.99,40.26,27.42,68.1,7.45,0.0,0.77,0.89,0.66,0.0,0.0,0.0,4.61,0.44,0.81,35.3,JosÃ© Luis Morales Nogales
JosÃ© Luis Morales,JosÃ© Luis Morales Nogales,0.176634624114827,7250000,2019-2020,33.0,Striker,1.8,Centre-Forward,right,La Liga,0.14,0.07,0.14,0.0,0.0,0.11,0.0,0.17,0.17,0.15,0.31,1.39,0.5,35.9,0.1,0.29,16.9,0.0,0.12,-0.03,-0.03,16.86,25.01,67.4,276.68,80.14,9.65,12.08,79.9,4.86,6.82,71.2,1.93,3.82,50.5,1.18,1.11,1.14,0.36,2.22,23.9,1.11,0.11,0.25,5.11,0.86,2.57,0.21,0.04,0.04,0.11,16.01,5.11,3.89,4.29,18.83,0.75,0.57,0.21,0.18,0.71,0.75,2.14,2.36,1.82,0.07,0.25,0.14,0.07,0.0,0.21,0.14,0.0,0.04,0.04,0.0,0.0,0.54,0.25,0.14,0.29,0.11,0.21,1.14,18.8,0.93,12.65,2.79,22.0,1.79,5.97,4.89,0.89,0.04,0.0,0.86,0.39,0.93,0.36,0.0,35.69,0.54,4.39,15.36,19.36,5.0,34.66,1.82,3.72,49.0,2.07,0.18,27.94,147.31,91.5,4.97,1.61,1.43,2.54,1.89,40.16,26.94,67.1,8.65,0.0,0.64,0.5,0.54,0.0,0.0,0.0,4.79,0.57,0.79,42.1,JosÃ© Luis Morales Nogales
JosÃ© Luis Morales,JosÃ© Luis Morales Nogales,0.1819454110380901,7250000,2019-2020,33.0,Striker,1.8,Centre-Forward,right,La Liga,0.14,0.07,0.14,0.0,0.0,0.11,0.0,0.17,0.17,0.15,0.31,1.39,0.5,35.9,0.1,0.29,16.9,0.0,0.12,-0.03,-0.03,16.86,25.01,67.4,276.68,80.14,9.65,12.08,79.9,4.86,6.82,71.2,1.93,3.82,50.5,1.18,1.11,1.14,0.36,2.22,23.9,1.11,0.11,0.25,5.11,0.86,2.57,0.21,0.04,0.04,0.11,16.01,5.11,3.89,4.29,18.83,0.75,0.57,0.21,0.18,0.71,0.75,2.14,2.36,1.82,0.07,0.25,0.14,0.07,0.0,0.21,0.14,0.0,0.04,0.04,0.0,0.0,0.54,0.25,0.14,0.29,0.11,0.21,1.14,18.8,0.93,12.65,2.79,22.0,1.79,5.97,4.89,0.89,0.04,0.0,0.86,0.39,0.93,0.36,0.0,35.69,0.54,4.39,15.36,19.36,5.0,34.66,1.82,3.72,49.0,2.07,0.18,27.94,147.31,91.5,4.97,1.61,1.43,2.54,1.89,40.16,26.94,67.1,8.65,0.0,0.64,0.5,0.54,0.0,0.0,0.0,4.79,0.57,0.79,42.1,JosÃ© Luis Morales Nogales
JosÃ© Luis Morales,JosÃ© Luis Morales Nogales,0.1793869681928234,10000000,2018-2019,32.0,Striker,1.8,Centre-Forward,right,La Liga,0.34,0.14,0.25,0.08,0.14,0.2,0.0,0.38,0.27,0.16,0.43,1.72,0.76,44.3,0.15,0.33,15.8,0.03,0.16,-0.05,-0.02,15.44,22.76,67.8,242.31,73.49,8.76,10.79,81.2,5.01,7.18,69.8,1.3,3.18,40.7,1.15,0.93,1.15,0.25,1.75,21.46,1.3,0.14,0.14,4.08,0.85,1.94,0.08,0.0,0.0,0.0,15.18,4.25,3.32,3.94,16.82,0.9,0.79,0.06,0.11,0.87,0.62,1.8,3.24,1.86,0.0,0.7,0.17,0.45,0.06,0.51,0.2,0.0,0.14,0.06,0.11,0.0,0.54,0.23,0.2,0.2,0.14,0.25,1.58,16.1,1.32,17.61,3.61,20.5,3.15,7.69,6.76,0.96,0.06,0.0,0.9,0.42,0.96,0.23,0.0,35.61,0.54,4.62,13.72,21.18,5.75,34.28,2.28,4.14,55.1,2.51,0.14,29.24,158.28,92.76,4.99,1.61,1.49,2.37,2.85,40.68,25.8,63.4,8.87,0.0,0.9,1.8,0.62,0.08,0.0,0.0,5.49,0.25,0.68,27.3,JosÃ© Luis Morales Nogales
JosÃ© Luis Morales,JosÃ© Luis Morales Nogales,0.1907810326746799,10000000,2018-2019,32.0,Striker,1.8,Centre-Forward,right,La Liga,0.34,0.14,0.25,0.08,0.14,0.2,0.0,0.38,0.27,0.16,0.43,1.72,0.76,44.3,0.15,0.33,15.8,0.03,0.16,-0.05,-0.02,15.44,22.76,67.8,242.31,73.49,8.76,10.79,81.2,5.01,7.18,69.8,1.3,3.18,40.7,1.15,0.93,1.15,0.25,1.75,21.46,1.3,0.14,0.14,4.08,0.85,1.94,0.08,0.0,0.0,0.0,15.18,4.25,3.32,3.94,16.82,0.9,0.79,0.06,0.11,0.87,0.62,1.8,3.24,1.86,0.0,0.7,0.17,0.45,0.06,0.51,0.2,0.0,0.14,0.06,0.11,0.0,0.54,0.23,0.2,0.2,0.14,0.25,1.58,16.1,1.32,17.61,3.61,20.5,3.15,7.69,6.76,0.96,0.06,0.0,0.9,0.42,0.96,0.23,0.0,35.61,0.54,4.62,13.72,21.18,5.75,34.28,2.28,4.14,55.1,2.51,0.14,29.24,158.28,92.76,4.99,1.61,1.49,2.37,2.85,40.68,25.8,63.4,8.87,0.0,0.9,1.8,0.62,0.08,0.0,0.0,5.49,0.25,0.68,27.3,JosÃ© Luis Morales Nogales
JosÃ© Luis Morales,JosÃ© Luis Morales Nogales,0.1874735968734873,3750000,2017-2018,31.0,Striker,1.8,Centre-Forward,right,La Liga,0.29,0.24,0.21,0.09,0.09,0.21,0.03,0.25,0.18,0.16,0.34,1.77,0.65,36.7,0.12,0.32,17.5,0.0,0.1,0.05,0.02,18.66,29.2,63.9,348.64,115.55,8.48,11.63,72.9,7.36,10.68,68.9,2.56,5.03,50.9,1.41,1.8,1.65,0.47,3.15,27.4,1.8,0.35,0.12,5.74,1.32,3.0,0.56,0.0,0.06,0.0,19.98,2.97,6.24,5.12,22.19,0.79,0.74,0.09,0.15,0.97,0.94,2.68,3.09,1.88,0.18,0.59,0.15,0.24,0.06,0.56,0.24,0.03,0.15,0.03,0.12,0.0,0.77,0.5,0.24,0.38,0.15,0.35,1.88,18.8,1.53,19.37,4.21,21.7,4.68,8.92,5.77,1.3,0.06,0.0,1.24,0.85,1.62,0.32,0.0,41.88,0.91,6.18,17.78,22.66,4.83,40.17,2.41,4.24,56.9,2.53,0.24,34.32,215.67,135.12,5.65,2.09,1.5,2.03,3.06,38.14,28.96,75.9,7.36,0.03,0.88,1.35,0.26,0.06,0.0,0.0,6.24,0.29,0.82,26.3,JosÃ© Luis Morales Nogales
Joselu,JosÃ© Luis SanmartÃ­n Mato,0.1933292473249157,5666666,2020-2021,30.0,Striker,1.92,Centre-Forward,right,La Liga,0.33,0.09,0.27,0.06,0.12,0.03,0.0,0.41,0.32,0.09,0.4,2.65,0.89,33.7,0.1,0.3,15.4,0.09,0.12,-0.08,-0.05,18.17,30.55,59.5,300.31,77.33,10.2,15.32,66.6,5.38,9.4,57.3,2.11,4.07,51.8,0.77,1.96,0.48,0.09,2.44,29.89,0.65,0.0,0.15,12.91,0.71,0.68,0.0,0.0,0.0,0.0,12.19,9.99,8.36,4.49,13.92,4.4,0.12,0.89,0.12,0.59,1.01,1.1,1.73,1.1,0.0,0.15,0.18,0.21,0.09,0.21,0.09,0.0,0.03,0.0,0.03,0.06,0.86,0.62,0.3,0.48,0.09,0.21,0.83,25.0,0.62,16.66,3.9,23.4,1.55,8.18,6.93,1.1,0.18,0.0,0.92,0.51,1.37,1.67,0.0,44.2,1.7,4.61,23.79,16.8,4.61,43.36,0.89,1.93,46.2,1.04,0.09,21.15,63.65,21.92,1.25,0.36,0.33,2.29,1.49,52.85,33.58,63.5,6.28,0.0,1.28,2.32,0.42,0.03,0.0,0.0,4.79,7.76,4.04,65.7,JosÃ© Luis SanmartÃ­n Mato
Joselu,JosÃ© Luis SanmartÃ­n Mato,0.1883221455914439,6166666,2019-2020,29.0,Striker,1.92,Centre-Forward,right,La Liga,0.36,0.06,0.32,0.03,0.03,0.19,0.0,0.34,0.32,0.07,0.39,2.62,0.91,34.6,0.12,0.36,13.2,0.03,0.12,0.02,0.01,17.5,32.19,54.4,277.38,76.15,10.09,16.69,60.5,4.82,10.13,47.6,1.81,3.36,53.8,0.49,2.56,0.42,0.06,2.49,31.48,0.71,0.0,0.06,12.84,0.49,0.49,0.0,0.0,0.0,0.0,11.36,8.28,12.55,4.37,13.26,5.82,0.1,1.07,0.45,1.07,0.68,0.97,1.94,1.2,0.0,0.06,0.29,0.32,0.06,0.42,0.23,0.0,0.0,0.16,0.03,0.0,0.81,0.52,0.16,0.39,0.26,0.1,1.0,9.7,0.91,17.57,4.63,26.3,1.07,8.31,8.18,1.26,0.19,0.0,1.07,0.32,1.13,1.42,0.0,46.42,1.49,4.21,26.2,17.02,4.37,45.65,0.39,0.81,48.0,0.39,0.0,19.64,57.2,21.61,1.36,0.29,0.16,3.17,1.84,52.93,34.91,66.0,10.13,0.0,1.84,1.94,0.19,0.03,0.0,0.0,5.73,8.61,4.5,65.7,JosÃ© Luis SanmartÃ­n Mato
Joselu,JosÃ© Luis SanmartÃ­n Mato,0.1783202276071613,4000000,2018-2019,28.0,Striker,1.92,Centre-Forward,right,Premier League,0.3,0.0,0.3,0.0,0.0,0.15,0.0,0.27,0.27,0.02,0.27,2.57,0.76,29.4,0.12,0.4,13.6,0.0,0.11,0.03,0.03,19.78,31.11,63.6,277.7,51.04,13.14,18.88,69.6,3.78,5.89,64.1,1.81,3.17,57.1,0.3,1.36,0.3,0.0,1.66,30.2,0.91,0.0,0.15,12.38,0.45,0.76,0.0,0.0,0.0,0.0,14.35,10.27,6.49,4.08,14.35,3.62,0.3,1.81,0.0,0.6,1.21,1.66,0.91,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.36,0.76,0.6,0.45,0.76,1.81,41.7,1.06,15.7,3.02,19.2,2.57,5.44,7.7,1.21,0.0,0.0,1.21,0.3,2.11,1.81,0.0,45.0,1.81,5.13,23.41,16.91,4.53,44.09,0.6,1.36,44.4,0.6,0.0,19.18,48.02,11.48,0.6,0.0,0.15,2.57,2.57,52.1,32.77,62.9,5.44,0.0,1.06,0.91,0.6,0.0,0.0,0.0,5.59,7.1,5.74,55.3,JosÃ© Luis SanmartÃ­n Mato
Joselu,JosÃ© Luis SanmartÃ­n Mato,0.1826613588689651,4000000,2017-2018,27.0,Striker,1.92,Centre-Forward,right,Premier League,0.21,0.05,0.21,0.0,0.05,0.11,0.0,0.34,0.3,0.06,0.36,2.42,0.84,34.8,0.09,0.25,14.9,0.0,0.13,-0.13,-0.09,19.45,30.49,63.8,257.96,59.14,12.88,18.14,71.0,4.47,8.62,51.8,0.89,1.63,54.8,0.89,1.52,0.37,0.0,1.68,30.39,0.11,0.0,0.0,12.04,0.37,0.26,0.0,0.0,0.0,0.0,13.67,8.62,8.2,4.57,14.56,2.94,0.0,1.47,0.21,0.47,1.47,0.63,1.89,1.52,0.0,0.11,0.16,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.16,0.63,0.53,0.47,0.16,0.32,1.63,19.4,1.31,17.66,4.0,22.6,1.84,8.46,7.36,1.47,0.16,0.0,1.31,0.63,1.79,1.52,0.0,43.48,1.58,6.1,22.76,15.56,3.52,43.32,0.68,1.31,52.0,0.84,0.0,20.61,59.88,26.18,1.31,0.26,0.26,2.84,1.31,55.83,33.01,59.1,6.47,0.0,1.58,1.31,0.16,0.0,0.0,0.0,5.05,8.1,8.15,49.8,JosÃ© Luis SanmartÃ­n Mato
Josh Maja,Joshua Erowoli Orisunmihare Oluwaseun Maja,0.1843877604427583,5833333,2020-2021,23.0,Striker,1.8,Centre-Forward,right,Premier League,0.28,0.0,0.22,0.06,0.06,0.11,0.0,0.44,0.4,0.1,0.48,2.17,0.9,41.2,0.11,0.26,14.25,0.0,0.18,-0.16,-0.17,17.95,20.41,87.95,258.04,25.78,10.66,11.54,92.1,5.35,5.96,89.45,1.06,1.23,82.35,0.95,0.67,0.39,0.0,0.73,19.52,0.9,0.0,0.0,5.3,0.22,0.0,0.0,0.0,0.0,0.0,15.78,3.29,1.34,3.18,15.44,0.5,0.16,0.56,0.0,0.06,0.39,0.72,1.84,1.34,0.0,0.28,0.16,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.44,0.22,0.34,0.22,0.16,1.06,18.45,0.9,14.96,4.46,30.0,1.12,6.86,6.97,0.56,0.06,0.0,0.5,0.5,1.28,0.62,0.0,30.34,0.73,2.96,16.73,11.88,3.79,29.39,1.12,1.5,71.0,1.17,0.0,21.7,76.7,28.62,1.56,0.45,0.39,2.23,1.73,41.7,22.25,53.4,6.75,0.0,0.94,1.4,0.22,0.0,0.0,0.0,4.12,1.17,3.12,28.75,Joshua Erowoli Orisunmihare Oluwaseun Maja
Josh Maja,Joshua Erowoli Orisunmihare Oluwaseun Maja,0.1970984519711372,6650000,2019-2020,22.0,Striker,1.8,Centre-Forward,right,Ligue 1,0.73,0.24,0.73,0.0,0.0,0.0,0.0,0.45,0.45,0.15,0.6,2.2,1.47,66.7,0.33,0.5,16.1,0.0,0.2,0.28,0.28,21.43,25.22,85.0,277.71,44.45,14.45,15.8,91.5,5.02,6.24,80.4,0.73,1.1,66.7,0.98,0.73,0.24,0.0,0.98,23.27,1.96,0.12,0.24,7.47,0.0,0.0,0.0,0.0,0.0,0.0,18.73,4.65,1.84,3.55,19.47,0.98,0.12,0.61,0.12,0.0,0.61,0.49,2.69,1.71,0.0,0.37,0.12,0.37,0.12,0.37,0.24,0.0,0.0,0.12,0.0,0.0,0.73,0.61,0.0,0.49,0.24,0.24,1.59,15.4,1.35,22.53,5.02,22.3,1.47,10.53,10.53,1.35,0.49,0.0,0.86,0.37,1.1,0.24,0.0,37.47,0.98,3.43,21.43,14.69,3.55,35.63,1.96,2.82,69.6,2.2,0.0,27.92,90.98,39.43,2.45,0.73,0.37,3.06,1.71,46.16,27.31,59.2,10.78,0.0,2.2,1.35,0.49,0.0,0.0,0.0,4.9,0.61,2.82,17.9,Joshua Erowoli Orisunmihare Oluwaseun Maja
