ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Salvador Ferrer,Salvador Ferrer Canals,1300000,2021-2022,25.0,1.84,Full-Back,Right-Back,right,Serie A,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.02,0.02,0.07,0.08,0.0,0.45,0.08,16.7,0.0,0.0,23.5,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,36.24,45.49,79.7,713.91,231.58,14.21,16.54,85.9,15.94,19.1,83.5,5.71,8.35,68.5,0.0,0.07,0.98,2.86,0.98,0.6,3.23,45.49,39.25,6.24,0.53,0.0,6.24,1.5,1.8,0.0,0.0,0.0,0.0,26.62,9.85,9.02,2.56,33.83,2.03,5.71,0.15,36.24,0.08,0.45,2.11,1.5,1.73,1.43,0.23,0.08,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,2.18,1.35,1.2,0.75,0.23,0.9,2.11,42.9,1.2,11.5,3.46,30.1,5.19,4.81,1.5,2.33,0.75,0.08,1.58,1.43,3.61,3.01,0.0,55.49,4.06,18.57,27.52,13.08,0.6,49.55,0.3,0.53,57.1,0.3,0.0,31.05,155.34,83.01,3.16,1.43,0.23,0.75,0.75,35.41,31.73,89.6,1.5,0.23,0.0,0.0,0.83,0.68,0.0,1.8,1.43,1.35,0.0,0.0,0.0,8.05,1.95,1.95,50.0
Salvador Ferrer,Salvador Ferrer Canals,1083333,2020-2021,24.0,1.84,Full-Back,Right-Back,right,Serie A,0.0,0.08,0.0,0.0,0.0,0.3,0.0,0.01,0.01,0.08,0.09,0.0,0.23,0.08,33.3,0.0,0.0,19.6,0.0,0.0,0.0,0.01,0.01,0.03,-0.01,-0.01,51.73,68.29,75.7,1070.55,370.89,18.83,22.01,85.6,22.92,28.21,81.2,9.3,15.13,61.5,0.08,0.08,0.98,2.65,1.29,1.13,4.76,68.29,55.29,13.01,1.36,0.08,7.79,1.97,3.48,0.08,0.0,0.0,0.0,34.94,13.61,19.74,2.8,49.46,3.55,11.57,0.08,51.73,0.08,1.13,1.51,3.03,1.97,1.82,0.08,0.0,0.0,0.0,0.08,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.74,0.76,0.98,0.53,0.23,0.68,1.82,37.5,1.13,11.19,4.16,37.2,5.29,4.08,1.82,2.34,0.45,0.0,1.89,1.51,3.25,3.25,0.08,79.26,4.01,24.96,39.25,19.06,0.45,66.4,0.38,0.68,55.6,0.45,0.0,44.62,208.13,108.0,4.39,1.44,0.0,0.38,1.06,50.6,46.59,92.1,1.59,0.3,0.0,0.0,1.36,0.61,0.0,3.48,1.51,0.76,0.0,0.08,0.0,9.83,1.66,1.21,57.9
Sam Byram,Samuel Mark Byram,3150000,2019-2020,27.0,1.83,Full-Back,Right-Back,right,Premier League,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.08,0.08,0.03,0.12,0.0,1.11,0.14,12.5,0.0,0.0,11.3,0.0,0.0,0.0,0.08,0.08,0.07,-0.08,-0.08,43.5,53.11,81.9,687.36,234.92,23.39,25.75,90.8,16.43,19.91,82.5,2.71,5.22,52.0,0.0,0.03,0.49,1.53,0.35,0.0,2.99,53.11,43.43,9.68,0.77,0.0,10.09,0.14,0.21,0.0,0.0,0.0,0.0,28.26,13.85,11.0,7.45,31.32,3.76,8.91,0.35,43.5,0.14,1.18,0.49,1.11,1.39,0.97,0.0,0.07,0.21,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.6,1.95,0.77,0.49,1.67,3.41,49.0,1.74,16.43,5.15,31.4,8.77,5.78,1.88,3.48,0.7,0.0,2.78,1.39,4.59,5.22,0.0,70.51,6.33,26.8,28.26,18.31,2.85,60.9,0.35,0.97,35.7,0.49,0.14,32.44,138.31,67.38,3.76,1.25,0.28,1.32,0.49,40.72,36.06,88.5,2.99,0.28,0.0,0.0,1.25,0.63,0.07,0.21,1.39,1.6,0.0,0.0,0.0,10.58,2.92,2.09,58.3
Samir Santos,Samir Caetano de Souza Santos,16000000,2021-2022,28.0,1.75,Full-Back,Left-Back,left,Serie A,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.05,0.05,0.0,0.06,0.0,0.48,0.18,38.75,0.0,0.0,9.55,0.0,0.0,0.0,0.05,0.05,0.11,-0.05,-0.05,33.83,41.5,81.55,692.49,222.24,11.36,12.32,92.25,17.18,19.48,88.25,4.82,8.72,55.2,0.0,0.0,0.1,1.64,0.14,0.06,1.51,41.5,38.98,2.52,1.3,0.03,4.36,0.78,0.38,0.0,0.0,0.0,0.0,28.29,3.29,9.93,30.84,6.1,1.98,1.12,0.1,33.83,0.08,0.79,0.9,0.66,0.36,0.26,0.03,0.0,0.06,0.0,0.0,0.06,0.03,0.0,0.0,0.03,0.0,0.0,2.5,1.36,1.56,0.86,0.08,0.8,1.37,58.0,0.58,11.14,3.3,30.95,6.55,4.07,0.52,1.74,0.54,0.04,1.2,3.44,5.94,4.12,0.03,53.52,6.98,30.5,23.26,2.94,0.77,51.18,0.16,0.24,41.65,0.16,0.04,29.53,136.84,68.66,1.54,0.28,0.04,0.26,0.34,30.84,29.98,97.25,0.2,0.3,0.0,0.0,1.84,1.0,0.0,0.38,3.44,1.36,0.0,0.0,0.0,8.02,3.0,1.72,65.75
Samir Santos,Samir Caetano de Souza Santos,13750000,2020-2021,27.0,1.75,Full-Back,Left-Back,left,Serie A,0.04,0.0,0.04,0.0,0.0,0.24,0.0,0.05,0.05,0.02,0.07,0.04,0.45,0.12,27.3,0.09,0.33,9.6,0.0,0.0,0.0,0.05,0.05,0.11,-0.01,-0.01,46.18,53.08,87.0,854.47,302.25,17.3,18.4,94.0,24.29,26.4,92.0,4.14,7.23,57.3,0.0,0.02,0.28,2.52,0.2,0.08,3.13,53.08,48.33,4.75,1.54,0.04,4.39,0.53,0.69,0.0,0.0,0.0,0.0,40.0,4.63,8.45,39.8,7.15,1.67,3.21,0.12,46.18,0.24,0.57,0.57,0.73,0.81,0.61,0.04,0.04,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,1.38,1.42,0.65,0.08,0.65,1.38,47.1,0.73,9.63,2.96,30.8,5.36,3.78,0.49,2.03,0.89,0.0,1.14,1.62,3.78,3.25,0.04,63.8,6.17,27.86,33.3,6.74,1.02,59.26,0.24,0.28,85.7,0.24,0.0,40.78,181.38,107.55,3.13,0.81,0.0,0.28,0.73,43.9,42.12,95.9,0.57,0.24,0.0,0.0,1.99,1.5,0.12,0.69,1.62,1.38,0.0,0.0,0.0,7.11,2.19,1.34,62.1
Samir Santos,Samir Caetano de Souza Santos,12333333,2019-2020,26.0,1.75,Full-Back,Left-Back,left,Serie A,0.06,0.0,0.06,0.0,0.0,0.17,0.0,0.05,0.05,0.02,0.07,0.06,0.29,0.17,60.0,0.2,0.33,10.7,0.0,0.0,0.0,0.05,0.05,0.15,0.01,0.01,38.25,43.95,87.0,735.08,271.57,14.03,14.9,94.1,20.03,22.12,90.5,4.02,6.23,64.5,0.0,0.02,0.29,2.74,0.12,0.0,2.97,43.95,41.16,2.79,1.51,0.06,5.24,0.29,0.29,0.0,0.0,0.0,0.0,34.0,3.9,6.05,33.18,6.87,1.86,1.28,0.0,38.25,0.0,0.52,0.35,0.7,0.58,0.52,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,1.63,1.69,0.7,0.17,0.76,1.63,46.4,0.87,12.69,4.83,38.1,8.32,3.61,0.76,1.69,0.52,0.0,1.16,1.28,3.84,4.72,0.06,54.43,6.29,26.25,26.66,4.37,0.64,51.93,0.23,0.35,66.7,0.23,0.0,34.4,167.89,108.75,3.43,0.82,0.06,0.29,0.12,35.34,33.82,95.7,0.52,0.17,0.0,0.0,1.22,1.34,0.06,0.29,1.28,1.63,0.0,0.06,0.0,7.1,1.86,1.28,59.3
Samir Santos,Samir Caetano de Souza Santos,8750000,2018-2019,25.0,1.75,Full-Back,Left-Back,left,Serie A,0.1,0.0,0.1,0.0,0.0,0.35,0.0,0.03,0.03,0.07,0.1,0.1,0.4,0.15,37.5,0.25,0.67,12.4,0.0,0.0,0.0,0.03,0.03,0.06,0.08,0.08,32.3,41.02,78.8,605.71,235.34,12.72,14.07,90.4,15.48,18.68,82.8,3.71,7.31,50.7,0.0,0.07,0.4,1.6,0.2,0.1,2.25,41.02,35.21,5.81,1.4,0.0,5.56,0.7,0.7,0.0,0.0,0.0,0.0,26.69,4.21,10.12,27.1,5.96,2.4,4.41,0.05,32.3,0.1,1.0,0.5,0.8,0.95,0.75,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.35,1.5,1.4,0.8,0.15,0.95,1.55,61.3,0.6,12.92,3.76,29.1,8.66,3.61,0.65,1.9,0.35,0.0,1.55,1.3,3.66,5.26,0.0,53.49,5.66,25.04,25.49,5.16,0.7,48.03,0.45,0.7,64.3,0.45,0.0,29.75,123.86,69.42,1.95,0.75,0.05,0.45,0.4,30.3,28.7,94.7,1.0,0.35,0.0,0.0,2.05,1.25,0.1,0.7,1.3,1.5,0.0,0.0,0.0,7.66,2.5,0.95,72.5
Samir Santos,Samir Caetano de Souza Santos,5000000,2017-2018,24.0,1.75,Full-Back,Left-Back,left,Serie A,0.07,0.0,0.07,0.0,0.0,0.25,0.04,0.04,0.04,0.01,0.04,0.07,0.28,0.07,25.0,0.25,1.0,15.1,0.0,0.0,0.0,0.04,0.04,0.13,0.04,0.04,38.8,48.22,80.5,809.05,261.94,11.11,12.48,89.0,21.45,24.46,87.7,6.06,10.37,58.4,0.0,0.01,0.14,2.52,0.21,0.11,2.87,48.22,43.0,5.22,1.19,0.0,5.57,1.05,0.56,0.04,0.0,0.0,0.0,31.54,5.33,11.36,34.84,5.92,2.42,4.0,0.21,38.8,0.18,1.12,0.32,0.77,0.53,0.35,0.0,0.04,0.04,0.04,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,2.35,1.44,1.44,0.77,0.14,0.56,1.33,42.1,0.77,13.04,4.52,34.7,8.13,4.31,0.6,2.1,0.49,0.0,1.61,1.19,3.54,5.47,0.07,60.91,5.61,27.72,31.61,5.33,0.39,56.0,0.49,0.91,53.8,0.56,0.04,35.96,171.73,89.05,2.7,0.98,0.0,0.42,0.42,35.12,34.07,97.0,0.56,0.25,0.04,0.0,1.3,1.47,0.04,0.56,1.19,1.44,0.0,0.0,0.07,9.5,1.58,0.74,68.2
Santiago Arias,Santiago Arias Naranjo,13500000,2019-2020,29.0,1.77,Full-Back,Right-Back,right,La Liga,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.04,0.04,0.09,0.13,0.0,0.5,0.17,33.3,0.0,0.0,19.9,0.0,0.0,0.0,0.04,0.04,0.08,-0.04,-0.04,41.65,54.62,76.3,709.88,325.29,18.65,21.33,87.5,19.32,23.59,81.9,3.01,7.61,39.6,0.08,0.09,0.84,2.34,1.76,0.59,5.77,54.62,45.17,9.45,0.0,0.08,8.28,0.75,3.01,0.0,0.0,0.0,0.0,31.7,9.95,12.96,2.34,38.98,2.76,9.45,0.17,41.65,0.25,0.33,0.59,1.84,1.76,1.51,0.17,0.0,0.08,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,2.51,1.42,1.59,0.84,0.08,0.92,1.76,52.4,0.84,10.37,3.93,37.9,5.52,3.51,1.34,2.34,0.59,0.0,1.76,0.75,3.26,2.93,0.0,65.24,3.93,18.07,30.28,20.33,1.59,55.79,0.33,0.59,57.1,0.42,0.0,36.55,167.37,90.92,4.85,1.51,0.17,0.59,0.33,40.82,37.56,92.0,3.18,0.08,0.0,0.0,0.75,1.42,0.08,3.01,0.75,1.42,0.0,0.0,0.0,8.7,1.76,1.67,51.2
Santiago Arias,Santiago Arias Naranjo,18666666,2018-2019,28.0,1.77,Full-Back,Right-Back,right,La Liga,0.05,0.05,0.05,0.0,0.0,0.2,0.0,0.02,0.02,0.05,0.07,0.05,0.46,0.05,11.1,0.11,1.0,17.6,0.0,0.0,0.0,0.02,0.02,0.05,0.03,0.03,41.7,52.67,79.2,664.69,303.88,21.69,24.23,89.5,16.76,21.23,78.9,2.18,5.08,43.0,0.05,0.05,0.71,2.34,1.32,0.46,4.93,52.67,43.48,9.19,0.41,0.25,9.7,0.56,2.18,0.0,0.0,0.0,0.0,31.39,9.65,11.63,3.61,35.65,3.3,8.79,0.2,41.7,0.05,0.41,1.22,1.57,1.63,1.42,0.05,0.05,0.0,0.1,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,2.79,1.73,2.03,0.76,0.0,0.66,1.83,36.1,1.17,10.46,4.16,39.8,5.84,3.56,1.07,1.42,0.05,0.0,1.37,1.27,4.06,2.34,0.0,62.12,2.54,15.69,27.27,22.65,1.17,53.33,0.71,1.17,60.9,0.71,0.0,37.79,180.15,100.56,5.69,1.78,0.15,0.51,0.46,37.69,33.37,88.5,2.34,0.2,0.0,0.0,1.17,1.78,0.1,2.18,1.27,1.73,0.0,0.0,0.0,10.46,1.78,1.42,55.6
Santiago Arzamendia,Santiago Arzamendia Duarte,2666666,2021-2022,25.0,1.72,Full-Back,Left-Back,left,La Liga,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.04,0.04,0.0,0.04,0.2,1.19,0.2,16.7,0.17,1.0,35.6,0.0,0.0,0.0,0.04,0.04,0.03,0.16,0.16,20.46,31.99,64.0,331.99,95.17,9.54,11.72,81.4,8.34,11.32,73.7,1.39,6.56,21.2,0.0,0.0,0.2,0.6,0.79,0.6,0.99,31.99,27.42,4.57,0.79,0.0,7.35,1.39,2.58,0.99,0.4,0.4,0.2,15.3,6.56,10.13,20.07,3.38,2.78,2.78,0.6,20.46,0.6,1.19,1.19,0.99,0.79,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,2.19,1.79,0.6,0.2,1.39,3.18,43.8,1.79,18.08,5.36,29.7,7.35,6.76,3.97,1.79,0.0,0.0,1.79,1.39,3.97,2.78,0.0,44.9,2.58,14.5,18.68,14.9,0.6,40.73,0.4,1.99,20.0,0.6,0.6,24.83,119.01,69.74,2.38,1.19,0.0,1.39,1.59,31.79,23.05,72.5,1.79,0.4,0.0,0.0,1.59,1.39,0.2,2.58,1.39,2.19,0.0,0.0,0.0,8.34,3.58,2.98,54.5
Scott Malone,Scott Liam Malone,2833333,2017-2018,26.0,1.89,Full-Back,Left-Back,left,Premier League,0.0,0.08,0.0,0.0,0.0,0.24,0.0,0.05,0.05,0.04,0.09,0.0,0.64,0.16,25.0,0.0,0.0,20.8,0.0,0.0,0.0,0.05,0.05,0.08,-0.05,-0.05,38.85,55.9,69.5,746.7,313.51,17.53,21.23,82.6,15.36,21.64,71.0,5.55,10.54,52.7,0.08,0.04,0.8,2.49,0.88,0.32,4.1,55.9,42.06,13.83,0.56,0.0,7.4,1.45,2.33,0.0,0.0,0.0,0.0,23.97,13.43,18.5,35.63,3.06,2.98,13.27,0.24,38.85,0.4,2.09,1.61,2.65,1.53,1.29,0.0,0.08,0.08,0.0,0.08,0.16,0.16,0.0,0.0,0.0,0.0,0.0,3.46,2.09,2.25,0.97,0.24,1.29,1.93,66.7,0.64,17.45,5.95,34.1,7.96,6.92,2.57,2.17,0.24,0.0,1.93,2.33,5.79,4.26,0.16,71.18,3.46,22.92,27.91,24.69,1.61,57.51,1.05,2.09,50.0,1.21,0.16,34.34,185.47,120.32,4.91,1.85,0.56,1.69,0.97,36.6,33.78,92.3,2.49,0.24,0.0,0.0,1.77,0.8,0.0,2.33,2.33,2.09,0.0,0.08,0.0,10.29,1.13,1.53,42.4
Sead KolaÅ¡inac,Sead KolaÅ¡inac,8166666,2020-2021,28.0,1.83,Full-Back,Left-Back,left,Bundesliga,0.06,0.06,0.06,0.0,0.0,0.32,0.0,0.03,0.03,0.1,0.13,0.06,0.38,0.06,16.7,0.17,1.0,15.6,0.0,0.0,0.0,0.03,0.03,0.06,0.04,0.04,37.05,46.64,79.4,631.83,223.86,16.47,19.12,86.1,17.42,20.76,83.9,2.34,4.73,49.3,0.06,0.1,0.76,2.02,0.57,0.06,2.78,46.64,40.33,6.31,0.82,0.0,5.36,0.44,1.39,0.0,0.0,0.0,0.0,31.05,8.14,7.45,33.89,4.67,2.02,5.49,0.06,37.05,0.06,1.45,1.58,1.26,1.26,0.95,0.0,0.19,0.0,0.06,0.06,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.51,0.88,0.76,0.63,0.13,0.82,1.64,50.0,0.82,11.61,3.28,28.3,4.8,5.11,1.7,1.2,0.25,0.0,0.95,2.27,3.79,1.33,0.0,55.22,3.35,19.5,26.51,12.75,2.02,49.04,1.07,1.77,60.7,1.2,0.0,33.26,164.1,106.35,3.66,1.26,0.63,1.2,0.44,38.12,33.83,88.7,2.52,0.32,0.0,0.0,1.01,0.88,0.13,1.39,2.27,0.88,0.0,0.06,0.0,8.2,0.88,1.58,35.9
Sead KolaÅ¡inac,Sead KolaÅ¡inac,18000000,2019-2020,27.0,1.83,Full-Back,Left-Back,left,Premier League,0.0,0.11,0.0,0.0,0.0,0.21,0.0,0.04,0.04,0.05,0.09,0.0,0.21,0.0,0.0,0.0,,12.5,0.0,0.0,0.0,0.04,0.04,0.17,-0.04,-0.04,45.98,54.55,84.3,757.99,234.29,23.07,25.29,91.2,19.95,23.6,84.5,2.54,4.02,63.2,0.11,0.05,0.48,2.75,0.79,0.26,3.39,54.55,48.52,6.03,0.16,0.0,8.31,0.53,1.53,0.0,0.0,0.0,0.0,37.2,8.15,9.21,39.1,5.5,3.12,5.87,0.16,45.98,0.21,0.9,0.74,1.32,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.85,0.95,1.16,0.32,0.37,0.63,1.32,48.0,0.69,12.17,3.55,29.1,6.14,4.29,1.75,1.22,0.26,0.0,0.95,0.79,2.65,2.38,0.05,62.54,3.55,18.99,31.96,15.56,1.64,56.67,0.74,0.95,77.8,0.74,0.0,38.62,189.05,118.52,4.76,1.75,0.37,0.53,0.74,42.12,39.37,93.5,2.86,0.21,0.0,0.0,1.32,0.95,0.26,1.53,0.79,0.95,0.0,0.0,0.0,10.21,1.27,0.95,57.1
Sead KolaÅ¡inac,Sead KolaÅ¡inac,20000000,2018-2019,26.0,1.83,Full-Back,Left-Back,left,Premier League,0.0,0.24,0.0,0.0,0.0,0.24,0.0,0.02,0.02,0.25,0.28,0.0,0.48,0.1,20.0,0.0,0.0,17.3,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,46.36,58.76,78.9,721.48,250.73,24.66,28.52,86.5,18.03,22.27,80.9,2.34,4.67,50.0,0.24,0.25,1.67,2.43,1.19,0.52,3.62,58.76,48.41,10.35,0.52,0.14,8.35,0.62,2.38,0.14,0.05,0.05,0.0,35.39,15.5,7.87,40.02,5.53,2.86,9.68,0.24,46.36,0.24,1.0,1.62,2.58,2.19,2.0,0.0,0.1,0.0,0.05,0.05,0.38,0.33,0.0,0.0,0.0,0.05,0.0,1.67,0.86,1.1,0.43,0.14,0.48,1.29,37.0,0.81,13.5,4.1,30.4,5.53,5.39,2.58,1.1,0.14,0.0,0.95,1.14,2.81,1.53,0.1,67.44,2.48,15.83,30.95,24.32,4.15,57.19,0.57,1.19,48.0,0.72,0.1,41.4,189.3,120.29,5.82,1.62,1.34,1.1,1.05,48.27,41.92,86.9,5.15,0.24,0.0,0.0,1.14,0.57,0.52,2.38,1.14,0.86,0.05,0.05,0.05,8.82,0.86,1.62,34.6
Sead KolaÅ¡inac,Sead KolaÅ¡inac,18000000,2017-2018,25.0,1.83,Full-Back,Left-Back,left,Premier League,0.08,0.17,0.08,0.0,0.0,0.13,0.0,0.1,0.1,0.14,0.24,0.08,0.88,0.25,28.6,0.1,0.33,12.9,0.0,0.0,0.0,0.1,0.1,0.11,-0.01,-0.01,51.02,63.21,80.7,820.19,295.24,25.74,29.76,86.5,20.46,24.48,83.6,3.27,5.78,56.5,0.17,0.14,0.8,3.14,0.92,0.38,4.61,63.21,54.16,9.05,0.59,0.13,6.5,0.8,1.55,0.0,0.0,0.0,0.0,40.24,13.29,9.68,45.78,5.07,2.39,8.47,0.17,51.02,0.04,1.13,2.26,1.84,1.72,1.47,0.04,0.13,0.04,0.04,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.6,1.68,1.43,0.84,0.34,1.17,2.35,50.0,1.17,14.34,4.69,32.7,7.0,4.95,2.39,0.92,0.17,0.0,0.75,1.01,3.61,2.26,0.0,72.81,2.6,18.03,34.92,24.02,3.86,63.97,0.63,1.22,51.7,0.75,0.0,41.67,180.5,116.28,5.62,2.01,0.71,0.96,0.71,51.48,47.33,91.9,4.07,0.13,0.0,0.0,1.43,0.42,0.04,1.55,1.01,1.68,0.0,0.0,0.0,8.84,2.31,1.43,61.8
SÃ©amus Coleman,SÃ©amus Coleman,3500000,2021-2022,34.0,1.77,Full-Back,Right-Back,right,Premier League,0.05,0.0,0.05,0.0,0.0,0.09,0.0,0.05,0.05,0.05,0.09,0.05,0.37,0.05,12.5,0.13,1.0,17.2,0.0,0.0,0.0,0.05,0.05,0.12,0.0,0.0,34.18,46.32,73.8,600.63,287.51,16.3,18.53,88.0,13.8,18.9,73.0,3.71,7.74,47.9,0.0,0.05,0.46,3.38,0.97,0.42,3.29,46.32,35.25,11.07,0.56,0.05,6.58,0.65,1.71,0.0,0.0,0.0,0.0,22.33,9.77,14.22,7.5,25.15,2.36,10.51,0.0,34.18,0.19,0.93,1.95,0.93,1.53,1.2,0.05,0.0,0.09,0.09,0.09,0.14,0.09,0.0,0.0,0.0,0.05,0.0,2.69,1.44,1.44,0.74,0.51,1.25,2.04,61.4,0.79,11.77,4.03,34.3,5.19,4.63,1.95,1.81,0.42,0.0,1.39,1.9,4.59,2.22,0.05,57.25,3.98,18.62,26.12,15.84,1.71,46.46,0.88,1.62,54.3,0.97,0.0,30.85,170.74,91.9,3.38,1.2,0.37,0.69,1.07,30.76,26.82,87.2,1.95,0.09,0.0,0.0,0.6,0.69,0.09,1.71,1.9,1.44,0.05,0.0,0.0,9.4,1.25,1.2,50.9
SÃ©amus Coleman,SÃ©amus Coleman,7166666,2020-2021,33.0,1.77,Full-Back,Right-Back,right,Premier League,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.11,0.17,0.0,0.67,0.22,33.3,0.0,0.0,19.1,0.0,0.0,0.0,0.07,0.07,0.1,-0.07,-0.07,34.87,42.8,81.5,622.86,228.1,16.68,18.36,90.9,13.89,16.35,85.0,4.02,6.64,60.5,0.17,0.11,1.0,1.79,0.78,0.28,2.4,42.8,37.5,5.3,0.17,0.06,5.52,0.84,1.79,0.0,0.0,0.0,0.0,26.17,8.2,8.43,7.14,29.13,1.12,5.13,0.0,34.87,0.06,0.61,1.06,1.39,1.84,1.34,0.06,0.22,0.06,0.17,0.0,0.28,0.22,0.0,0.0,0.0,0.06,0.0,2.18,1.45,1.39,0.5,0.28,0.95,2.23,42.5,1.28,13.5,4.07,30.2,7.48,4.02,2.01,2.18,0.5,0.0,1.67,1.12,3.29,2.12,0.06,54.62,4.41,18.75,25.33,14.34,1.67,49.38,1.12,2.18,51.3,1.17,0.06,34.54,198.75,96.58,3.91,1.06,0.28,0.95,1.67,36.49,31.86,87.3,2.51,0.0,0.0,0.0,0.95,1.06,0.0,1.79,1.12,1.45,0.0,0.0,0.0,8.65,0.73,0.73,50.0
