ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Enrico Brignola,Enrico Brignola,1500000,2017-2018,19.0,1.8,Striker,Second Striker,left,Serie A,0.2,0.13,0.2,0.0,0.0,0.33,0.0,0.19,0.19,0.11,0.3,0.2,2.2,0.6,27.3,0.09,0.33,18.6,0.0,0.0,0.0,0.19,0.19,0.09,0.01,0.01,25.57,31.51,81.1,420.36,93.54,12.49,14.49,86.2,10.82,12.55,86.2,1.74,2.8,61.9,0.13,0.11,1.14,1.07,1.07,0.07,2.34,31.51,30.98,0.53,0.07,0.07,7.21,0.33,0.87,0.13,0.07,0.0,0.0,25.84,3.14,2.54,27.57,3.07,0.33,0.27,0.13,25.57,0.0,0.67,0.8,1.47,3.07,1.87,0.13,0.67,0.33,0.07,0.0,0.33,0.2,0.0,0.07,0.07,0.0,0.0,1.94,1.2,1.14,0.53,0.27,0.47,2.14,21.9,1.67,21.83,5.88,26.9,6.68,9.48,5.68,1.2,0.0,0.0,1.2,0.27,2.2,0.27,0.0,45.2,0.47,8.41,22.9,18.49,3.27,44.73,2.34,4.14,56.5,2.74,0.2,38.26,218.19,93.67,5.01,1.6,0.73,2.34,2.94,44.6,34.92,78.3,4.34,0.33,0.0,0.0,2.4,0.87,0.53,0.87,0.27,1.2,0.0,0.0,0.0,5.41,0.2,0.87,18.8
Enzo Crivelli,Enzo Vito Gabriel Crivelli,4000000,2018-2019,25.0,1.84,Striker,Centre-Forward,right,Ligue 1,0.24,0.04,0.24,0.0,0.0,0.28,0.0,0.22,0.22,0.03,0.25,0.24,0.88,0.4,45.5,0.27,0.6,9.9,0.0,0.0,0.0,0.22,0.22,0.24,0.02,0.02,14.5,22.18,65.4,197.44,32.26,8.72,12.15,71.8,4.14,6.65,62.3,0.92,1.99,46.0,0.04,0.03,0.52,0.72,0.28,0.12,0.84,22.18,20.35,1.83,0.04,0.04,5.77,0.36,0.28,0.0,0.0,0.0,0.0,12.39,5.42,4.38,1.95,14.81,1.95,0.16,0.76,14.5,0.08,0.8,0.68,0.68,1.27,0.8,0.0,0.04,0.0,0.4,0.04,0.08,0.04,0.0,0.0,0.0,0.04,0.0,0.64,0.4,0.36,0.2,0.08,0.24,0.56,42.9,0.32,15.89,3.7,23.3,1.23,7.37,7.29,0.48,0.12,0.0,0.36,0.08,0.72,1.04,0.0,32.34,1.43,2.79,19.75,11.15,2.55,30.5,0.68,1.47,45.9,0.72,0.0,19.87,66.15,18.8,1.15,0.36,0.04,2.51,1.67,43.96,23.62,53.7,7.96,0.28,0.0,0.0,1.75,1.99,0.2,0.28,0.08,0.4,0.0,0.0,0.0,3.62,2.87,3.9,42.4
Enzo Crivelli,Enzo Vito Gabriel Crivelli,4000000,2017-2018,24.0,1.84,Striker,Centre-Forward,right,Ligue 1,0.15,0.05,0.15,0.0,0.0,0.41,0.05,0.18,0.18,0.05,0.23,0.15,0.98,0.31,31.6,0.16,0.5,11.2,0.0,0.0,0.0,0.18,0.18,0.18,-0.02,-0.02,13.29,20.97,63.4,180.57,29.26,8.14,11.95,68.1,3.76,5.72,65.8,0.52,0.98,52.6,0.05,0.05,0.82,0.72,0.36,0.05,1.34,20.97,20.14,0.82,0.05,0.05,5.2,0.15,0.21,0.0,0.0,0.0,0.0,11.23,3.76,5.98,1.96,12.06,3.45,0.0,1.39,13.29,0.05,0.41,1.24,0.77,1.85,1.39,0.0,0.15,0.0,0.31,0.0,0.21,0.15,0.0,0.0,0.0,0.05,0.0,0.67,0.41,0.26,0.21,0.21,0.1,0.52,20.0,0.41,16.54,4.53,27.4,1.13,7.83,7.57,0.72,0.21,0.0,0.52,0.26,0.93,0.31,0.0,30.65,0.36,1.91,15.04,14.99,3.25,29.83,0.46,0.98,47.4,0.52,0.0,17.1,50.38,12.11,0.77,0.31,0.1,3.04,1.44,42.45,22.51,53.0,8.45,0.41,0.05,0.0,2.01,1.55,0.52,0.21,0.26,0.41,0.05,0.0,0.0,3.25,2.11,2.58,45.1
Eric Maxim Choupo-Moting,Eric Maxim Choupo-Moting,3500000,2020-2021,31.0,1.91,Striker,Centre-Forward,right,Bundesliga,0.33,0.0,0.33,0.0,0.0,0.22,0.0,0.35,0.35,0.18,0.53,0.33,2.09,1.43,68.4,0.16,0.23,11.3,0.0,0.0,0.0,0.35,0.35,0.17,-0.02,-0.02,19.54,24.15,80.9,265.06,44.34,12.95,14.6,88.7,5.05,6.26,80.7,0.77,0.99,77.8,0.0,0.18,1.21,0.99,0.66,0.0,1.87,24.15,23.71,0.44,0.0,0.11,7.68,0.0,0.11,0.0,0.0,0.0,0.0,18.33,4.61,1.21,4.06,17.23,0.99,0.11,0.77,19.54,0.11,0.0,1.1,0.66,2.3,1.87,0.0,0.22,0.0,0.22,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.99,0.66,0.11,0.66,0.22,0.22,0.66,33.3,0.44,14.05,4.17,29.7,0.77,7.02,6.26,0.33,0.0,0.0,0.33,0.33,1.32,0.77,0.0,34.79,0.77,2.09,14.82,20.09,5.71,34.35,1.98,2.63,75.0,2.09,0.11,26.23,101.3,47.09,2.85,0.66,0.66,2.41,2.2,45.11,27.22,60.3,8.34,0.22,0.0,0.0,0.66,1.21,0.99,0.11,0.33,0.66,0.0,0.0,0.0,4.06,1.65,2.09,44.1
Eric Maxim Choupo-Moting,Eric Maxim Choupo-Moting,4500000,2019-2020,30.0,1.91,Striker,Centre-Forward,right,Ligue 1,0.6,0.2,0.6,0.0,0.0,0.0,0.0,0.48,0.48,0.12,0.58,0.6,3.59,1.4,38.9,0.17,0.43,11.3,0.0,0.0,0.0,0.48,0.48,0.13,0.12,0.12,18.36,22.35,82.1,247.45,33.53,11.57,13.17,87.9,5.59,6.59,84.8,0.4,0.8,50.0,0.2,0.12,0.8,0.2,1.4,0.0,1.8,22.35,21.55,0.8,0.0,0.6,3.99,0.0,1.0,0.0,0.0,0.0,0.0,17.36,3.39,1.6,3.59,17.96,0.4,0.0,0.4,18.36,0.2,0.0,0.4,1.0,2.2,1.2,0.0,0.2,0.2,0.6,0.0,0.8,0.4,0.0,0.2,0.2,0.0,0.0,2.0,0.8,0.8,0.4,0.8,0.8,1.4,57.1,0.6,16.56,4.79,28.9,1.4,4.59,10.58,0.6,0.0,0.0,0.6,0.6,2.59,0.6,0.0,35.92,0.6,2.99,12.57,22.35,6.19,35.12,2.39,3.59,66.7,2.59,0.4,24.55,90.4,46.7,2.39,0.8,0.4,2.2,2.79,41.11,26.94,65.5,12.17,0.0,0.0,0.0,0.8,1.2,1.0,1.0,0.6,0.8,0.0,0.0,0.0,4.39,1.0,1.0,50.0
Eric Maxim Choupo-Moting,Eric Maxim Choupo-Moting,6333333,2018-2019,29.0,1.91,Striker,Centre-Forward,right,Ligue 1,0.34,0.0,0.34,0.0,0.0,0.0,0.0,0.53,0.53,0.04,0.57,0.34,3.14,0.56,17.9,0.11,0.6,12.1,0.0,0.0,0.0,0.53,0.53,0.17,-0.19,-0.19,20.99,25.81,81.3,290.65,57.46,12.91,14.59,88.5,6.62,8.42,78.7,0.56,0.9,62.5,0.0,0.04,0.67,1.12,1.01,0.11,2.47,25.81,24.35,1.46,0.0,0.22,5.95,0.11,0.45,0.11,0.0,0.0,0.0,20.65,3.7,1.46,5.27,18.63,1.01,0.22,0.11,20.99,0.22,0.56,0.45,0.9,3.48,2.13,0.11,0.56,0.34,0.11,0.22,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.9,0.45,0.22,0.22,0.45,0.11,1.12,10.0,1.01,19.19,5.5,28.7,2.02,8.75,8.42,0.79,0.0,0.0,0.79,0.67,1.57,0.34,0.0,37.03,0.79,2.58,12.91,23.79,6.96,35.57,2.81,4.04,69.4,2.92,0.11,28.39,125.01,56.78,2.92,0.56,0.79,1.91,2.58,42.08,28.17,66.9,11.33,0.0,0.0,0.0,1.57,0.9,1.35,0.45,0.67,0.45,0.0,0.0,0.0,4.49,0.9,1.8,33.3
Eric Maxim Choupo-Moting,Eric Maxim Choupo-Moting,8000000,2017-2018,28.0,1.91,Striker,Centre-Forward,right,Premier League,0.2,0.2,0.2,0.0,0.0,0.12,0.0,0.23,0.23,0.1,0.34,0.2,2.45,0.72,29.5,0.08,0.28,16.0,0.0,0.0,0.0,0.23,0.23,0.1,-0.03,-0.03,19.42,27.37,71.0,300.49,81.29,11.24,13.64,82.4,5.9,8.51,69.3,1.61,3.17,50.6,0.2,0.1,0.76,1.24,0.72,0.12,1.97,27.37,26.8,0.56,0.08,0.12,8.03,0.44,1.4,0.0,0.0,0.0,0.0,17.29,5.18,4.9,4.65,18.5,1.56,0.24,0.4,19.42,0.24,0.56,1.44,1.44,2.21,1.48,0.0,0.36,0.24,0.12,0.0,0.4,0.28,0.0,0.04,0.08,0.0,0.0,2.29,1.16,0.96,0.84,0.48,0.52,1.4,37.1,0.88,16.61,4.94,29.7,4.53,7.58,4.49,1.44,0.12,0.0,1.32,1.16,3.45,1.0,0.0,44.86,1.61,7.14,20.5,20.78,4.61,44.34,2.97,5.22,56.9,3.25,0.16,32.22,154.68,83.26,3.85,1.04,0.96,2.97,2.97,46.18,30.7,66.5,6.9,0.12,0.0,0.0,1.04,1.08,0.56,1.4,1.16,1.16,0.0,0.0,0.0,6.46,2.65,3.69,41.8
Erik ExpÃ³sito,Erik Alexander ExpÃ³sito HernÃ¡ndez,233333,2017-2018,22.0,1.9,Striker,Centre-Forward,left,La Liga,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.21,0.21,0.04,0.25,0.19,1.93,0.39,20.0,0.1,0.5,13.3,0.0,0.0,0.0,0.21,0.21,0.11,-0.02,-0.02,12.14,18.31,66.3,198.89,54.93,6.75,9.64,70.0,4.43,6.75,65.7,0.96,1.16,83.3,0.0,0.04,0.58,1.35,1.16,0.19,2.31,18.31,17.34,0.96,0.0,0.0,4.24,0.19,0.58,0.0,0.0,0.0,0.0,9.64,3.28,5.4,9.83,2.51,3.66,0.0,0.0,12.14,0.58,0.58,0.39,0.58,1.93,1.35,0.0,0.0,0.0,0.39,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.19,1.93,10.0,1.73,19.08,4.63,24.2,0.96,6.55,11.56,0.96,0.0,0.0,0.96,0.39,0.58,0.77,0.0,29.1,0.77,1.54,11.76,17.54,5.2,28.14,1.16,1.54,75.0,1.16,0.0,17.54,72.46,25.25,1.35,0.58,0.19,3.85,0.96,39.51,21.01,53.2,10.99,0.0,0.0,0.0,1.35,0.96,0.39,0.58,0.39,0.0,0.0,0.0,0.0,2.7,2.7,1.93,58.3
Erling Haaland,Erling Braut HÃ¥land,150000000,2021-2022,22.0,1.94,Striker,Centre-Forward,left,Bundesliga,1.12,0.42,0.91,0.21,0.21,0.21,0.0,0.82,0.67,0.25,0.91,1.12,4.04,1.74,43.1,0.22,0.52,13.1,0.0,0.21,0.21,0.82,0.67,0.16,0.29,0.24,15.69,22.24,70.5,195.2,38.62,9.83,12.97,75.8,3.69,5.58,66.3,0.49,0.77,63.6,0.42,0.25,1.19,0.49,1.12,0.0,1.74,22.24,20.22,2.02,0.0,0.14,5.65,0.14,0.49,0.0,0.0,0.0,0.0,13.8,5.65,2.79,14.5,3.76,1.88,0.07,0.42,15.69,0.14,0.42,1.32,1.19,2.72,1.81,0.0,0.21,0.56,0.14,0.0,0.7,0.42,0.0,0.07,0.14,0.07,0.0,0.21,0.21,0.0,0.21,0.0,0.0,0.0,,0.0,12.48,3.56,28.5,0.21,4.04,8.23,0.63,0.07,0.0,0.56,0.21,0.42,1.6,0.0,34.79,1.67,2.16,14.78,19.03,8.44,32.56,0.63,1.05,60.0,0.77,0.14,17.64,75.5,42.32,3.21,0.84,1.67,2.86,1.05,45.31,25.58,56.5,9.34,0.21,0.0,0.0,0.77,0.84,0.49,0.49,0.21,0.21,0.0,0.0,0.0,3.14,2.65,1.95,57.6
Erling Haaland,Erling Braut HÃ¥land,105000000,2020-2021,21.0,1.94,Striker,Centre-Forward,left,Bundesliga,1.01,0.22,0.93,0.07,0.15,0.07,0.0,0.89,0.77,0.2,0.97,1.01,3.37,1.76,52.2,0.28,0.53,12.7,0.0,0.07,0.15,0.89,0.77,0.23,0.12,0.17,13.46,18.32,73.5,184.41,30.32,8.3,10.69,77.6,3.7,5.05,73.3,0.64,1.12,56.7,0.22,0.2,0.86,0.64,0.64,0.0,1.2,18.32,16.75,1.57,0.0,0.04,4.71,0.15,0.49,0.0,0.0,0.0,0.0,12.75,3.66,1.91,12.34,3.51,0.97,0.04,0.41,13.46,0.19,0.37,0.67,0.75,2.32,1.46,0.0,0.37,0.34,0.11,0.04,0.6,0.37,0.0,0.15,0.07,0.0,0.0,0.26,0.22,0.07,0.07,0.11,0.04,0.37,10.0,0.34,11.97,3.93,32.8,0.3,3.37,8.3,0.75,0.34,0.0,0.41,0.19,0.45,0.56,0.0,28.49,1.05,1.72,11.93,16.6,7.1,26.77,1.05,1.61,65.1,1.08,0.0,17.24,86.97,51.0,2.95,1.01,0.86,2.09,0.86,41.13,20.49,49.8,8.3,0.07,0.0,0.0,0.9,1.08,0.56,0.49,0.19,0.22,0.0,0.0,0.0,3.59,1.38,1.5,48.1
Erling Haaland,Erling Braut HÃ¥land,49833333,2019-2020,20.0,1.94,Striker,Centre-Forward,left,Bundesliga,1.1,0.17,1.1,0.0,0.0,0.0,0.0,0.69,0.69,0.14,0.82,1.1,2.96,1.69,57.1,0.37,0.65,12.0,0.0,0.0,0.0,0.69,0.69,0.23,0.41,0.41,14.73,19.98,73.7,197.02,38.02,8.72,11.09,78.6,3.81,5.25,72.6,0.76,1.02,75.0,0.17,0.14,0.76,0.68,0.59,0.08,0.93,19.98,17.78,2.2,0.0,0.0,5.76,0.0,0.34,0.0,0.0,0.0,0.0,13.63,3.98,2.37,12.87,4.23,0.85,0.25,0.25,14.73,0.17,0.17,0.17,1.19,2.12,1.27,0.0,0.42,0.25,0.17,0.0,0.59,0.34,0.0,0.08,0.08,0.08,0.0,0.42,0.42,0.08,0.08,0.25,0.17,0.51,33.3,0.34,11.85,3.39,28.6,0.51,4.15,7.2,1.02,0.42,0.0,0.59,0.42,0.85,0.42,0.0,31.07,0.76,1.78,15.16,16.0,5.76,28.96,1.02,2.29,44.4,1.1,0.08,18.37,81.79,47.58,2.96,0.93,0.85,2.71,1.1,39.54,22.1,55.9,8.81,0.0,0.0,0.0,0.85,0.68,0.25,0.34,0.42,0.42,0.08,0.0,0.0,3.73,1.78,1.95,47.7
Ermedin Demirovic,Ermedin Demirovic,8250000,2021-2022,23.0,1.85,Striker,Centre-Forward,right,Bundesliga,0.26,0.39,0.26,0.0,0.0,0.39,0.0,0.36,0.36,0.13,0.49,0.26,2.18,0.9,41.2,0.12,0.29,12.9,0.0,0.0,0.0,0.36,0.36,0.16,-0.1,-0.1,11.94,18.23,65.5,151.11,29.53,8.6,11.43,75.3,2.31,3.98,58.1,0.64,1.28,50.0,0.39,0.13,1.03,0.39,0.39,0.13,0.64,18.23,17.85,0.39,0.13,0.13,6.8,0.13,0.77,0.0,0.0,0.0,0.0,11.3,3.34,3.59,1.93,12.33,1.8,0.13,0.26,11.94,0.13,0.64,0.64,1.28,2.05,1.41,0.0,0.0,0.64,0.0,0.0,0.64,0.51,0.0,0.0,0.13,0.0,0.0,1.8,0.51,0.64,0.26,0.9,0.13,0.9,14.3,0.77,24.78,6.68,26.9,4.24,10.14,10.4,2.31,0.13,0.0,2.18,0.26,2.05,0.77,0.0,32.23,0.9,4.37,12.07,17.72,4.88,31.84,1.16,2.57,45.0,1.41,0.0,19.13,86.66,43.01,1.67,1.16,0.39,2.44,2.18,42.75,20.16,47.1,7.06,0.39,0.0,0.0,3.21,0.77,1.16,0.77,0.26,0.51,0.0,0.0,0.0,5.39,2.18,5.78,27.4
Ermedin Demirovic,Ermedin Demirovic,7250000,2020-2021,22.0,1.85,Striker,Centre-Forward,right,Bundesliga,0.3,0.36,0.3,0.0,0.0,0.42,0.0,0.28,0.28,0.19,0.47,0.3,2.4,1.14,47.5,0.13,0.26,13.7,0.0,0.0,0.0,0.28,0.28,0.12,0.02,0.02,9.25,15.92,58.1,153.14,50.35,4.75,6.55,72.5,3.3,6.19,53.4,0.9,1.74,51.7,0.36,0.19,0.78,1.02,0.96,0.18,2.04,15.92,15.02,0.9,0.0,0.18,5.47,0.18,0.66,0.0,0.0,0.0,0.0,9.37,4.03,2.52,0.84,11.66,1.14,0.06,0.36,9.25,0.12,0.36,0.54,1.02,2.04,1.2,0.0,0.18,0.18,0.36,0.12,0.66,0.36,0.0,0.06,0.12,0.06,0.06,1.02,0.78,0.24,0.36,0.42,0.06,1.14,5.3,1.08,22.59,5.77,25.5,1.92,9.67,10.99,1.86,0.3,0.0,1.56,0.3,1.32,1.38,0.06,30.4,1.56,3.48,12.98,15.5,4.51,29.5,0.84,1.5,56.0,0.9,0.0,17.96,76.42,35.57,2.46,0.48,0.6,2.94,2.46,44.82,19.77,44.1,6.43,0.42,0.0,0.0,3.06,1.26,0.6,0.66,0.3,0.78,0.06,0.0,0.0,4.09,2.7,5.77,31.9
Ernesto Torregrossa,Ernesto Torregrossa,2700000,2019-2020,28.0,1.84,Striker,Centre-Forward,left,Serie A,0.34,0.15,0.24,0.1,0.1,0.39,0.0,0.36,0.28,0.13,0.42,0.34,2.98,1.02,34.4,0.08,0.24,16.4,0.05,0.1,0.1,0.36,0.28,0.1,-0.02,-0.04,16.2,24.75,65.5,242.13,54.18,9.27,12.49,74.2,4.34,6.93,62.7,1.56,2.64,59.3,0.15,0.13,0.98,0.78,0.83,0.0,1.81,24.75,23.82,0.93,0.39,0.15,6.98,0.78,0.63,0.05,0.0,0.05,0.0,15.33,4.98,4.44,17.72,3.61,1.17,0.15,0.59,16.2,0.15,0.73,0.78,1.37,3.22,1.95,0.15,0.24,0.39,0.49,0.0,0.54,0.34,0.0,0.0,0.2,0.0,0.0,0.73,0.39,0.24,0.39,0.1,0.24,1.27,19.2,1.02,15.47,2.98,19.2,1.9,7.22,6.34,0.83,0.29,0.0,0.54,0.1,0.83,0.93,0.0,41.73,1.32,3.42,19.23,21.96,5.12,40.95,1.71,3.22,53.0,2.0,0.2,30.65,143.2,74.97,3.9,1.17,0.93,3.56,2.68,53.35,33.68,63.1,10.88,0.39,0.0,0.0,2.59,4.44,0.78,0.63,0.1,0.39,0.0,0.0,0.0,3.95,2.59,4.69,35.6
Ezequiel Ãvila,Luis Ezequiel Ãvila,9000000,2021-2022,29.0,1.72,Striker,Centre-Forward,right,La Liga,0.36,0.07,0.36,0.0,0.0,0.5,0.07,0.19,0.19,0.07,0.26,0.36,3.01,0.93,31.0,0.12,0.38,22.9,0.14,0.0,0.0,0.19,0.19,0.06,0.16,0.16,13.48,23.95,56.3,276.96,82.69,5.31,8.39,63.2,5.74,9.11,63.0,2.29,4.95,46.4,0.07,0.07,0.65,1.36,1.08,0.79,1.86,23.95,23.31,0.65,0.07,0.0,6.6,1.29,2.51,0.07,0.0,0.0,0.0,9.47,6.24,8.25,4.8,13.27,2.94,0.22,0.65,13.48,0.14,1.22,1.0,1.58,1.51,1.0,0.0,0.0,0.07,0.29,0.14,0.29,0.14,0.0,0.0,0.0,0.07,0.07,0.72,0.36,0.29,0.36,0.07,0.65,1.29,50.0,0.65,14.13,4.16,29.4,1.79,5.81,6.53,1.43,0.14,0.0,1.29,1.36,2.08,0.79,0.0,36.57,0.72,4.09,16.21,18.43,2.8,35.78,0.22,1.0,21.4,0.65,0.22,20.08,112.16,51.71,2.94,1.08,0.22,2.29,1.0,46.61,25.46,54.6,4.3,0.5,0.07,0.07,1.79,1.94,0.79,2.51,1.36,0.36,0.0,0.0,0.0,5.09,2.8,5.09,35.5
Ezequiel Ãvila,Luis Ezequiel Ãvila,13500000,2019-2020,27.0,1.72,Striker,Centre-Forward,right,La Liga,0.51,0.11,0.51,0.0,0.0,0.34,0.0,0.4,0.4,0.15,0.55,0.51,3.85,1.53,39.7,0.13,0.33,18.1,0.0,0.0,0.0,0.4,0.4,0.1,0.11,0.11,10.47,18.27,57.3,195.5,47.12,5.2,7.81,66.7,3.28,6.0,54.7,1.81,3.28,55.2,0.11,0.15,1.19,1.24,0.74,0.23,1.7,18.27,17.08,1.19,0.0,0.11,5.15,0.74,1.58,0.0,0.0,0.0,0.0,8.09,4.47,5.71,3.22,9.96,2.49,0.11,0.57,10.47,0.17,0.62,0.28,1.3,2.83,1.64,0.0,0.4,0.28,0.4,0.11,0.4,0.17,0.0,0.06,0.0,0.11,0.06,1.07,0.91,0.34,0.57,0.17,0.28,0.85,33.3,0.57,19.35,5.2,26.9,1.24,7.98,10.13,0.96,0.0,0.0,0.96,0.23,1.3,0.4,0.0,32.53,0.11,1.58,14.2,18.61,5.54,31.34,0.85,1.87,45.5,1.07,0.06,19.4,103.58,55.78,3.34,0.85,0.79,2.43,1.92,47.52,22.34,47.0,9.79,0.34,0.0,0.0,2.72,2.43,1.36,1.58,0.23,0.91,0.06,0.0,0.0,4.98,2.66,4.64,36.4
Ezequiel Ãvila,Luis Ezequiel Ãvila,2950000,2018-2019,26.0,1.72,Striker,Centre-Forward,right,La Liga,0.45,0.09,0.41,0.05,0.05,0.54,0.05,0.3,0.27,0.12,0.39,0.45,4.01,1.04,25.8,0.1,0.39,19.4,0.09,0.05,0.05,0.3,0.27,0.07,0.15,0.14,14.15,25.96,54.5,298.48,103.25,6.4,9.55,67.0,4.33,8.07,53.6,2.97,6.49,45.8,0.09,0.12,0.95,2.12,0.77,0.23,2.84,25.96,24.7,1.26,0.05,0.18,4.78,1.89,1.76,0.14,0.0,0.0,0.0,10.37,5.9,9.69,6.67,13.48,3.11,0.54,0.36,14.15,0.27,1.13,0.81,1.62,2.21,1.35,0.05,0.23,0.27,0.27,0.05,0.32,0.14,0.0,0.0,0.09,0.05,0.05,0.95,0.68,0.41,0.41,0.14,0.32,1.53,20.6,1.22,19.06,4.28,22.5,2.48,9.01,7.57,0.99,0.18,0.05,0.81,0.81,1.76,1.53,0.0,41.37,1.4,5.14,19.42,20.06,4.87,40.02,1.4,2.7,51.7,1.44,0.09,26.18,141.24,75.76,4.19,1.62,0.59,2.7,1.31,43.94,28.66,65.2,8.83,0.54,0.05,0.05,1.98,2.3,0.45,1.76,0.81,0.68,0.0,0.0,0.0,5.9,2.43,2.39,50.5
Ezequiel Ponce,Ezequiel Ponce MartÃ­nez,2500000,2017-2018,20.0,1.81,Striker,Centre-Forward,right,Ligue 1,0.16,0.08,0.16,0.0,0.0,0.16,0.0,0.25,0.25,0.14,0.39,0.16,1.72,0.41,23.8,0.1,0.4,12.5,0.0,0.0,0.0,0.25,0.25,0.15,-0.09,-0.09,16.0,21.5,74.4,237.02,30.44,9.35,12.22,76.5,5.09,6.32,80.5,0.98,1.48,66.7,0.08,0.14,0.9,0.49,0.33,0.0,1.07,21.5,19.69,1.8,0.16,0.0,4.02,0.57,0.25,0.0,0.0,0.0,0.0,14.6,2.46,4.43,2.54,13.95,2.71,0.16,0.9,16.0,0.0,0.25,0.98,0.41,1.48,1.23,0.08,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.49,0.41,0.16,0.25,0.08,0.0,0.16,0.0,0.16,19.44,4.84,24.9,1.07,8.2,10.17,0.57,0.08,0.0,0.49,0.08,0.57,0.49,0.0,31.67,0.66,2.71,15.42,15.83,4.1,29.86,1.15,1.23,93.3,1.15,0.0,21.25,93.12,23.71,1.15,0.33,0.41,3.04,1.89,40.45,24.2,59.8,10.26,0.16,0.0,0.0,2.71,0.98,0.98,0.25,0.08,0.41,0.0,0.0,0.0,2.87,1.31,2.63,33.3
