ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Presnel Kimpembe,Presnel Kimpembe,24000000,2017-2018,23.0,1.89,Centre-Back,Centre-Back,left,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.3,0.07,0.04,0.04,0.01,0.06,0.0,0.48,0.15,30.8,0.0,0.0,12.7,0.0,0.0,0.0,0.04,0.04,0.09,-0.04,-0.04,62.1,65.97,94.1,1167.77,385.33,23.59,24.7,95.5,30.27,31.13,97.3,7.28,8.69,83.8,0.0,0.01,0.15,3.53,0.15,0.04,2.97,65.97,64.48,1.49,1.26,0.0,6.28,1.26,0.22,0.0,0.0,0.0,0.0,59.02,2.45,4.49,56.05,6.87,2.19,0.22,0.15,62.1,0.0,0.67,0.33,0.59,0.56,0.45,0.0,0.0,0.07,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.71,0.85,0.45,0.07,0.33,0.45,75.0,0.11,5.42,1.71,31.5,3.34,1.86,0.22,1.19,0.48,0.0,0.71,0.59,1.97,2.04,0.0,73.03,6.83,34.43,42.46,2.64,0.56,71.8,0.52,0.56,93.3,0.52,0.04,56.09,389.53,225.24,6.57,0.48,0.0,0.19,0.3,54.9,54.08,98.5,0.41,0.3,0.07,0.07,1.11,1.78,0.04,0.22,0.59,0.71,0.0,0.04,0.0,8.54,0.67,0.33,66.7
Prince-DÃ©sir Gouano,Prince-DÃ©sir Gouano,7000000,2018-2019,26.0,1.86,Centre-Back,Centre-Back,right,Ligue 1,0.03,0.0,0.03,0.0,0.0,0.07,0.0,0.02,0.02,0.01,0.03,0.03,0.21,0.07,33.3,0.17,0.5,16.5,0.0,0.0,0.0,0.02,0.02,0.08,0.02,0.02,29.95,36.45,82.2,683.0,258.18,7.59,8.93,85.0,15.84,17.76,89.2,6.42,9.45,68.0,0.0,0.01,0.17,1.86,0.1,0.0,1.82,36.45,35.69,0.76,0.72,0.0,4.23,1.27,0.0,0.0,0.0,0.0,0.0,25.08,3.26,8.11,2.92,29.75,2.51,0.03,0.03,29.95,0.03,0.89,0.1,0.45,0.38,0.34,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.72,0.93,0.24,0.0,0.31,0.89,34.6,0.58,7.59,2.51,33.0,5.56,1.72,0.31,1.55,0.89,0.0,0.65,1.0,2.16,5.53,0.03,46.41,6.08,27.62,20.68,0.96,0.45,45.69,0.07,0.1,66.7,0.07,0.0,28.24,131.56,65.16,1.13,0.07,0.0,0.27,0.21,27.34,26.83,98.1,0.45,0.07,0.0,0.0,1.06,1.44,0.0,0.0,1.0,0.72,0.0,0.07,0.03,9.17,2.1,1.1,65.6
Prince-DÃ©sir Gouano,Prince-DÃ©sir Gouano,3000000,2017-2018,25.0,1.86,Centre-Back,Centre-Back,right,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.02,0.02,0.0,0.03,0.0,0.23,0.03,14.3,0.0,0.0,8.3,0.0,0.0,0.0,0.02,0.02,0.09,-0.02,-0.02,27.96,35.59,78.5,581.59,222.67,7.83,9.24,84.8,15.54,18.16,85.6,4.26,7.47,57.0,0.0,0.0,0.1,0.85,0.07,0.03,1.54,35.59,34.74,0.85,0.85,0.0,5.38,0.49,0.07,0.0,0.0,0.0,0.0,24.16,2.29,9.14,2.98,27.33,4.06,0.0,0.13,27.96,0.13,0.66,0.36,0.43,0.23,0.2,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.47,0.92,1.05,0.36,0.07,0.39,0.79,50.0,0.39,6.82,2.39,35.1,5.15,1.47,0.2,2.33,1.44,0.0,0.88,1.77,3.24,4.52,0.07,45.85,7.28,32.25,14.62,1.05,0.33,45.03,0.16,0.2,83.3,0.16,0.0,23.76,121.63,48.44,0.52,0.1,0.0,0.1,0.13,21.89,21.27,97.2,0.3,0.13,0.1,0.07,0.85,0.88,0.0,0.07,1.77,0.92,0.0,0.0,0.0,11.14,1.54,0.92,62.7
Rafael Czichos,Rafael Czichos,1300000,2021-2022,33.0,1.87,Centre-Back,Centre-Back,left,Bundesliga,0.0,0.06,0.0,0.0,0.0,0.26,0.0,0.01,0.01,0.03,0.04,0.0,0.13,0.0,0.0,0.0,,6.1,0.0,0.0,0.0,0.01,0.01,0.11,-0.01,-0.01,56.04,66.89,83.8,1422.35,532.87,8.47,10.4,81.5,30.3,32.93,92.0,17.01,22.47,75.7,0.06,0.03,0.13,4.43,0.26,0.0,5.14,66.89,63.68,3.21,3.02,0.06,7.51,1.99,0.26,0.0,0.0,0.0,0.0,47.5,5.65,13.74,55.27,5.39,3.79,0.06,0.13,56.04,0.13,1.16,1.48,1.09,0.45,0.39,0.0,0.0,0.0,0.0,0.06,0.13,0.06,0.0,0.0,0.0,0.0,0.06,1.86,1.41,1.09,0.64,0.13,0.71,2.12,33.3,1.41,10.01,4.49,44.9,6.16,3.34,0.51,2.18,0.96,0.0,1.22,2.44,4.3,4.94,0.26,77.74,10.98,47.05,34.99,2.38,0.9,74.98,0.13,0.19,66.7,0.13,0.0,47.31,341.45,190.21,3.79,0.32,0.0,0.13,0.19,51.74,50.52,97.6,0.19,0.26,0.0,0.0,1.28,0.71,0.0,0.26,2.44,1.41,0.0,0.0,0.06,11.49,3.72,2.63,58.6
Rafael Czichos,Rafael Czichos,1500000,2020-2021,32.0,1.87,Centre-Back,Centre-Back,left,Bundesliga,0.04,0.0,0.04,0.0,0.0,0.28,0.0,0.06,0.06,0.0,0.06,0.04,0.4,0.08,20.0,0.1,0.5,7.1,0.0,0.0,0.0,0.06,0.06,0.15,-0.02,-0.02,44.7,52.55,85.1,1069.12,423.07,9.12,10.64,85.8,24.54,26.22,93.6,10.64,14.86,71.6,0.0,0.0,0.12,3.43,0.28,0.08,3.86,52.55,50.0,2.55,1.79,0.0,7.17,1.43,0.12,0.0,0.0,0.0,0.0,37.13,4.86,10.56,43.31,4.78,2.59,0.56,0.04,44.7,0.04,0.72,1.2,0.48,0.64,0.6,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,1.47,1.63,0.84,0.04,0.8,1.75,45.5,0.96,10.84,4.3,39.7,6.53,4.1,0.2,1.63,0.4,0.0,1.24,1.51,4.02,5.74,0.0,64.1,9.6,39.96,27.29,1.43,0.56,61.67,0.2,0.32,62.5,0.2,0.0,37.09,228.25,128.41,2.75,0.32,0.0,0.16,0.4,40.12,39.32,98.0,0.16,0.28,0.0,0.0,1.16,0.72,0.08,0.12,1.51,1.47,0.0,0.04,0.0,10.24,3.11,2.11,59.5
Rafael Czichos,Rafael Czichos,1950000,2019-2020,31.0,1.87,Centre-Back,Centre-Back,left,Bundesliga,0.04,0.04,0.04,0.0,0.0,0.16,0.04,0.05,0.05,0.01,0.07,0.04,0.45,0.24,54.5,0.09,0.17,10.3,0.0,0.0,0.0,0.05,0.05,0.11,-0.01,-0.01,40.37,48.12,83.9,946.69,366.52,8.56,9.75,87.9,22.35,24.79,90.1,9.18,12.85,71.4,0.04,0.01,0.12,2.81,0.12,0.0,3.26,48.12,45.35,2.77,2.37,0.12,7.87,1.14,0.16,0.0,0.0,0.0,0.0,32.09,6.52,9.5,37.84,5.75,2.69,0.41,0.24,40.37,0.12,0.65,0.53,0.49,0.61,0.41,0.08,0.0,0.12,0.0,0.0,0.12,0.04,0.0,0.0,0.08,0.0,0.0,2.0,1.51,1.3,0.61,0.08,0.69,1.75,39.5,1.06,10.19,3.83,37.6,6.32,3.67,0.2,2.12,0.9,0.04,1.22,0.57,2.57,6.89,0.08,60.03,10.24,35.15,27.16,2.2,0.49,57.46,0.2,0.29,71.4,0.2,0.0,33.93,229.14,126.58,2.49,0.77,0.0,0.24,0.29,35.31,34.38,97.3,0.41,0.16,0.04,0.04,1.3,0.98,0.04,0.16,0.57,1.51,0.0,0.08,0.04,11.17,2.73,1.79,60.4
Rafael TolÃ³i,Rafael TolÃ³i,13000000,2021-2022,32.0,1.85,Centre-Back,Centre-Back,right,Serie A,0.07,0.07,0.07,0.0,0.0,0.4,0.0,0.09,0.09,0.03,0.12,0.07,0.74,0.13,18.2,0.09,0.5,11.0,0.0,0.0,0.0,0.09,0.09,0.12,-0.02,-0.02,49.34,58.97,83.7,1013.96,368.82,17.03,18.58,91.7,24.64,27.46,89.7,7.54,11.31,66.7,0.07,0.03,0.54,5.39,0.47,0.13,4.44,58.97,56.41,2.56,1.14,0.13,5.65,1.28,0.61,0.0,0.0,0.0,0.0,41.06,8.08,9.83,5.25,49.01,2.02,1.41,0.0,49.34,0.2,0.74,1.01,1.75,1.48,1.35,0.0,0.0,0.13,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.09,1.14,0.27,1.21,0.61,1.14,1.82,63.0,0.67,13.19,4.91,37.2,4.58,7.27,1.35,1.75,0.67,0.07,1.08,2.15,4.24,2.76,0.0,68.8,5.18,25.31,37.49,9.09,1.21,66.51,0.27,0.4,66.7,0.27,0.07,42.95,197.84,101.44,4.24,1.35,0.07,0.27,0.27,46.99,44.76,95.3,0.54,0.4,0.0,0.0,1.88,0.54,0.0,0.61,2.15,1.14,0.0,0.0,0.0,11.11,2.02,1.01,66.7
Rafael TolÃ³i,Rafael TolÃ³i,15333333,2020-2021,31.0,1.85,Centre-Back,Centre-Back,right,Serie A,0.07,0.0,0.07,0.0,0.0,0.32,0.0,0.12,0.12,0.03,0.16,0.07,0.96,0.28,29.6,0.07,0.25,12.8,0.0,0.0,0.0,0.12,0.12,0.13,-0.05,-0.05,48.88,58.43,83.7,931.01,323.21,20.43,21.82,93.7,21.68,24.9,87.0,6.24,10.15,61.5,0.0,0.03,0.5,4.93,0.67,0.11,5.04,58.43,55.73,2.7,0.96,0.04,7.45,1.31,0.71,0.04,0.0,0.0,0.0,41.15,7.63,9.65,5.78,47.93,1.6,1.7,0.11,48.88,0.11,0.71,1.38,1.14,1.31,1.14,0.0,0.04,0.0,0.07,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,2.02,1.17,0.82,1.03,0.18,0.6,1.53,39.5,0.92,11.92,4.65,39.0,4.47,5.78,1.67,1.56,0.21,0.0,1.35,1.35,3.37,2.8,0.04,68.29,4.19,22.24,36.11,14.65,1.92,65.7,0.43,0.85,50.0,0.46,0.0,45.9,226.51,124.62,5.29,1.67,0.14,0.53,0.53,48.99,46.61,95.1,1.24,0.32,0.0,0.0,1.45,0.53,0.04,0.71,1.35,1.17,0.0,0.07,0.0,10.5,2.02,0.75,73.1
Rafael TolÃ³i,Rafael TolÃ³i,13333333,2019-2020,30.0,1.85,Centre-Back,Centre-Back,right,Serie A,0.07,0.21,0.07,0.0,0.0,0.38,0.0,0.09,0.09,0.06,0.15,0.07,0.93,0.38,40.7,0.07,0.18,13.8,0.0,0.0,0.0,0.09,0.09,0.1,-0.02,-0.02,47.04,57.08,82.4,938.13,349.3,16.05,18.05,88.9,24.33,27.02,90.0,6.21,10.49,59.2,0.21,0.06,0.52,5.25,0.55,0.0,5.11,57.08,54.56,2.52,1.21,0.1,8.25,1.28,0.35,0.0,0.0,0.0,0.0,39.62,8.25,9.21,5.04,47.93,1.9,1.31,0.0,47.04,0.21,0.97,0.83,1.35,1.41,1.1,0.03,0.07,0.1,0.03,0.07,0.35,0.24,0.0,0.0,0.03,0.03,0.03,2.38,1.76,1.28,0.93,0.17,1.35,3.07,43.8,1.73,12.11,4.31,35.6,5.04,6.18,0.9,1.73,0.76,0.03,0.97,0.86,3.24,5.07,0.03,68.33,6.04,26.43,37.51,8.35,1.31,65.84,0.55,0.72,76.2,0.55,0.07,45.1,258.34,147.7,5.52,1.21,0.1,0.17,0.62,46.0,44.62,97.0,1.1,0.38,0.0,0.0,1.38,0.83,0.07,0.35,0.86,1.76,0.03,0.0,0.0,10.49,1.93,1.0,65.9
Rafael TolÃ³i,Rafael TolÃ³i,11000000,2018-2019,29.0,1.85,Centre-Back,Centre-Back,right,Serie A,0.05,0.15,0.05,0.0,0.0,0.05,0.05,0.09,0.09,0.1,0.19,0.05,1.44,0.36,25.0,0.04,0.14,15.5,0.0,0.0,0.0,0.09,0.09,0.06,-0.04,-0.04,54.69,64.54,84.7,1125.0,369.48,17.27,19.23,89.8,28.81,31.86,90.5,8.3,12.11,68.5,0.15,0.1,0.57,3.76,0.57,0.0,5.0,64.54,60.72,3.81,0.82,0.05,10.05,1.86,0.46,0.0,0.0,0.0,0.0,46.65,8.3,9.59,5.57,52.73,2.53,2.99,0.26,54.69,0.15,1.24,1.24,1.03,1.7,1.29,0.0,0.1,0.26,0.0,0.05,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.75,1.34,0.88,0.72,0.15,0.98,1.6,61.3,0.62,7.37,2.16,29.4,3.61,2.84,0.93,1.24,0.46,0.05,0.77,1.6,3.35,3.09,0.0,74.02,5.05,31.29,36.96,11.6,1.86,70.31,0.36,0.62,58.3,0.41,0.1,52.11,300.0,166.34,5.05,1.86,0.15,0.46,0.21,52.06,50.67,97.3,1.86,0.05,0.05,0.0,0.57,0.72,0.05,0.46,1.6,1.34,0.0,0.05,0.05,10.77,0.82,0.98,45.7
Rafael TolÃ³i,Rafael TolÃ³i,9500000,2017-2018,28.0,1.85,Centre-Back,Centre-Back,right,Serie A,0.04,0.15,0.04,0.0,0.0,0.26,0.04,0.07,0.07,0.05,0.11,0.04,0.77,0.18,23.8,0.05,0.2,12.4,0.0,0.0,0.0,0.07,0.07,0.09,-0.03,-0.03,49.79,61.57,80.9,1108.58,423.96,13.4,15.69,85.4,26.18,30.05,87.1,10.05,14.91,67.4,0.15,0.05,0.48,5.27,0.55,0.11,4.68,61.57,56.6,4.97,1.55,0.07,8.21,2.61,0.48,0.0,0.0,0.0,0.0,37.49,9.28,14.8,6.04,48.76,2.36,3.42,0.15,49.79,0.26,1.29,1.33,1.1,1.1,0.99,0.0,0.04,0.07,0.0,0.0,0.18,0.15,0.0,0.04,0.0,0.0,0.0,2.28,1.47,1.22,1.03,0.04,0.99,2.95,33.8,1.95,13.77,5.12,37.2,6.0,6.78,0.99,2.03,0.59,0.0,1.44,1.58,3.87,4.68,0.0,73.72,5.89,32.81,37.27,8.62,1.36,69.12,0.48,0.81,59.1,0.52,0.0,45.96,274.12,150.1,4.49,1.33,0.07,0.37,0.52,43.38,42.64,98.3,1.14,0.26,0.04,0.04,1.29,0.77,0.11,0.48,1.58,1.47,0.0,0.0,0.0,13.96,1.55,1.55,50.0
Ragnar Klavan,Ragnar Klavan,800000,2020-2021,36.0,1.87,Centre-Back,Centre-Back,left,Serie A,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.04,0.04,0.0,0.04,0.0,0.7,0.12,16.7,0.0,0.0,16.9,0.0,0.0,0.0,0.04,0.04,0.05,-0.04,-0.04,39.51,46.17,85.6,845.18,257.96,11.57,13.56,85.3,20.57,22.09,93.1,6.9,9.58,72.0,0.0,0.0,0.0,2.45,0.12,0.0,1.99,46.17,43.71,2.45,1.87,0.0,4.21,0.82,0.0,0.0,0.0,0.0,0.0,34.71,5.03,6.43,36.58,6.55,1.17,0.47,0.47,39.51,0.12,0.7,0.58,0.47,0.35,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.58,0.94,0.82,0.12,0.7,1.05,66.7,0.35,12.27,3.39,27.6,7.25,4.56,0.47,1.52,0.58,0.0,0.94,0.82,2.69,4.79,0.0,56.34,8.88,31.68,25.48,2.92,0.82,54.12,0.0,0.0,,0.0,0.0,30.97,205.95,103.21,2.69,0.94,0.0,0.12,0.12,35.65,35.3,99.0,0.0,0.12,0.0,0.0,0.94,0.12,0.0,0.0,0.82,0.58,0.0,0.12,0.0,8.18,1.17,1.87,38.5
Ragnar Klavan,Ragnar Klavan,1350000,2019-2020,35.0,1.87,Centre-Back,Centre-Back,left,Serie A,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02,0.02,0.02,0.04,0.0,0.15,0.04,25.0,0.0,0.0,18.4,0.0,0.0,0.0,0.02,0.02,0.11,-0.02,-0.02,40.99,45.23,90.6,888.11,280.71,10.63,11.05,96.2,22.79,23.97,95.1,7.11,9.48,75.0,0.0,0.02,0.19,2.29,0.11,0.0,2.29,45.23,43.85,1.38,1.19,0.0,5.16,1.15,0.0,0.0,0.0,0.0,0.0,35.63,3.17,6.42,37.2,5.31,1.99,0.19,0.04,40.99,0.04,0.54,0.34,0.27,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.99,1.03,0.38,0.0,0.8,1.57,51.2,0.76,9.21,3.44,37.3,5.73,3.29,0.19,1.64,0.96,0.0,0.69,0.61,2.03,5.58,0.04,55.06,10.32,34.52,24.09,1.34,0.27,53.68,0.19,0.27,71.4,0.23,0.0,34.49,232.46,126.93,2.45,0.38,0.0,0.11,0.19,37.28,36.86,98.9,0.15,0.15,0.0,0.0,1.03,0.27,0.0,0.0,0.61,0.99,0.0,0.0,0.04,7.11,0.96,1.07,47.2
Ragnar Klavan,Ragnar Klavan,2250000,2018-2019,34.0,1.87,Centre-Back,Centre-Back,left,Serie A,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.02,0.02,0.0,0.15,0.0,0.0,0.0,,21.4,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,37.46,45.29,82.7,804.29,292.24,11.71,12.8,91.4,18.59,20.56,90.4,6.8,11.34,60.0,0.0,0.02,0.07,3.15,0.44,0.07,2.85,45.29,43.68,1.61,1.61,0.0,5.27,0.73,0.15,0.0,0.0,0.0,0.0,32.05,3.15,10.1,34.54,6.8,3.15,0.0,0.0,37.46,0.15,1.46,0.44,0.37,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.59,0.59,0.22,0.07,0.51,1.24,41.2,0.73,6.88,2.41,35.1,4.83,1.39,0.66,1.61,0.95,0.07,0.66,0.22,1.1,6.22,0.0,54.73,7.98,29.34,27.66,1.76,0.22,53.12,0.15,0.15,100.0,0.15,0.0,33.22,235.39,133.1,3.51,0.66,0.0,0.07,0.22,33.88,33.59,99.1,0.15,0.15,0.0,0.0,0.51,0.37,0.0,0.15,0.22,0.59,0.0,0.0,0.0,10.02,1.76,1.17,60.0
Ragnar Klavan,Ragnar Klavan,3500000,2017-2018,33.0,1.87,Centre-Back,Centre-Back,left,Premier League,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.04,0.04,0.01,0.05,0.06,0.12,0.06,50.0,0.5,1.0,4.9,0.0,0.0,0.0,0.04,0.04,0.34,0.02,0.02,67.86,74.12,91.5,1433.55,419.17,18.79,20.1,93.5,38.7,40.69,95.1,9.99,12.47,80.1,0.0,0.01,0.25,3.72,0.37,0.0,3.16,74.12,71.83,2.3,1.24,0.06,4.78,1.36,0.12,0.0,0.0,0.0,0.0,62.27,5.02,6.82,58.86,9.86,2.42,1.05,0.25,67.86,0.19,0.87,0.5,0.5,0.93,0.93,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.49,0.93,0.62,0.81,0.06,0.5,1.12,44.4,0.62,8.31,3.97,47.8,4.03,3.85,0.43,0.99,0.37,0.0,0.62,1.24,2.73,5.4,0.0,84.11,7.32,41.31,46.4,2.67,0.43,81.94,0.06,0.12,50.0,0.12,0.0,57.56,343.75,199.48,5.33,0.56,0.0,0.19,0.12,61.41,60.97,99.3,0.19,0.0,0.0,0.0,0.5,0.87,0.0,0.12,1.24,0.93,0.0,0.0,0.0,10.3,3.29,2.98,52.5
Ramiro Funes Mori,Ramiro JosÃ© Funes Mori,2750000,2020-2021,30.0,1.86,Centre-Back,Centre-Back,left,La Liga,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.15,0.0,0.15,0.0,0.5,0.12,25.0,0.0,0.0,11.2,0.0,0.0,0.0,0.15,0.15,0.31,-0.15,-0.15,51.99,59.05,88.1,1058.34,350.96,18.69,20.3,92.1,24.64,26.86,91.7,8.29,11.14,74.4,0.0,0.0,0.0,2.6,0.12,0.0,3.09,59.05,56.7,2.35,1.11,0.0,6.31,0.87,0.25,0.0,0.0,0.0,0.0,46.55,4.33,8.17,25.63,28.97,1.98,1.24,0.25,51.99,0.37,1.11,0.99,0.62,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.36,0.37,0.74,0.62,0.0,0.5,0.74,66.7,0.25,6.93,1.98,28.6,4.21,2.48,0.25,1.24,0.74,0.0,0.5,1.73,3.09,6.44,0.0,70.69,9.78,36.89,40.36,3.84,0.62,68.34,0.0,0.37,0.0,0.12,0.0,47.66,434.77,289.81,6.93,1.98,0.0,0.12,0.12,49.64,48.28,97.3,0.25,0.12,0.0,0.0,0.87,0.37,0.0,0.25,1.73,0.37,0.0,0.0,0.0,8.67,2.97,1.49,66.7
Ramiro Funes Mori,Ramiro JosÃ© Funes Mori,5400000,2019-2020,29.0,1.86,Centre-Back,Centre-Back,left,La Liga,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.02,0.02,0.0,0.02,0.0,0.6,0.0,0.0,0.0,,26.7,0.0,0.0,0.0,0.02,0.02,0.02,-0.02,-0.02,44.5,53.64,83.0,1035.7,294.83,11.92,13.51,88.2,21.85,23.84,91.7,10.53,15.3,68.8,0.0,0.0,0.2,2.19,0.0,0.0,2.19,53.64,52.05,1.59,1.19,0.0,5.17,2.78,0.0,0.0,0.0,0.0,0.0,36.16,6.95,10.53,21.06,28.01,2.98,0.4,0.2,44.5,0.4,0.79,0.6,0.6,0.79,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.2,0.2,0.6,0.0,0.0,0.4,0.0,0.4,6.76,2.19,32.4,3.58,2.78,0.4,1.59,0.6,0.0,0.99,0.6,1.39,3.97,0.2,61.59,6.76,33.38,31.59,1.59,0.79,60.2,0.2,0.2,100.0,0.2,0.0,42.72,302.98,167.48,4.57,0.79,0.0,0.4,0.2,42.12,41.32,98.1,0.79,0.2,0.0,0.0,1.39,1.19,0.0,0.0,0.6,0.2,0.0,0.0,0.0,11.13,2.19,1.79,55.0
Ramiro Funes Mori,Ramiro JosÃ© Funes Mori,8666666,2018-2019,28.0,1.86,Centre-Back,Centre-Back,left,La Liga,0.07,0.03,0.07,0.0,0.0,0.51,0.0,0.07,0.07,0.02,0.09,0.07,0.89,0.21,23.1,0.08,0.33,15.6,0.0,0.0,0.0,0.07,0.07,0.08,0.0,0.0,34.09,41.49,82.2,789.48,236.49,8.74,9.8,89.2,16.75,18.67,89.7,8.43,12.4,68.0,0.03,0.02,0.21,2.5,0.14,0.0,2.3,41.49,40.29,1.2,0.99,0.0,5.24,1.37,0.1,0.03,0.0,0.0,0.0,28.02,4.32,9.15,17.92,19.8,2.64,0.17,0.03,34.09,0.07,1.16,0.45,0.55,0.79,0.41,0.03,0.03,0.21,0.0,0.1,0.07,0.03,0.0,0.0,0.03,0.0,0.0,1.47,0.89,1.06,0.34,0.07,0.69,1.68,40.8,0.99,10.69,3.15,29.5,6.1,4.08,0.51,1.54,0.79,0.03,0.75,1.1,2.57,6.24,0.1,53.21,7.19,28.26,25.35,3.12,0.86,52.04,0.51,0.69,75.0,0.55,0.0,32.58,201.52,109.43,3.56,0.89,0.03,0.17,0.24,30.9,30.05,97.2,0.58,0.51,0.0,0.0,1.44,0.82,0.07,0.1,1.1,0.89,0.0,0.0,0.03,10.79,2.02,0.86,70.2
