ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Ivan Cavaleiro,Ivan Ricardo Neves Abreu Cavaleiro,7666666,2020-2021,28.0,1.75,Winger,Right Winger,right,Premier League,0.11,0.0,0.07,0.04,0.07,0.07,0.0,0.23,0.17,0.12,0.29,0.11,1.67,0.58,34.8,0.04,0.13,17.6,0.04,0.04,0.07,0.23,0.17,0.1,-0.12,-0.1,21.84,30.33,72.0,364.95,88.43,11.18,13.76,81.2,7.75,9.61,80.7,2.18,4.77,45.8,0.0,0.12,1.6,0.69,1.09,0.4,1.82,30.33,27.49,2.84,0.95,0.04,6.15,1.13,2.55,1.46,0.36,0.69,0.36,20.02,3.68,6.63,3.93,23.63,1.2,0.25,0.33,21.84,0.11,0.55,1.06,1.31,2.62,1.75,0.51,0.11,0.11,0.07,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.02,0.76,0.47,0.36,0.18,0.15,0.8,18.2,0.66,16.2,4.77,29.4,2.99,6.66,6.55,1.38,0.04,0.0,1.35,0.66,1.67,0.8,0.04,43.69,0.95,5.42,18.31,22.57,3.35,40.92,1.89,3.24,58.4,1.97,0.0,30.18,182.33,89.75,4.92,1.38,0.84,3.35,2.22,47.33,29.82,63.0,6.95,0.07,0.0,0.0,1.35,1.31,0.33,2.55,0.66,0.76,0.0,0.0,0.0,6.3,1.67,3.24,34.1
Ivan Cavaleiro,Ivan Ricardo Neves Abreu Cavaleiro,10000000,2018-2019,26.0,1.75,Winger,Right Winger,right,Premier League,0.39,0.13,0.39,0.0,0.0,0.13,0.0,0.32,0.32,0.17,0.49,0.39,1.56,0.52,33.3,0.25,0.75,15.6,0.0,0.0,0.0,0.32,0.32,0.21,0.06,0.06,32.86,46.1,71.3,519.09,129.48,19.09,22.34,85.5,8.44,12.99,65.0,3.77,7.14,52.7,0.13,0.17,2.34,1.82,1.82,0.91,2.73,46.1,42.99,3.12,0.13,0.13,12.47,1.3,4.94,2.21,0.39,0.78,0.26,28.57,8.57,8.96,7.53,34.81,1.43,0.78,0.13,32.86,0.26,0.91,1.56,2.47,3.77,3.38,0.39,0.0,0.0,0.0,0.0,0.39,0.39,0.0,0.0,0.0,0.0,0.0,1.04,0.39,0.39,0.26,0.39,0.26,1.43,18.2,1.17,24.16,6.36,26.3,5.32,10.91,7.92,1.82,0.13,0.0,1.69,0.52,1.56,0.65,0.0,61.17,0.52,5.97,22.34,37.27,5.32,58.05,1.95,3.64,53.6,2.08,0.26,45.58,271.3,148.7,7.53,2.21,1.17,4.03,1.95,66.75,46.75,70.0,11.95,0.13,0.0,0.0,1.95,1.04,0.78,4.94,0.52,0.39,0.0,0.13,0.0,6.23,1.56,2.6,37.5
Ivan PeriÂic,Ivan PeriÂic,10000000,2021-2022,34.0,1.86,Winger,Left Midfield,both,Serie A,0.22,0.09,0.17,0.04,0.04,0.13,0.0,0.17,0.13,0.16,0.3,0.22,1.4,0.44,31.3,0.13,0.4,14.4,0.0,0.04,0.04,0.17,0.13,0.09,0.05,0.04,35.35,48.62,72.7,669.24,242.07,15.71,18.86,83.3,14.45,18.68,77.3,4.67,8.47,55.2,0.09,0.16,1.4,2.01,1.57,0.7,3.97,48.62,42.42,6.2,0.17,0.04,6.11,1.27,4.58,0.04,0.0,0.04,0.0,26.32,10.13,12.18,14.67,23.53,3.01,5.98,0.35,35.35,0.17,1.0,2.27,1.96,2.75,2.27,0.17,0.09,0.09,0.0,0.13,0.26,0.22,0.0,0.0,0.04,0.0,0.0,1.57,1.05,0.87,0.26,0.44,0.83,1.75,47.5,0.92,11.09,3.06,27.6,2.62,4.15,4.32,1.88,0.26,0.0,1.61,1.96,3.54,0.96,0.04,57.79,2.49,13.05,22.39,26.32,4.8,51.68,0.79,1.48,52.9,0.87,0.0,34.52,212.47,138.01,6.02,2.14,1.18,0.96,0.61,44.04,37.71,85.6,4.32,0.13,0.0,0.0,0.96,0.22,0.48,4.58,1.96,1.05,0.0,0.0,0.0,6.5,1.75,1.18,59.7
Ivan PeriÂic,Ivan PeriÂic,11666666,2020-2021,33.0,1.86,Winger,Left Midfield,both,Serie A,0.2,0.15,0.2,0.0,0.0,0.15,0.0,0.22,0.22,0.23,0.45,0.2,1.75,0.5,28.6,0.11,0.4,12.8,0.0,0.0,0.0,0.22,0.22,0.13,-0.02,-0.02,29.98,41.47,72.3,557.3,155.53,13.94,16.55,84.2,11.98,15.69,76.4,3.86,7.27,53.1,0.15,0.23,1.5,1.3,1.55,0.85,2.46,41.47,35.0,6.47,0.4,0.05,4.91,1.3,3.96,0.3,0.05,0.1,0.0,21.76,9.18,10.53,14.59,17.55,2.46,5.72,0.25,29.98,0.0,1.05,1.45,1.96,2.36,2.01,0.05,0.15,0.1,0.05,0.0,0.4,0.3,0.05,0.0,0.05,0.0,0.0,0.95,0.55,0.5,0.3,0.15,0.65,1.6,40.6,0.95,11.13,3.41,30.6,3.41,3.86,3.86,2.31,0.2,0.0,2.11,1.05,2.01,1.86,0.0,51.09,2.66,11.23,18.7,23.47,4.81,44.62,0.35,0.9,38.9,0.35,0.0,27.58,170.82,100.58,5.47,0.85,1.3,1.05,0.7,37.91,31.24,82.4,3.76,0.15,0.0,0.0,0.7,0.1,0.4,3.96,1.05,0.55,0.0,0.05,0.0,7.07,1.75,0.7,71.4
Ivan PeriÂic,Ivan PeriÂic,21166666,2019-2020,32.0,1.86,Winger,Left Midfield,both,Bundesliga,0.3,0.22,0.3,0.0,0.0,0.07,0.0,0.28,0.28,0.17,0.45,0.3,3.06,0.9,29.3,0.1,0.33,14.0,0.0,0.0,0.0,0.28,0.28,0.09,0.01,0.01,33.43,47.16,70.9,561.49,151.12,17.46,20.82,83.9,11.49,16.42,70.0,3.73,6.72,55.6,0.22,0.17,1.49,1.64,1.79,0.82,3.51,47.16,44.48,2.69,0.22,0.07,10.6,2.01,5.52,0.67,0.07,0.22,0.0,27.61,10.82,8.73,15.9,24.7,3.36,1.79,0.67,33.43,0.15,0.82,1.12,2.61,2.91,2.09,0.15,0.22,0.3,0.07,0.07,0.52,0.52,0.0,0.0,0.0,0.0,0.0,1.64,1.19,0.45,0.75,0.45,0.52,2.31,22.6,1.79,19.1,6.49,34.0,2.31,6.87,9.93,1.19,0.22,0.0,0.97,0.82,2.46,0.52,0.0,58.36,0.97,5.67,21.57,33.96,8.21,55.67,0.9,1.64,54.5,0.9,0.0,38.06,205.07,112.84,6.12,1.19,1.79,1.87,1.12,56.34,43.88,77.9,12.16,0.07,0.0,0.0,1.34,0.37,0.52,5.52,0.82,1.19,0.0,0.0,0.0,6.57,1.34,0.6,69.2
Ivan PeriÂic,Ivan PeriÂic,37500000,2018-2019,31.0,1.86,Winger,Left Midfield,both,Serie A,0.27,0.1,0.2,0.07,0.07,0.17,0.0,0.36,0.31,0.2,0.51,0.27,3.37,0.87,25.7,0.06,0.23,16.0,0.07,0.07,0.07,0.36,0.31,0.09,-0.09,-0.11,32.12,47.08,68.2,562.76,155.58,16.23,19.39,83.7,11.7,16.89,69.2,3.73,7.96,46.9,0.1,0.2,1.8,1.5,1.7,1.03,3.3,47.08,43.42,3.67,0.5,0.1,9.36,2.03,5.93,1.13,0.07,0.6,0.13,27.42,7.73,11.93,17.96,23.12,2.5,2.0,0.5,32.12,0.1,1.1,0.87,2.53,3.47,2.63,0.27,0.1,0.33,0.07,0.07,0.3,0.13,0.03,0.03,0.07,0.03,0.0,1.1,0.63,0.2,0.53,0.37,0.5,2.0,25.0,1.5,20.36,5.1,25.0,3.37,9.3,7.7,1.77,0.17,0.0,1.6,0.67,1.77,1.47,0.0,59.24,2.07,6.76,21.83,34.22,7.63,55.51,1.13,1.9,59.6,1.13,0.13,40.35,258.14,152.61,8.0,2.17,1.67,1.73,0.97,54.48,42.98,78.9,9.73,0.17,0.0,0.0,1.03,0.5,0.33,5.93,0.67,0.63,0.0,0.0,0.0,6.66,1.5,1.73,46.4
Ivan PeriÂic,Ivan PeriÂic,40000000,2017-2018,30.0,1.86,Winger,Left Midfield,both,Serie A,0.3,0.24,0.3,0.0,0.0,0.11,0.0,0.28,0.28,0.2,0.48,0.3,3.29,1.06,32.2,0.09,0.28,16.5,0.08,0.0,0.0,0.28,0.28,0.09,0.02,0.02,30.12,44.29,68.0,508.9,119.55,15.43,19.74,78.1,11.03,15.72,70.1,3.1,6.14,50.4,0.24,0.2,1.96,1.36,1.41,0.68,2.31,44.29,43.1,1.19,0.11,0.05,8.83,1.36,4.67,0.24,0.0,0.0,0.0,26.13,9.29,8.88,15.45,23.19,3.12,0.84,0.57,30.12,0.14,0.84,1.03,2.91,3.53,2.85,0.11,0.16,0.33,0.03,0.05,0.38,0.24,0.03,0.03,0.05,0.03,0.0,1.22,0.81,0.46,0.52,0.24,0.38,1.9,20.0,1.52,18.68,4.97,26.6,3.53,8.55,6.6,1.41,0.27,0.0,1.14,0.87,2.09,1.41,0.0,56.43,1.82,6.71,23.55,29.79,7.5,55.16,0.92,1.93,47.9,1.06,0.11,37.91,221.88,137.34,7.47,1.77,1.82,1.52,1.06,53.36,42.72,80.1,10.59,0.11,0.0,0.0,0.84,0.57,0.73,4.67,0.87,0.81,0.0,0.0,0.03,6.3,1.55,1.3,54.3
Ivi,IvÃ¡n LÃ³pez Ãlvarez,1900000,2017-2018,24.0,1.74,Winger,Right Winger,right,La Liga,0.2,0.15,0.15,0.05,0.05,0.15,0.0,0.15,0.11,0.13,0.25,0.2,2.04,0.56,27.5,0.08,0.27,22.4,0.31,0.05,0.05,0.15,0.11,0.06,0.05,0.04,22.83,34.89,65.4,431.56,130.25,11.34,14.97,75.8,7.51,11.08,67.7,3.58,7.87,45.5,0.15,0.13,1.23,2.2,1.63,0.46,3.52,34.89,31.98,2.91,0.92,0.1,6.28,2.25,3.37,1.48,0.2,0.15,0.05,19.51,4.8,10.57,5.47,26.61,1.58,0.46,0.41,22.83,0.1,1.48,0.61,1.58,2.76,1.79,0.31,0.41,0.1,0.1,0.05,0.41,0.2,0.1,0.0,0.05,0.05,0.0,2.04,1.17,1.07,0.82,0.15,0.66,2.81,23.6,2.15,29.52,6.23,21.1,9.76,14.05,5.72,1.23,0.05,0.0,1.17,0.77,2.81,0.61,0.0,48.27,0.87,8.58,20.02,25.03,2.66,45.2,1.84,2.91,63.2,1.94,0.0,35.91,223.42,126.47,5.77,2.3,0.66,2.25,2.71,41.58,32.03,77.0,5.87,0.15,0.0,0.0,2.35,1.33,0.2,3.37,0.77,1.17,0.05,0.0,0.0,6.28,0.56,1.02,35.5
Jack Grealish,Jack Peter Grealish,90000000,2021-2022,27.0,1.8,Winger,Left Winger,right,Premier League,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.26,0.26,0.31,0.57,0.12,2.12,0.87,41.2,0.06,0.14,14.3,0.0,0.0,0.0,0.26,0.26,0.12,-0.13,-0.13,39.71,45.93,86.4,575.98,112.16,23.84,26.39,90.3,12.76,14.13,90.3,1.99,2.55,78.0,0.12,0.31,2.61,1.12,1.87,0.19,3.55,45.93,44.69,1.24,0.19,0.19,9.09,0.5,1.81,0.44,0.06,0.06,0.0,39.34,4.17,2.43,3.42,40.58,0.68,0.31,0.44,39.71,0.25,0.56,1.43,1.93,5.29,4.17,0.06,0.25,0.25,0.56,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.81,0.62,0.19,0.5,0.12,0.12,0.62,20.0,0.5,13.38,5.23,39.1,1.74,4.29,7.34,0.81,0.12,0.0,0.68,0.68,1.49,0.25,0.0,57.39,0.68,3.42,21.47,37.9,9.21,56.27,1.43,2.49,57.5,1.56,0.0,49.73,371.39,230.79,14.32,3.3,4.23,1.18,1.99,58.13,47.55,81.8,9.4,0.12,0.0,0.0,0.75,3.05,0.31,1.81,0.68,0.62,0.0,0.0,0.0,5.29,0.68,1.18,36.7
Jack Grealish,Jack Peter Grealish,52000000,2020-2021,26.0,1.8,Winger,Left Winger,right,Premier League,0.25,0.41,0.25,0.0,0.0,0.25,0.0,0.18,0.18,0.35,0.53,0.25,2.02,0.7,34.7,0.12,0.35,16.8,0.08,0.0,0.0,0.18,0.18,0.09,0.07,0.07,35.59,45.31,78.5,606.4,208.5,18.08,21.21,85.2,12.65,14.91,84.8,3.75,6.3,59.5,0.41,0.35,3.42,3.46,2.97,0.16,6.92,45.31,40.28,5.03,1.73,0.16,9.19,1.19,2.43,1.85,0.82,0.33,0.12,33.2,5.97,6.14,3.09,39.54,0.66,0.99,0.16,35.59,0.16,0.7,1.48,1.73,6.18,4.7,0.58,0.33,0.08,0.45,0.04,0.87,0.7,0.0,0.0,0.0,0.12,0.04,1.11,0.78,0.25,0.62,0.25,0.16,0.74,22.2,0.58,13.02,4.12,31.6,3.5,4.74,4.78,1.07,0.12,0.0,0.95,0.54,1.65,0.25,0.04,58.61,0.99,6.22,25.21,33.65,7.29,54.45,2.51,3.83,65.6,2.64,0.0,45.31,369.93,237.17,12.6,3.75,3.3,1.89,1.94,56.14,42.47,75.6,7.5,0.25,0.0,0.0,1.81,5.07,0.29,2.43,0.54,0.78,0.08,0.0,0.0,8.2,0.99,1.65,37.5
Jack Grealish,Jack Peter Grealish,34500000,2019-2020,25.0,1.8,Winger,Left Winger,right,Premier League,0.22,0.17,0.22,0.0,0.03,0.22,0.0,0.18,0.16,0.19,0.35,0.22,2.0,0.61,30.6,0.11,0.36,18.0,0.03,0.0,0.03,0.18,0.16,0.08,0.04,0.06,33.88,42.81,79.1,644.61,178.8,13.81,15.76,87.6,14.53,16.76,86.7,4.65,7.93,58.6,0.17,0.19,2.56,2.62,2.2,0.17,4.9,42.81,37.16,5.65,2.06,0.14,9.6,2.31,1.87,2.17,1.34,0.17,0.25,29.81,5.96,7.04,2.87,37.94,0.56,0.84,0.19,33.88,0.14,0.67,0.75,1.39,5.18,3.62,0.61,0.31,0.06,0.53,0.06,0.42,0.31,0.03,0.06,0.0,0.03,0.0,1.0,0.78,0.36,0.39,0.25,0.22,0.86,25.8,0.64,15.98,4.29,26.8,4.54,6.4,5.04,1.53,0.33,0.0,1.2,0.42,1.42,0.36,0.03,56.48,1.22,9.41,25.47,28.95,3.87,51.7,1.98,3.34,59.2,2.12,0.14,44.04,362.56,207.7,10.88,3.62,1.75,1.73,2.17,49.44,40.84,82.6,6.04,0.22,0.0,0.0,1.03,5.01,0.11,1.87,0.42,0.78,0.0,0.0,0.0,7.04,0.47,0.97,32.7
Jack Harrison,Jack David Harrison,15000000,2021-2022,26.0,1.75,Winger,Left Winger,left,Premier League,0.23,0.05,0.23,0.0,0.0,0.14,0.0,0.15,0.15,0.1,0.25,0.23,1.46,0.59,40.6,0.16,0.38,16.2,0.0,0.0,0.0,0.15,0.15,0.1,0.08,0.08,22.85,35.85,63.7,359.64,127.91,13.41,16.74,80.1,6.98,11.04,63.2,1.87,5.25,35.7,0.05,0.1,1.6,1.28,1.55,0.36,3.79,35.85,34.21,1.64,0.23,0.05,7.3,1.23,3.74,0.64,0.09,0.36,0.09,21.9,7.21,6.75,23.9,9.67,0.73,0.78,0.18,22.85,0.23,0.73,2.37,2.51,3.15,2.1,0.14,0.36,0.27,0.23,0.05,0.14,0.05,0.0,0.05,0.05,0.0,0.0,1.82,1.0,0.68,0.68,0.46,0.96,2.05,46.7,1.09,17.65,4.74,26.9,4.97,6.93,5.75,2.24,0.09,0.0,2.14,1.28,3.1,1.05,0.0,50.77,1.23,9.35,20.21,25.09,3.79,49.22,1.73,3.65,47.5,1.87,0.18,38.13,222.15,139.68,7.66,2.1,1.09,2.37,2.51,45.71,35.22,77.0,5.57,0.14,0.0,0.0,1.23,0.96,0.18,3.74,1.28,1.0,0.0,0.0,0.0,6.43,0.91,2.37,27.8
Jack Harrison,Jack David Harrison,11500000,2020-2021,25.0,1.75,Winger,Left Winger,left,Premier League,0.25,0.25,0.25,0.0,0.0,0.06,0.0,0.21,0.21,0.22,0.43,0.25,1.49,0.6,40.4,0.17,0.42,15.3,0.03,0.0,0.0,0.21,0.21,0.14,0.04,0.04,24.91,36.73,67.8,425.75,143.46,12.61,16.0,78.9,9.52,12.58,75.6,2.37,5.88,40.3,0.25,0.22,1.83,1.17,2.05,0.63,3.51,36.73,34.81,1.93,0.25,0.13,6.2,1.39,3.76,1.17,0.73,0.28,0.0,22.86,5.75,8.12,25.16,8.91,1.23,0.51,0.25,24.91,0.28,0.73,1.26,2.28,3.29,2.78,0.16,0.16,0.06,0.06,0.06,0.47,0.35,0.03,0.06,0.0,0.0,0.03,2.12,1.11,0.92,0.79,0.41,0.6,1.61,37.3,1.01,19.98,5.53,27.7,5.28,7.14,7.56,1.23,0.09,0.0,1.14,0.79,2.91,0.82,0.0,49.19,1.26,9.29,17.73,25.29,3.76,47.32,1.45,2.47,59.0,1.55,0.09,35.31,203.33,119.08,6.39,1.52,0.98,2.37,2.12,45.36,34.68,76.4,5.97,0.06,0.0,0.0,1.04,1.04,0.38,3.76,0.79,1.11,0.0,0.0,0.0,6.58,0.95,1.3,42.3
Jacob Bruun Larsen,Jacob Bruun Larsen,6500000,2021-2022,24.0,1.83,Winger,Left Winger,right,Bundesliga,0.58,0.0,0.58,0.0,0.0,0.14,0.0,0.36,0.36,0.13,0.49,0.58,2.17,1.01,46.7,0.27,0.57,12.1,0.0,0.0,0.0,0.36,0.36,0.17,0.22,0.22,25.07,34.49,72.7,410.43,96.38,12.32,15.51,79.4,10.29,13.77,74.7,1.74,2.75,63.2,0.0,0.13,1.3,1.16,1.59,0.29,2.9,34.49,32.32,2.17,0.14,0.29,5.8,0.58,1.59,0.43,0.43,0.0,0.0,22.46,6.09,5.94,7.25,22.03,3.19,1.45,0.14,25.07,0.14,1.01,1.88,1.59,2.75,2.17,0.0,0.29,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.14,0.0,0.14,0.0,0.58,0.0,0.58,14.2,2.9,20.4,3.04,5.51,5.65,2.17,0.29,0.0,1.88,0.87,1.16,0.72,0.14,46.23,0.58,7.83,18.84,23.77,5.07,44.06,1.3,2.9,45.0,1.59,0.58,31.74,226.96,131.16,6.38,2.17,1.45,1.88,1.59,44.93,34.2,76.1,7.1,0.14,0.0,0.0,0.29,0.29,0.43,1.59,0.87,0.0,0.0,0.0,0.0,5.07,0.87,2.46,26.1
Jacob Bruun Larsen,Jacob Bruun Larsen,11500000,2019-2020,22.0,1.83,Winger,Left Winger,right,Bundesliga,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.31,0.37,0.0,0.78,0.2,25.0,0.0,0.0,14.7,0.0,0.0,0.0,0.06,0.06,0.08,-0.06,-0.06,25.1,32.35,77.6,404.9,76.27,13.92,16.08,86.6,8.43,10.78,78.2,2.16,2.94,73.3,0.39,0.31,2.75,1.37,0.98,0.2,1.37,32.35,31.18,1.18,0.0,0.0,7.65,0.39,1.76,0.39,0.2,0.2,0.0,21.37,6.67,4.31,8.24,20.78,1.37,0.78,0.39,25.1,0.0,0.59,0.2,1.96,4.71,3.33,0.2,1.18,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.0,0.0,0.0,1.18,0.78,0.78,0.2,0.2,0.39,1.76,22.2,1.37,18.43,4.71,25.5,3.33,6.08,9.02,0.98,0.0,0.0,0.98,0.0,1.18,0.39,0.0,42.55,0.2,6.08,17.84,21.76,7.65,41.37,2.75,4.71,58.3,2.75,0.2,34.31,204.9,114.51,5.88,1.37,1.96,2.35,1.18,41.96,31.37,74.8,9.41,0.0,0.0,0.0,0.59,0.78,0.0,1.76,0.0,0.78,0.0,0.0,0.0,6.47,0.78,1.37,36.4
Jacob Bruun Larsen,Jacob Bruun Larsen,12875000,2018-2019,21.0,1.83,Winger,Left Winger,right,Bundesliga,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.26,0.26,0.21,0.46,0.14,1.85,0.71,38.5,0.08,0.2,17.3,0.0,0.0,0.0,0.26,0.26,0.14,-0.11,-0.11,29.67,38.06,77.9,478.81,88.72,16.36,19.99,81.9,10.32,12.95,79.7,2.35,3.63,64.7,0.14,0.21,1.28,0.64,1.0,0.0,2.92,38.06,36.0,2.06,0.21,0.0,5.26,0.85,0.5,0.85,0.0,0.0,0.0,29.31,4.77,3.98,9.18,24.62,2.56,0.78,0.36,29.67,0.07,0.64,1.0,1.14,2.13,1.71,0.28,0.07,0.07,0.0,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.0,1.07,0.78,0.43,0.21,0.43,0.28,1.57,18.2,1.28,17.22,3.98,23.1,3.7,8.32,5.19,1.49,0.07,0.0,1.42,0.71,1.78,0.64,0.0,50.73,0.85,6.33,24.9,23.76,3.7,48.81,1.78,3.56,50.0,2.21,0.14,38.42,180.78,91.42,4.48,1.49,0.78,2.56,1.57,48.17,38.21,79.3,8.54,0.0,0.0,0.0,0.28,1.0,0.36,0.5,0.71,0.78,0.0,0.0,0.0,5.55,0.64,1.21,34.6
Jacob Murphy,Jacob Kai Murphy,4500000,2021-2022,28.0,1.73,Winger,Right Winger,right,Premier League,0.07,0.07,0.07,0.0,0.0,0.3,0.0,0.16,0.16,0.13,0.27,0.07,1.85,0.37,20.0,0.04,0.2,20.2,0.07,0.0,0.0,0.16,0.16,0.08,-0.08,-0.08,23.04,36.55,63.0,406.74,147.51,10.85,13.88,78.2,9.01,12.63,71.3,2.58,6.72,38.5,0.07,0.13,1.11,1.62,1.4,0.74,2.36,36.55,30.49,6.05,0.66,0.0,5.09,0.81,3.17,0.15,0.15,0.0,0.0,17.65,11.0,7.9,5.46,23.18,1.99,5.24,0.07,23.04,0.07,1.03,2.29,2.73,2.81,2.21,0.0,0.3,0.22,0.07,0.0,0.22,0.07,0.0,0.0,0.07,0.07,0.0,2.73,1.18,1.77,0.74,0.22,0.81,1.92,42.3,1.11,19.71,4.21,21.3,8.86,6.57,4.28,1.99,0.15,0.0,1.85,2.14,4.87,1.03,0.0,49.47,2.14,12.92,19.12,20.97,3.99,43.41,0.96,1.92,50.0,1.11,0.15,29.83,200.3,127.73,6.35,1.48,0.89,1.33,1.62,33.81,26.65,78.8,3.17,0.3,0.0,0.0,1.55,1.18,0.07,3.17,2.14,1.18,0.0,0.07,0.0,8.12,0.81,2.21,26.8
Jacob Murphy,Jacob Kai Murphy,3666666,2020-2021,27.0,1.73,Winger,Right Winger,right,Premier League,0.11,0.17,0.11,0.0,0.0,0.17,0.0,0.07,0.07,0.13,0.2,0.11,1.61,0.44,27.6,0.07,0.25,22.9,0.28,0.0,0.0,0.07,0.07,0.04,0.04,0.04,23.03,33.65,68.4,417.62,186.2,10.41,12.4,83.9,8.8,12.18,72.3,3.27,7.08,46.1,0.17,0.13,1.0,1.44,1.55,0.55,2.44,33.65,27.18,6.48,0.83,0.11,6.7,0.61,2.1,0.11,0.0,0.06,0.0,17.1,8.58,7.97,4.04,22.75,1.11,5.48,0.22,23.03,0.17,0.77,1.16,1.55,2.05,1.27,0.22,0.22,0.11,0.11,0.11,0.22,0.22,0.0,0.0,0.0,0.0,0.0,2.71,1.94,1.77,0.77,0.17,1.61,2.99,53.7,1.38,19.43,5.26,27.1,10.02,6.31,3.1,2.27,0.28,0.0,1.99,1.11,3.82,1.88,0.0,46.83,2.71,16.61,18.76,15.83,1.55,40.07,2.44,3.49,69.8,2.66,0.11,30.22,178.39,112.47,4.76,1.88,0.77,1.11,2.1,31.16,25.13,80.6,1.66,0.17,0.0,0.0,1.44,1.72,0.11,2.1,1.11,1.94,0.0,0.0,0.0,5.98,0.28,1.05,20.8
Jacob Murphy,Jacob Kai Murphy,7000000,2017-2018,24.0,1.73,Winger,Right Winger,right,Premier League,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.1,0.1,0.12,0.22,0.08,1.65,0.55,33.3,0.05,0.14,22.3,0.0,0.0,0.0,0.1,0.1,0.06,-0.02,-0.02,15.6,25.09,62.2,257.06,92.12,8.55,11.76,72.7,5.1,7.76,65.7,1.49,3.76,39.6,0.08,0.12,0.78,1.02,1.18,0.39,2.12,25.09,24.46,0.63,0.08,0.0,5.57,1.25,1.96,0.31,0.08,0.24,0.0,15.84,3.61,5.64,4.78,17.95,1.41,0.24,0.16,15.6,0.08,0.86,1.88,1.8,2.04,1.25,0.0,0.24,0.16,0.16,0.24,0.24,0.16,0.0,0.0,0.08,0.0,0.0,1.41,0.94,0.71,0.24,0.47,0.63,1.96,32.0,1.33,21.64,4.94,22.8,9.25,7.06,5.33,1.49,0.0,0.0,1.49,1.1,2.51,0.71,0.0,38.81,1.02,8.07,17.17,18.74,2.43,38.18,1.88,3.84,49.0,2.27,0.16,28.93,188.62,124.97,5.57,2.35,0.78,2.12,2.9,36.53,24.46,67.0,5.33,0.0,0.0,0.0,0.94,0.94,0.0,1.96,1.1,0.94,0.0,0.0,0.0,7.84,0.63,2.27,21.6
