Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Height,Position,Foot,Data_League,Goals.Against,Shots.on.Target.Against,Saves,Save.,Wins,Draws,Losses,Clean.Sheets,Clean.Sheet.Percentage,Penalty.Kicks.Attempted,Penalty.Kicks.Allowed,Penalty.Kicks.Saved,Penalty.Kicks.Missed,Save...Penalty.Kicks.,Free.Kick.Goals.Against,Corner.Kick.Goals.Against,Own.Goals.Scored.Against.Goalkeeper,PSxG,PSxG.SoT,PSxG.GA,Passes.Completed..Launched.,Passes.Attempted..Launched.,Pass.Completion.Percentage..Launched.,Passes.Attempted,Throws.Attempted,Launch.,Average.Pass.Length,Goal.Kicks,Launch...Goal.Kicks.,Avg..Length.of.Goal.Kicks,Crosses.Faced,Crosses.Stopped,Crosses.Stopped..,Def..Actions.Outside.Pen..Area,Avg..Distance.of.Def..Actions
Diego López,Diego López Rodríguez,0.228139500049304,750000,2017-2018,37.0,1.96,Goalkeeper,right,La Liga,1.16,4.0,3.16,73.7,0.32,0.53,0.21,0.32,30.0,0.21,0.11,0.11,0.0,50.0,0.0,0.0,0.21,1.09,0.24,0.14,4.95,13.91,35.6,14.65,2.95,50.4,41.7,6.85,95.4,61.7,9.7,0.74,7.6,0.21,12.4
Ederson,Ederson Santana de Moraes,0.21330149351654146,54000000,2020-2021,28.0,1.88,Goalkeeper,left,Premier League,0.782886960755081,2.32140793128953,1.7435467295093037,74.72343126468444,0.6874555676350967,0.1394837383607443,0.16937311086661808,0.5280455809371034,52.60529561033784,0.219188731709741,0.18929935920386726,0.029889372505873774,0.0,12.45390521078074,0.0,0.060222073904237,0.0301110369521185,0.807013057658592,0.2789674767214886,0.05977874501174755,3.8457659290890924,8.43876617082503,45.43184620892814,25.79452847256907,4.094844033304708,24.808179179875232,31.383841131167465,4.373811510026195,46.029633659045615,42.841433925085745,4.951672711806422,0.3885618425763591,7.771236851527181,0.6376399467919739,15.642104944740609
Ederson,Ederson Santana de Moraes,0.21477130982783568,63000000,2019-2020,27.0,1.88,Goalkeeper,left,Premier League,0.8230350100245722,2.69004352552864,1.8929935920386725,72.53154394758702,0.6974186918037214,0.08966811751762133,0.22915185587836562,0.4682668359253558,45.53147745061439,0.08966811751762133,0.08966811751762133,0.0,0.0,0.0,0.0301110369521185,0.120444147808474,0.0301110369521185,0.8568286785017148,0.29889372505873774,0.06974186918037215,3.7062821907283485,7.243191270590078,51.011195743357916,26.980140248635394,4.702594607590807,21.819241929287855,29.590478780815037,4.054991536630209,32.9779409981474,34.870934590186074,5.021414580986795,0.3487093459018607,6.974186918037215,1.10590678271733,17.535098536779284
Ederson,Ederson Santana de Moraes,0.23346907564239536,63333333,2018-2019,26.0,1.88,Goalkeeper,left,Premier League,0.6122577513597428,2.072329827073915,1.5741736186426856,75.62011243986066,0.8369024301644656,0.049815620843122965,0.1095943658548705,0.5280455809371034,52.406033126965355,0.1095943658548705,0.1095943658548705,0.0,0.0,0.0,0.0301110369521185,0.13048116012584685,0.0,0.7372711884782198,0.31881997339598694,0.1295206141921197,3.825839680751843,7.5221587473115665,50.71230201829917,23.831793011350026,4.513295248386941,21.619979445915362,29.989003747560023,4.901857090963299,47.922627251084286,46.727052350849334,4.822152097614302,0.4981562084312296,10.26201789368333,0.8169761818272165,17.236204811720544
Ederson,Ederson Santana de Moraes,0.22751515174596468,38750000,2017-2018,25.0,1.88,Goalkeeper,left,Premier League,0.7327018991682168,2.1619979445915365,1.4546161286191903,65.9558819962948,0.8468655543330903,0.1095943658548705,0.05977874501174755,0.4782299600939804,47.025946075908074,0.07970499334899674,0.0,0.05977874501174755,0.0301110369521185,99.63124168624591,0.0301110369521185,0.0301110369521185,0.060222073904237,0.6276768226233493,0.28893060089011313,-0.049815620843122965,4.294106516677199,7.9107205898879265,54.09976423563153,26.412242171023795,4.373811510026195,20.324773303994167,28.693797605638824,4.49336900004969,56.09238906935645,49.616358359750464,4.523258372555564,0.5081193325998542,11.158699068859542,1.34502176276432,17.933623503524267
Edouard Mendy,Édouard Osoque Mendy,0.21564022173663674,23750000,2020-2021,29.0,1.95,Goalkeeper,right,Premier League,0.8230350100245722,2.5505597871678956,1.7933623503524265,70.24002538880337,0.5579349534429772,0.22915185587836562,0.22915185587836562,0.5180824567684787,51.409720710102896,0.09963124168624593,0.06974186918037215,0.029889372505873774,0.0,33.17720348151989,0.0301110369521185,0.13048116012584685,0.0301110369521185,0.7870868093213428,0.269004352552864,0.0,4.114770281641956,8.65795490253477,47.324839800966814,26.980140248635394,4.084880909136082,24.40965421313025,28.594166363952578,5.908132631994382,34.671672106813574,32.18089106465743,6.764961310496098,0.4284143392508574,6.276768226233493,0.6575661951292231,15.243579977995626
Edouard Mendy,Édouard Osoque Mendy,0.20861332620895,8000000,2019-2020,28.0,1.95,Goalkeeper,right,Ligue 1,0.9227769211929762,2.636823639731185,2.106034465499583,67.11914719315745,0.46230024852429874,0.1797834299816717,0.21402789283532347,0.3253223971096917,32.10418392529852,0.14553896712801997,0.11129450427436821,0.03424446285365176,0.0,21.402789283532346,0.046722882085720306,0.19857224886431132,0.046722882085720306,0.710572604213274,0.1969056614084976,0.06848892570730351,7.422487323529018,14.45116332424104,44.00413476694251,22.472928747708966,3.458690748218827,40.32285501017494,33.73079591084698,5.778753106553734,57.102641808464305,40.75091079584559,7.028676000712023,0.710572604213274,8.732338027681196,0.5735947527986669,12.156784313046373
Edouard Mendy,Édouard Osoque Mendy,0.17877680950037667,6750000,2018-2019,27.0,1.95,Goalkeeper,right,Ligue 1,1.2965599778787387,3.3131517810908075,2.568334714023882,65.2357017362066,0.29107793425603995,0.3595668599633434,0.20546677712191053,0.31676128139627874,31.504905825359614,0.1541000828414329,0.1541000828414329,0.0,0.0,0.0,0.03504216156429023,0.09344576417144061,0.058403602607150384,1.0016505384693137,0.23115012426214937,0.09417227284754233,6.754720297882809,16.08633642550291,35.95668599633434,18.988554652349897,2.773801491145792,48.96958188072201,39.46674343883365,6.463642363626769,69.17381496437655,50.08252692346569,9.460032863321299,0.7448170670669257,6.763281413596222,0.33388351282310463,11.38628389883921
Emiliano Martínez,Damián Emiliano Martínez,0.21565314879140177,18600000,2020-2021,29.0,1.95,Goalkeeper,right,Premier League,1.2144784904021129,4.64281586257906,3.5369090798617298,76.51679361503686,0.4184512150822328,0.17933623503524265,0.3885618425763591,0.3885618425763591,39.354340466067136,0.15940998669799347,0.1295206141921197,0.029889372505873774,0.0,16.638417361603068,0.05018506158686417,0.11040713549110116,0.0301110369521185,1.3749111352701935,0.269004352552864,0.18929935920386726,7.5819374923233145,19.08934590708472,39.553602949439636,27.288997097862758,4.244290895834076,52.5056643686516,42.34327771665451,6.655366944641227,70.24002538880337,52.70492685202409,10.301870390357827,0.8667918026703395,8.369024301644657,0.5479718292743526,13.051692660898215
Fernando Pacheco,Fernando Pacheco Flores,0.1431569052278068,11500000,2020-2021,29.0,1.87,Goalkeeper,left,La Liga,1.53,3.82,2.31,62.0,0.24,0.3,0.46,0.24,24.3,0.08,0.08,0.0,0.0,0.0,0.0,0.16,0.0,1.48,0.38,-0.06,8.84,17.25,51.2,20.99,3.01,58.3,44.9,8.06,62.3,47.1,8.87,0.83,9.4,0.62,14.8
Fernando Pacheco,Fernando Pacheco Flores,0.1476093543696714,16250000,2019-2020,28.0,1.87,Goalkeeper,left,La Liga,1.41,3.51,2.33,68.5,0.27,0.27,0.5,0.23,22.2,0.42,0.31,0.11,0.0,27.3,0.11,0.08,0.0,1.29,0.3,-0.13,11.07,23.51,47.1,21.45,3.51,68.7,47.9,9.62,91.3,61.0,9.69,0.65,6.7,0.46,13.4
Fernando Pacheco,Fernando Pacheco Flores,0.1901419713507552,15000000,2018-2019,27.0,1.87,Goalkeeper,left,La Liga,1.31,4.14,3.0,72.4,0.31,0.31,0.37,0.23,22.9,0.17,0.17,0.0,0.0,0.0,0.09,0.03,0.06,1.26,0.28,0.0,9.0,21.69,41.5,21.57,2.51,67.4,47.5,8.17,87.4,58.7,10.11,0.83,8.2,0.83,15.2
Fernando Pacheco,Fernando Pacheco Flores,0.1749424330585463,7000000,2017-2018,26.0,1.87,Goalkeeper,left,La Liga,1.34,4.64,3.54,75.1,0.4,0.05,0.54,0.32,32.4,0.29,0.19,0.08,0.03,30.0,0.05,0.19,0.05,1.42,0.28,0.13,6.97,16.81,41.5,15.28,2.04,68.8,47.0,7.0,90.0,60.7,11.34,0.54,4.7,0.29,12.9
Gabriel,Gabriel Vasconcelos Ferreira,0.056623501867394455,900000,2019-2020,28.0,1.93,Goalkeeper,right,Serie A,2.5211372429262515,5.896386657136399,4.150983858321483,62.94302321114929,0.16278368071848956,0.21704490762465273,0.5426122690616318,0.05426122690616318,5.33568731243938,0.3255673614369791,0.2713061345308159,0.05426122690616318,0.0,15.102708155548752,0.03317285845955594,0.3980743015146713,0.09951857537866783,2.197579689699609,0.3074802858015914,0.21704490762465273,3.988200177602994,9.613280700208579,37.530681943429535,17.734377660497668,5.272382547715523,32.64717152187485,31.561946983751586,8.853623523522293,32.73760690005179,28.75845026026649,10.372937876894863,0.5697428825147134,4.973945799731625,0.3255673614369791,12.299211432063656
Heurelho Gomes,Heurelho da Silva Gomes,0.13603152946818972,1000000,2017-2018,37.0,1.91,Goalkeeper,right,Premier League,1.6962550816360087,4.084880909136082,2.5306335388306462,61.671738603786224,0.29889372505873774,0.2092256075411164,0.5081193325998542,0.2092256075411164,20.723298270739154,0.1295206141921197,0.1295206141921197,0.0,0.0,0.0,0.04014804926949133,0.301110369521185,0.04014804926949133,1.3649480111015693,0.31881997339598694,-0.2789674767214886,8.588213033354398,21.440643210880122,39.952127916184615,23.921461128867648,5.01145145681817,64.76030709605985,48.12188973445678,7.4922693748056926,78.40978720707554,59.8783762534338,9.096332365954254,1.1357961552232034,12.45390521078074,0.6774924434664723,14.346898802819412
Iago Herrerín,Iago Herrerín Buisán,0.1971148733956674,4000000,2018-2019,31.0,1.87,Goalkeeper,right,La Liga,1.03,2.74,1.81,65.9,0.39,0.32,0.29,0.32,32.3,0.1,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.89,0.3,-0.15,11.35,24.74,45.9,25.06,2.74,73.1,52.6,6.87,93.4,69.1,9.65,0.71,7.4,0.84,16.0
Ionuț Radu,Ionuț Andrei Radu,0.07177051914373764,12166666,2019-2020,23.0,1.88,Goalkeeper,right,Serie A,2.2778696142228414,4.738813816471585,3.2466300765520972,60.95344489125665,0.10852245381232636,0.262262596713122,0.533568731243938,0.10852245381232636,10.67137462487876,0.3707850505254484,0.3165238236192852,0.0,0.06634571691911188,0.0,0.13269143383822377,0.26538286767644753,0.06634571691911188,1.7001851097264464,0.2713061345308159,-0.10852245381232636,4.738813816471585,10.960767835044962,39.06808337243749,26.91356854545694,4.521768908846932,31.652382361928524,30.92889933651302,8.139184035924478,17.182721853618343,25.23147051136588,9.522845322031639,0.4793075043377748,4.521768908846932,0.21704490762465273,10.400068490347945
Ionuț Radu,Ionuț Andrei Radu,0.15696421748614725,9750000,2018-2019,22.0,1.88,Goalkeeper,right,Serie A,1.537009108626092,3.8887212616083615,2.794453185667404,64.29955388380337,0.16278368071848956,0.37982858834314226,0.3526979748900607,0.16278368071848956,16.45923882820283,0.16278368071848956,0.13565306726540796,0.02713061345308159,0.0,15.102708155548752,0.0,0.26538286767644753,0.03317285845955594,1.3474871348363857,0.28034967234850977,0.10852245381232636,6.466129539651114,19.922913812379583,29.39149790750506,18.114206248840812,2.7673225722143227,62.12910480755685,47.84031505560054,8.16631464937756,82.83880641007579,60.049091109487264,9.450497019490088,0.6059170337854889,5.787864203324073,0.3526979748900607,11.847034541178962
Iván Cuéllar,Iván Cuéllar Sacristán,0.1937101916926925,725000,2019-2020,36.0,1.87,Goalkeeper,left,La Liga,1.22,3.67,2.48,67.7,0.26,0.33,0.41,0.3,29.6,0.07,0.04,0.04,0.0,50.0,0.04,0.3,0.0,1.1,0.29,-0.13,8.52,23.08,36.9,22.42,4.0,69.9,52.1,8.08,91.7,67.8,10.08,1.19,11.8,1.26,16.0
Iván Cuéllar,Iván Cuéllar Sacristán,0.214401476207386,700000,2018-2019,35.0,1.87,Goalkeeper,left,La Liga,1.12,3.27,2.24,67.6,0.29,0.35,0.35,0.29,29.4,0.06,0.06,0.0,0.0,0.0,0.06,0.06,0.03,1.07,0.32,-0.02,9.34,22.79,41.0,23.03,2.71,68.2,51.4,7.92,89.6,66.1,10.72,0.77,7.1,0.59,14.4
Iván Cuéllar,Iván Cuéllar Sacristán,0.2009828135787372,700000,2017-2018,34.0,1.87,Goalkeeper,left,La Liga,1.23,4.11,3.0,73.6,0.31,0.2,0.49,0.4,40.0,0.17,0.14,0.03,0.0,16.7,0.09,0.14,0.0,1.16,0.26,-0.07,8.0,23.17,34.5,21.54,2.0,80.2,55.7,6.0,98.1,69.8,8.89,0.83,9.3,0.86,15.4
Iván Villar,Iván Villar Martínez,0.1846135092250453,1200000,2020-2021,24.0,1.86,Goalkeeper,right,La Liga,1.52,3.64,2.38,66.7,0.35,0.25,0.35,0.25,26.3,0.35,0.3,0.05,0.0,14.3,0.05,0.1,0.05,1.42,0.32,-0.05,5.31,18.7,28.4,25.87,3.94,50.0,41.2,8.69,66.3,51.4,10.66,0.91,8.5,0.76,15.1
Jaume Doménech,Jaume Doménech Sánchez,0.1935641165453084,5250000,2020-2021,31.0,1.85,Goalkeeper,right,La Liga,1.5,4.43,3.07,69.4,0.18,0.43,0.39,0.14,14.3,0.21,0.14,0.07,0.0,33.3,0.07,0.25,0.07,1.4,0.28,-0.03,9.43,18.75,50.3,23.36,3.75,53.4,40.8,8.68,72.4,53.4,11.61,0.75,6.5,0.54,13.0
Jaume Doménech,Jaume Doménech Sánchez,0.149555258131398,6750000,2019-2020,30.0,1.85,Goalkeeper,right,La Liga,1.56,5.44,3.94,72.5,0.27,0.27,0.41,0.2,21.4,0.07,0.07,0.0,0.0,0.0,0.07,0.27,0.0,1.54,0.28,-0.02,7.21,17.33,41.6,22.09,4.15,48.3,38.8,8.97,74.2,53.9,12.1,0.48,3.9,0.41,12.8
Jesse Joronen,Jesse Pekka Joronen,0.09579362844890625,4666666,2019-2020,27.0,1.97,Goalkeeper,right,Serie A,2.2446967557632855,5.362817925892461,3.8344600347021984,64.1186831274495,0.1537401429007957,0.18991429417157113,0.5606993446970195,0.1537401429007957,15.554885046433446,0.3074802858015914,0.28034967234850977,0.02713061345308159,0.0,9.043537817693863,0.0,0.3427862040820781,0.1105761948651865,1.8991429417157115,0.28034967234850977,0.1537401429007957,5.019163488820094,13.158347524744572,34.54631446359056,17.870030727763076,4.992032875367013,44.94638295393851,37.62111732160648,8.609448002444559,44.85594757576157,37.98285883431423,11.105464440128065,0.8410490170455294,6.8730887414473365,0.3074802858015914,11.756599163002024
Joel Robles,Joel Robles Blázquez,0.1533466821517866,4333333,2020-2021,31.0,1.97,Goalkeeper,right,La Liga,1.39,3.11,2.06,62.5,0.5,0.11,0.39,0.33,33.3,0.28,0.22,0.06,0.0,20.0,0.06,0.28,0.11,1.19,0.31,-0.08,5.5,16.72,32.9,24.94,4.44,52.6,43.0,6.44,56.0,45.3,8.06,0.56,6.9,0.78,16.3
Joel Robles,Joel Robles Blázquez,0.1276061787395292,6750000,2019-2020,30.0,1.97,Goalkeeper,right,La Liga,1.5,3.68,2.49,68.6,0.28,0.34,0.41,0.16,15.2,0.34,0.34,0.0,0.0,0.0,0.03,0.09,0.03,1.4,0.31,-0.07,5.33,14.46,36.9,28.28,4.18,39.4,36.6,7.64,43.7,39.6,9.23,0.65,7.1,0.84,15.5
Juan Musso,Juan Agustín Musso,0.14287181427598789,20000000,2020-2021,27.0,1.91,Goalkeeper,right,Serie A,1.6144124450317225,3.6174151270775456,2.6407130427666083,65.92739069098828,0.23513198326004048,0.262262596713122,0.41600273961391776,0.20800136980695888,20.709701602518948,0.33461089925467297,0.33461089925467297,0.0,0.0,0.0,0.06634571691911188,0.06634571691911188,0.0,1.3927048239248552,0.28034967234850977,0.07234830254155092,4.756900892106972,10.83415830559725,39.70113101967606,19.941000888014973,4.422289992852299,36.35502202712934,32.19499463099016,6.547521380010358,38.97764799426056,32.91847765640566,7.551354077774376,0.7234830254155091,8.68179630498611,0.38887212616083616,11.666163784825086
Juan Musso,Juan Agustín Musso,0.1510519029989025,13500000,2019-2020,26.0,1.91,Goalkeeper,right,Serie A,1.4817210111934989,4.422289992852299,3.3099348412759544,69.54480581806583,0.2893932101662037,0.21704490762465273,0.4069592017962239,0.33461089925467297,33.280219169113415,0.23513198326004048,0.18991429417157113,0.04521768908846932,0.0,18.087075635387727,0.05528809743259325,0.17692191178429836,0.0,1.2841823701125286,0.2260884454423466,0.07234830254155092,5.190990707356278,11.684250860460473,40.153307910560756,19.48882399713028,4.069592017962239,36.9880696743679,32.82804227822872,8.5461432377207,39.33938950696831,33.09934841275955,8.63657861589764,0.9043537817693864,9.495714708578557,0.3526979748900607,11.033116137586514
Juan Musso,Juan Agustín Musso,0.14612688705064575,6666666,2018-2019,25.0,1.91,Goalkeeper,right,Serie A,1.5259514891395733,4.150983858321483,3.1471511605574647,68.64045203629644,0.28034967234850977,0.25321905889542823,0.3707850505254484,0.21704490762465273,21.794926140642215,0.25321905889542823,0.25321905889542823,0.0,0.0,0.0,0.0,0.2322100092168916,0.03317285845955594,1.329400059200998,0.25321905889542823,0.10852245381232636,8.07587927120062,19.05473418188097,38.34460034702198,17.589681055414566,3.0205416311097504,55.34645144428645,39.70113101967606,9.757977305291679,76.87007145039784,51.63860093903197,11.223030431758085,0.9043537817693864,7.325265632332029,0.4069592017962239,11.033116137586514
Juan Soriano,Juan Soriano Oropesa,0.1226980363275106,1800000,2019-2020,23.0,1.85,Goalkeeper,right,La Liga,1.64,3.09,2.0,61.8,0.09,0.27,0.64,0.09,9.1,0.45,0.45,0.0,0.0,0.0,0.09,0.0,0.09,1.42,0.33,-0.13,4.45,15.91,28.0,20.18,5.36,52.3,45.8,6.82,78.7,63.1,6.36,0.64,10.0,0.64,18.3
Kepa Arrizabalaga,Kepa Arrizabalaga Revuelta,0.12484013782365257,44000000,2019-2020,26.0,1.86,Goalkeeper,right,Premier League,1.4252557490669422,2.9889372505873775,1.6638417361603068,54.299026719004026,0.5479718292743526,0.1195574900234951,0.32878309756461155,0.2391149800469902,24.110760488071513,0.05977874501174755,0.05977874501174755,0.0,0.0,0.0,0.060222073904237,0.240888295616948,0.060222073904237,1.076017410211456,0.3487093459018607,-0.28893060089011313,4.284143392508574,10.052792286142212,42.442908958340766,26.7808777652629,4.373811510026195,28.09601015552135,31.682734856226205,6.007763873680629,41.546227783164554,38.955815499322156,7.183412525578331,0.5479718292743526,7.57197436815469,0.6376399467919739,15.841367428113102
Kepa Arrizabalaga,Kepa Arrizabalaga Revuelta,0.17639266519199429,51250000,2018-2019,25.0,1.86,Goalkeeper,right,Premier League,1.083997330276266,3.29779409981474,2.1819241929287854,67.84887558833347,0.5579349534429772,0.219188731709741,0.219188731709741,0.3885618425763591,38.75655301594966,0.05977874501174755,0.029889372505873774,0.029889372505873774,0.0,49.81562084312296,0.0,0.17062920939533818,0.0,1.0062755410310837,0.28893060089011313,-0.06974186918037215,4.981562084312296,8.827328013401388,56.1920203110427,24.987515414910476,4.403700882532069,22.516660621091578,28.893060089011318,7.163486277241082,44.23627130869318,40.45028412461585,6.754998186327474,0.5280455809371034,7.771236851527181,0.6077505742861001,16.239892394858085
Kepa Arrizabalaga,Kepa Arrizabalaga Revuelta,0.1726289445910135,20000000,2017-2018,24.0,1.86,Goalkeeper,right,La Liga,1.43,4.5,3.17,68.9,0.23,0.3,0.47,0.23,23.3,0.1,0.03,0.07,0.0,66.7,0.1,0.2,0.1,1.39,0.29,0.06,10.17,20.77,49.0,25.87,2.7,63.3,46.8,5.0,88.0,61.8,8.9,0.77,8.6,0.5,14.7
Keylor Navas,Keylor Navas Gamboa,0.23206859829940088,11000000,2020-2021,35.0,1.85,Goalkeeper,right,Ligue 1,0.7475661133715249,2.722434796865315,2.1745233912068866,69.25942612151069,0.6420836785059705,0.09417227284754233,0.1541000828414329,0.46230024852429874,44.260968238344894,0.05992780999389058,0.03424446285365176,0.03424446285365176,0.0,42.80557856706469,0.0,0.12848792573573084,0.0,0.6763281413596222,0.1969056614084976,0.11985561998778116,3.210418392529852,5.812997569407385,47.34296989517355,17.516042749642875,3.458690748218827,22.601345483410157,25.940180611641207,5.256525048035544,19.43373266944737,24.313568626092746,6.172564429370729,0.21402789283532347,2.9963904996945288,0.36812797567675637,11.21506158457095
Keylor Navas,Keylor Navas Gamboa,0.18559419336331423,9000000,2019-2020,34.0,1.85,Goalkeeper,right,Ligue 1,1.0045419648429865,2.6539458711580113,1.8748843412374336,61.89686660797555,0.693450372786448,0.0856111571341294,0.0856111571341294,0.44517801709747284,44.8602463382838,0.0,0.0,0.0,0.0,,0.0,0.0,0.058403602607150384,0.6249614470791446,0.20546677712191053,-0.06848892570730351,2.7309959125787273,5.384941783736739,43.490467824137724,16.54863667402721,3.099123888255484,20.88912234072757,26.45384755444598,5.624653023712301,20.461066555056924,25.426513668836428,4.563074675249097,0.282516818542627,5.3935028994501515,0.282516818542627,11.985561998778115
Keylor Navas,Keylor Navas Gamboa,0.2254246556761439,12333333,2018-2019,33.0,1.85,Goalkeeper,right,La Liga,0.8,3.0,2.2,73.3,0.6,0.2,0.2,0.4,40.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.88,0.29,0.08,3.2,9.1,35.2,23.2,6.1,29.7,34.1,5.3,41.5,44.4,7.9,0.6,7.6,0.6,15.0
Keylor Navas,Keylor Navas Gamboa,0.1917374198694544,18000000,2017-2018,32.0,1.85,Goalkeeper,right,La Liga,1.15,4.0,2.96,73.1,0.59,0.26,0.15,0.26,25.9,0.15,0.07,0.07,0.0,50.0,0.0,0.3,0.04,1.18,0.27,0.07,2.74,6.59,41.6,16.93,3.89,26.5,32.6,3.26,64.8,53.6,7.93,0.85,10.7,0.7,15.0
Kiko Casilla,Francisco Casilla Cortés,0.2045604368344069,6000000,2017-2018,32.0,1.9,Goalkeeper,right,La Liga,1.1,3.0,2.0,63.3,0.6,0.2,0.2,0.3,30.0,0.0,0.0,0.0,0.0,,0.0,0.1,0.1,0.97,0.36,-0.03,2.9,7.2,40.3,17.1,3.9,29.2,33.3,4.4,50.0,41.9,8.0,0.6,7.5,0.5,14.9
Mariano Barbosa,Mariano Damián Barbosa,0.1832999167218851,900000,2017-2018,34.0,1.88,Goalkeeper,right,La Liga,1.12,3.84,2.8,72.9,0.48,0.24,0.24,0.4,41.7,0.08,0.08,0.0,0.0,0.0,0.0,0.16,0.0,1.05,0.26,-0.07,3.76,11.6,32.4,16.88,3.52,34.6,34.5,6.56,87.8,61.1,12.24,1.04,8.5,0.16,12.8
Matz Sels,Matz Willy Els Sels,0.15286150969098397,7250000,2019-2020,28.0,1.88,Goalkeeper,right,Ligue 1,1.390005742050179,3.0135127311213545,2.123156696926409,62.153700079377934,0.3510057442499305,0.16266119855484584,0.3510057442499305,0.25683347140238816,25.3409025117023,0.22258900854873642,0.18834454569508466,0.03424446285365176,0.0,12.242395470180503,0.0,0.12848792573573084,0.0,1.0273338856095526,0.25683347140238816,0.01712223142682588,6.848892570730351,15.350080474149399,38.18257608182171,20.48674990219716,4.023724385304082,46.14441369529574,37.5832979818828,6.43795901648653,57.35947527986669,46.14441369529574,7.259826124974173,0.6677670256462093,7.876226456339904,0.31676128139627874,10.872616956034431
Matz Sels,Matz Willy Els Sels,0.15340031115024966,6000000,2018-2019,27.0,1.88,Goalkeeper,right,Ligue 1,1.51849366778591,3.492935211072479,2.568334714023882,62.32492239364619,0.23115012426214937,0.36812797567675637,0.25683347140238816,0.18834454569508466,18.49200994097195,0.20546677712191053,0.16266119855484584,0.0428055785670647,0.0,19.005676883776722,0.09344576417144061,0.12848792573573084,0.03504216156429023,1.0187727698961397,0.21402789283532347,-0.06848892570730351,6.0869532722366,15.66684175554568,33.2171289680422,18.397837668124403,4.143580005291862,44.43219055261315,37.412075667614545,7.4995373649497346,69.77309306431545,52.30841700895306,8.004643192041097,0.6249614470791446,6.6776702564620924,0.4879835956645375,12.071173155912243
Miguel Ángel Moyá,Miguel Ángel Moyà Rumbo,0.1799531353684776,1350000,2019-2020,36.0,1.89,Goalkeeper,right,La Liga,1.23,3.92,2.77,68.6,0.38,0.31,0.31,0.23,23.1,0.08,0.0,0.0,0.08,,0.0,0.08,0.08,1.01,0.26,-0.15,7.69,14.46,53.2,27.54,4.46,32.7,32.9,7.69,71.0,48.6,7.85,1.0,12.7,0.92,15.9
Miguel Ángel Moyá,Miguel Ángel Moyà Rumbo,0.1836325301429156,1750000,2018-2019,35.0,1.89,Goalkeeper,right,La Liga,1.0,3.0,2.0,66.7,0.27,0.18,0.55,0.18,18.2,0.0,0.0,0.0,0.0,,0.0,0.09,0.0,0.9,0.31,-0.1,7.64,13.64,56.0,25.91,3.0,35.1,34.3,7.0,64.9,46.5,11.09,1.18,10.7,1.09,17.6
Neto,Norberto Murara Neto,0.2203119418351056,18000000,2018-2019,30.0,1.9,Goalkeeper,right,La Liga,1.0,3.94,3.21,79.9,0.38,0.41,0.21,0.29,29.4,0.24,0.21,0.03,0.0,12.5,0.06,0.18,0.06,1.11,0.24,0.17,5.65,15.59,36.2,16.76,4.59,53.2,43.8,8.0,83.5,60.9,11.44,0.82,7.2,0.32,13.3
Neto,Norberto Murara Neto,0.2282367750783427,12333333,2017-2018,29.0,1.9,Goalkeeper,right,La Liga,1.0,4.61,3.64,80.3,0.55,0.21,0.24,0.3,30.3,0.15,0.09,0.06,0.0,40.0,0.03,0.15,0.0,1.34,0.27,0.34,4.85,12.82,37.8,14.0,3.09,55.6,44.2,6.06,83.0,61.4,11.03,0.79,7.1,0.18,12.6
Oier Olazábal,Oier Olazábal Paredes,0.0940917492014256,2333333,2018-2019,30.0,1.89,Goalkeeper,left,La Liga,1.9,6.38,4.71,73.1,0.33,0.24,0.43,0.24,23.8,0.24,0.19,0.05,0.0,20.0,0.05,0.24,0.05,2.0,0.29,0.14,6.76,16.57,40.8,16.48,4.52,56.6,45.0,10.43,69.4,51.5,11.76,1.0,8.5,0.43,12.6
Oier Olazábal,Oier Olazábal Paredes,0.1642277570883809,966666,2017-2018,29.0,1.89,Goalkeeper,left,La Liga,1.5,4.5,3.27,70.9,0.35,0.27,0.38,0.27,26.9,0.23,0.19,0.0,0.04,0.0,0.0,0.15,0.12,1.53,0.31,0.15,5.96,15.88,37.5,15.65,2.04,67.6,49.0,5.81,91.4,60.9,10.58,1.08,10.2,0.46,13.2
Pau López,Pau López Sabata,0.16495954994969675,12250000,2020-2021,27.0,1.89,Goalkeeper,left,Serie A,1.5922972060586853,3.6264586648952393,2.595495353678139,61.405621782141345,0.4521768908846932,0.18087075635387728,0.2713061345308159,0.18087075635387728,18.087075635387727,0.13565306726540796,0.13565306726540796,0.0,0.0,0.0,0.05528809743259325,0.221152389730373,0.16586429229777971,1.19374699193559,0.2713061345308159,0.02713061345308159,3.6716763539837083,8.96214597733462,37.07850505254484,25.177209284459718,4.747857354289279,25.864518158604454,28.48714412573567,4.521768908846932,34.908055976298314,33.008913034582605,5.154816556085502,0.36174151270775456,6.330476472385705,0.7144394875978153,14.740966642840998
