longName,wyId
Alexander Isak,399599
Rúben Vinagre,399647
Domingos Quina,399653
Rafael Alexandre da Conceição Leão,399654
Esteban Rolón,399673
Pablo Fornals Malla,399676
Keshi Anderson,399708
Nassim Boujellab,400255
Kaj Sierhuis,400277
Pau Francisco Torres,400549
Víctor Moya Martínez,400558
Darío Poveda Romera,400564
Hannes Wolf,400646
Strahinja Tanasijević,400684
Alfie Whiteman,401050
Thomas Rodríguez,401104
Luis Javier Suárez Charris,401158
Bruno André Cavaco Jordão,401277
José Luis Rodriguez,401861
Vincenzo Millico,401883
Niccolò Zanellato,402014
Bright Gyamfi,402017
Elif Elmas,402269
Dennis Man,402486
Kyle Walker-Peters,402884
Senna Miangue,402898
Abdoulaye Jules Keita,403222
Samuel Chimerenka Chukwueze,403260
Michael Kingsley Dogo,403264
Orji Okwonkwo,403272
Victor James Osimhen,403273
Éder Gabriel Militão,403448
Rogério Oliveira da Silva,403449
Seung-Woo Lee,403546
Daniel Arzani,403613
Marshall Munetsi,403934
Kwang-Song Han,404209
Alban Lafont,404213
Gaëtan Poussin,404214
Boubacar Kamara,404216
Valery,404218
Mickaël Cuisance,404219
Myziane Maolida,404226
Ervin Taha,404227
Víctor López Ibáñez,404285
Pape Sane Mbodji,404333
Brahim Abdelkader Diaz,404397
Marash Kumbulla,404693
Justin Dean Kluivert,404757
Rabbi Matondo,405200
Alessandro Bastoni,405597
Raoul Bellanova,405598
Mirko Antonucci,405602
Matteo Gabbia,405603
Gabriele Gori,405607
Andrea Pinamonti,405608
Ognjen Stijepović,405880
Adrián López Garrote,405969
Alejandro Robles García,405972
Juan Cruz Agüero Núñez,405974
Jordi Mboula Queralt,405977
Christoph Baumgartner,406035
Jakub Moder,406051
Filip Vaško,406132
Michal Tomič,406142
Vincent Thill,406156
Waldo Rubio,406454
Alberto Redondo Guijarro,406460
Ademola Lookman,406682
Bel Durel Avounou,407699
Kouakou Hervé Koffi,408052
Javier Ontiveros Parra,408293
Raphael Dias Belloli,408307
Bassem  Srarfi,408827
Rodrigo Becão,409091
Leonardo Rivoira,410024
Moise Bioty Kean,410031
Roberto Suárez Pier,410055
Jules Koundé,410062
Aritz Castro Pérez,410869
Javi Galán,410872
Cristian Mutton,411313
Ezri Konsa Ngoyo,412027
James Michael Justin,412034
Yusuf Yazici,412677
Ihsan Sacko,412701
Sebastian Vasiliadis,412843
Daniel Raba Antolí,412897
Andreaw Rayan Gravillon,412914
Xian Emmers,412915
Joe Rodon,412919
Konstantinos Mavropanos,413002
Jawad El Yamiq,413041
Yves Bissouma,413582
Rominigue Kouamé N'Guessan,413597
Santiago Lionel Ascacíbar,413737
Manuel Javier Vallejo Galván,413891
Nahuel Molina Lucero,414193
Justin Hoogma,414667
Petar Musa,415255
Nicholas Pierini,415348
Juan Manuel Valencia Aponzá,415687
Jack Simpson,415747
Josh Tymon,415748
Fabio Depaoli,415809
Cristian Gabriel Romero,415847
Gabriel dos Santos Magalhães,415917
Igor Julio dos Santos de Paulo,415953
Alessandro Fiordaliso,416011
Keinan Davis,416165
Alessandro Confente,417230
Claud Adjapong,417231
Ghislain Konan,418175
Salvatore Elia,418317
Dušan Vlahović,418950
Keita Endo,418982
Moussa Diaby,419204
Dani Gómez,419225
Bernard Tekpetey,419629
Hamza Choudhury,419784
Samuel Kalu Ojim,419934
Jack David Harrison,420090
Nicholas Opoku,421456
Matthew Stuart Cash,421696
Vincent Marcel,421809
Christopher Rocchia,421858
Lucas Perrin,421861
Clément Billemaz,421864
Warren Tchimbembé,421867
Frank Tsadjout,422086
Lucas Paquetá,422132
Adrien Bongiovanni,422514
Fran Beltrán,422519
Giovanni Navarro Solé,422521
Enrico Del Prato,422552
Andrea Colpani,422555
Lorenzo Peli,422570
Domenico Coppola,423147
Davide Frattesi,423151
Thierry Correia,423157
Ethan Ampadu,423162
Stéphane Imad Diarra,423288
Alessio Miceli,423597
Nikola Milenković,424241
Jamal Piaras Lewis,424246
Andoni Zubiaurre Dorronsoro,424431
Oghenekaro Etebo,424624
Kouassi Ryan Sessegnon,424949
Japhet Tanganga,424950
Alphonso Boyle Davies,425788
Pascal Augustus Struijk,425911
Mert Müldür,425915
Florian Baak,425921
Gian-Luca Itter,425923
Kai Havertz,425925
Arne Maier,425926
Romano Schmid,425934
Bryan Passi,426692
Hamza Mendyl,426702
Lilian Fournier,426704
Mahdi Camara,426712
Anthony Caci,426714
Sofiane Alakouch,426761
Maxime Sivis,426771
Hugo Magnetti,426794
Aurélien Scheidler,426887
Erling Haaland,427097
Matteo Elias Kenzo Guendouzi Olié,428012
Francisco António Machado Mota Castro Trincão,431540
Jens Petter Hauge,432073
Manuel Ferrini,432680
Dennis Smarsch,433009
Lars Lukas Mai,433100
Aaron Ramsdale,433506
Fabrizio Caligara,434142
Ronaldo Augusto Vieira Nan,434154
Sam Field,434159
Ardian Ismajli,435395
Uroš Račić,435472
Valère Pollet,436250
Samuel Robert,436254
Yvan Neyou Noupa,436785
Mounir Chouiar,436896
Hicham Mahou,437011
Yassine Benrahou,437033
Driss Khalid,437057
Armand Laurienté,437238
Tarek Hamed,437417
Randal Kolo Muani,437490
Boubakar Kouyaté,437521
Jessy Deminguet,437636
Hendrik Weydandt,438298
Jerdy Hendrikus Gerardus Bernardus Schouten,439889
Giulio Maggiore,441701
Gabriel Tadeu Strefezza Rebelato,441800
Joakim Mæhle,442097
Abdelhamid Sabiri,442211
Opoku Ampomah,442259
Kane Wilson,442310
Douglas Luiz Soares de Paulo,443324
Carlos Vinícius Alves Morais,443740
Leonardo Loria,443962
Vasilije Janjičić,444439
Nicolás Iván González,444669
Yehvann Diouf,444676
Christopher Antwi-Adjei,444788
Caio Henrique,444921
Carlos Neva,445504
Benjamin William White,446423
Juan Brunetta,446543
Aiden O'Neill,447043
Maximilian James Aarons,447097
Phil Foden,447205
Jeremie Agyekum Frimpong,447207
Jadon Sancho,447223
Nathan Ferguson,447248
Max Melbourne,447252
Rekeem Harper,447254
Rayhaan Rahim Amari Tulloch,447267
Reece James,447357
Conor Gallagher,447358
Beni Baningime,447379
Luca Zanimacchia,447505
Michael Obafemi,447538
Lennart-Marten Czyborra,447656
Ismail Jakobs,447685
Nathan Trott,447762
Joy Mukena,447782
Joshua Erowoli Orisunmihare Oluwaseun Maja,447794
Federico Chiesa,447804
Thomas Edwards,447812
Youssef En-Nesyri,447821
Luca Jannis Kilian,447824
Aaron Anthony Connolly,447951
Ben Johnson,447963
Tashan Oakley-Boothe,447965
Jayden Ian Bogle,447985
Matthew Longstaff,448003
Julien Ngoy,448038
Keven Schlotterbeck,448070
Ismaïla Sarr,448079
Chris Führich,448127
Edson Omar Álvarez Velázquez,448210
Linton Maina,448215
Palko Dárdai,448246
Ferdinando Del Sole,448299
Romario Rösch,448313
Emmanuel Delan Junior Latte Lath,448332
Rhian Joel Brewster,448597
Sean Longstaff,448638
Todd Owen Cantwell,448644
Morgan Gibbs-White,448645
Harvey Barnes,448708
Mikkel Damsgaard,449472
Ismael Aaneba,449882
Bakery Jatta,449921
Obite Evan N'Dicka,449967
Mehdi Pascal Marcel Léris,449978
Amine Gouiri,449985
Imanol García Lugea,450650
Fernando Calero,450769
Jorge de Frutos Sebastián,450776
Óscar Melendo Jiménez,450784
Javi Puado,450785
Jonathan William Panzo,450824
Callum Hudson-Odoi,450826
Marc Cardona,452264
Fran Gámez,452269
Nathaniel Harry Phillips,452817
Álvaro Fernández,453170
Kalidou Sidibé,453413
Kenny Rocha Santos,453631
Vincent Peugnet,454268
Bryan Mbeumo,454388
Enrico Brignola,454457
Youcef Atal,454524
Glody Ngonda Muzinga,454729
Juan Marcos Foyth,456053
Federico Brancolini,456492
Giuseppe Cuomo,456565
Steven Alzate,460319
Pape Gueye,460552
Boubakary Soumaré,460656
Francisco Feuillassier Ábalo,461173
Tommaso Pobega,461665
Giovanni Volpicelli,461671
Maxence Caqueret,462132
Ían Pino Soler,462312
Lemouya Goudiaby,470517
Jacob Matthew Ramsey,470680
Ronald Federico Araújo da Silva,470747
Alberto López Jiménez,470756
Curtis Jones,470819
Nico Williams,470834
Oliver William Skipp,470978
Tariq Kwame Nii-Lante Lamptey,471064
Erick Steven Ferigra Burnham,471124
Aldo Caiazza,471252
Federico Ravaglia,471286
Manuel De Luca,471300
Weston  McKennie,471348
Ibrahima Diallo,471582
Iddrisu Baba Mohammed,471583
Mehdi Zerkane,471587
Moussa Sylla,471589
João Félix Sequeira,471753
Óscar Mingueza García,471761
Imad Faraj,471771
Timothy Weah,471774
Jonathan Meier,471945
Frank Evina,471947
Nikolas Nartey,471968
Alejandro Dos Santos Ferreira,471984
Julien Serrano,472126
Renan Lodi,472191
Yacine Adli,472194
Dejan Kulusevski,472363
José Alonso Lara,472489
Mate Morey,472519
Tiago Emanuel Embaló Djaló,472669
Sergio Gómez Martín,472696
Luca Crosta,472938
Mohamet Airam Ramos Wade,473326
Juan Miranda,473327
Hugo Guillamón Sanmartín,473364
Eric García Martret,473367
Diego Varela Pampín,473386
Ozan Muhammed Kabak,474052
Alexis Jesse Saelemaekers,475011
Gleison Bremer,475319
Lorenzo Valeau,475573
Mitchel Bakker,475591
Sven Botman,475597
Marijan Ćavar,476054
Jose Carlos Sanchez Gonzalez,476095
Emerson Royal,477082
Santiago Cáseres,477106
Ander Guevara Lajo,477352
Illan Meslier,477403
Nicolas Louis Marcel Cozza,477744
Alessandro Guarnone,478229
Anthony Michael Gordon,478618
Enrique García Martínez,478999
Adam Idah,479178
Aurélien Tchouaméni,480145
Leandro Barreiro Martins,480216
Ivan Ilić,481266
Pietro Pellegri,481329
Giacomo Raspadori,481332
Alexis Mac Allister,481911
Bastien Rempp,482153
Javier Martínez Aginaga,482369
Zaydou Youssouf,482491
Kelyan Guessoum,483061
Ahoueke Steeve Kévin Denkey,483062
Giuseppe Borello,483978
Facundo Medina,484058
Leonardo Miramar Rocha,484931
Sofian Kiyine,485013
Emanuel Vignato,485014
Matteo Lovato,485354
Alejandro Miguel Mula Sanchez,485383
Gabriel Barbosa Avelino,485450
Alessio Donnarumma,485463
Oliva Christian Rutjens,485464
Sergio Arribas Blázquez,485794
Aaron Wan-Bissaka,486252
Fernando Niño Rodríguez,486425
Oumar Solet Bomawoko,486593
Vincenzo Pinto,486945
Nicolò Zaniolo,487020
Abdullah Al Khaibari,487023
Eberechi Oluchi Eze,487034
Carl Stewart,487048
Michael Folivi,487049
Christopher James Mepham,487581
Dylan Lempereur,487983
Robson Bambu,488513
Luke Thomas,488709
Alejandro Gutiérrez Mozo,488750
Gianluca Frabotta,489124
Yusuf Sari,489202
Erik Alexander Expósito Hernández,489417
Martín Aguirregabiria Padilla,489488
Hianga'A Mananga Mbock,489995
Iago Amaral Borduchi,490483
Michele Cerofolini,490626
Kyle Jameson,491343
Jann-Fiete Arp,491365
Musa Barrow,491409
Deji Ousman Beyreuther,491429
Alessandro Buongiorno,491451
Andrea Tessiore,492463
Roger Ibañez,492664
Jonathan Klinsmann,492782
Jean Lucas,493287
Vinícius Júnior,493295
Yoel Armougom,493412
Kévin Lucien Zohi,493415
José Paulo Bezzera Maciel Júnior,493496
Simon Asta,493725
Nehuén Pérez,494337
Diego Lainez Leyva,495404
Niclas Stierlin,495709
Kevin Andrés Agudelo Ardila,495777
Maximilian William Kilman,496001
Nicolás Domínguez,496214
Sebastian Walukiewicz,496427
Víctor Gómez Perea,496493
Pedro Lomba Neto,496823
Yannik Keitel,497350
Jean-Manuel Mbom,497351
Andy Pelmard,497354
Willem Geubbels,497355
Nya Kirby,497988
Ibrahima Niane,498357
Modibo Sagnan,498373
Benjamin Vérité,499200
Thomas Carrique,499295
Sergiño Gianni Dest,499596
Joshua Thomas Sargent,499607
Flippo Pavoni,499834
Eduardo Expósito Jaén,499843
Roberto Piccoli,499876
Yanis Ammour,499977
Miguel Angel Rubio Lestan,500200
Romain Caumet,501018
Mattéo Ahlinvi,501205
Jean-Clair Dimitri Roger Todibo,501419
Jonathan Christian David,502961
Josha Mamadou Karaboue Vagnomann,503185
Raul Marian Oprut,503199
Martín Zubimendi,503338
Lilian Brassier,503345
Giacomo Boccafoglia,503517
Louis Jordan  Beyer,504037
Ahmed Kutucu,504172
Takefusa Kubo,504301
Maxence Lacroix,504375
Brandon Williams,505058
Scotty Sadzoute,506850
Can Bozdogan,506928
Dani Escriche,507495
Riccardo Daga,507570
Gergely Hutvágner,507578
Franck Alain Djoulou Zohoki,507587
Edmond Fayçal Tapsoba,508140
Marcel Julian Lizak,508686
Billy Clifford Gilmour,508830
Matthew Hoppe,510272
Mateo Klimowicz,510343
Marco Pissardo,511119
Rubén Estephan Vargas Martínez,511155
Tuta,512475
Andreas Skov Olsen,512740
Matheus Cunha,512982
Moussa Djenepo,514375
Keven Schlotterbeck,515185
Boulaye Dia,515713
Kyle Taylor,515791
Melvin Bard,516018
Mujaid Sadick Aliu,516397
Víctor San Bartolomé Prieto,517435
Hamed Junior Traorè,518165
Junior Walter Messias,518166
Sandro Tonali,518231
Jonathan Michael Burkardt,518645
Carlos Redruello Nimo,519095
Fabio González Estupiñan,519496
Diego Hernández Barriuso ,520163
Bukayo Saka,520291
Jason Eyenga-Lokilo,520317
Yann Aurel Bisseck,520617
Noah Katterbach,520624
Roberto Massimo,520659
Giovanni Alejandro Reyna,520742
Eddy Anthony Salcedo Mora,520774
Flavius David Daniliuc,520865
Malick Laye Thiaw,521375
Jan Thielmann,521573
Ignatius Kpene Ganago,521939
Senou Coulibaly,522691
Riccardo Sottil,523085
Luca Ranieri,523086
Andrea Danzi,523089
Terem Igobor Moffi,523291
Ioritz Landeta Batiz,523328
Daniel Vivian Moreno,525104
Bilal Hadraoui,525231
Youssouf Fofana,525236
Domagoj Bradaric,526985
Mason Will John Greenwood,527100
Pasquale Giannotti,527518
Imran Louza,528243
Alessio Riccardi,529551
Luca Netz,530057
Márton Dárdai,530058
Ben Lhassine Kone,530642
Giacomo Figliuzzi,530879
Thomas Candeloro,531179
Aihen Muñoz,531592
Levi Lumeka,531655
Andrea Donadello,531687
Samuel Pizzignacco,531691
Devid Eugene Bouah,532436
Ricard Puig Martí,532467
Michael Scarf,532651
Benoît Badiashile Mukinayi,532749
Khéphren Thuram-Ulie,532750
Miguel Baeza,532815
Bryan Gil Salvatierra,532831
Tyrick Mitchell,532892
Dwight McNeil,532949
Christopher Jeffrey Richards,534563
Manuel Lombardoni,535708
Gabriele Zappa,535711
Salvatore Esposito,535716
Pio Francesco Russo,535738
Fábio Daniel Soares Silva,536058
Lorenzo Bruzzi,536520
Éric Junior Dina Ebimbe,536604
Alexander Kert Molberg,540613
Luis Ndreu,540634
Cheick Oumar Doucouré,540839
Dan Assane Ndoye,541676
Théo Barbet,543527
Joshua Zirkzee,543793
Mihai Valentin Mihaila,543940
Nick Woltemade,544093
Francesco Latella,544095
Yunus Musah,545296
Mohamed Simakan,545451
Nicolò Cabras,545472
Hugo Duro Perales,545811
Oihan Sancet Tirapu,545942
Unai Vencedor,545943
Simon Sohm,546102
Luca Seri,546326
Luca Gagliano,546356
Riccardo Ladinetti,546357
Enzo Le Fée,546431
Rodrygo Silva de Goes,547260
Francisco Barbosa Vieites,548764
Jeremy Doku,549485
Manuel Gasparini,549982
Jon Moncayola,550229
David Alba Fernández,551398
Alberto Soro,551419
Pedro Porro,551442
Roberto López,552234
Daniel Rebollo Franco,552486
Ayoub El Kaabi,552555
Hicham Boudaoui,554423
Gabriel Teodoro Martinelli Silva,555939
Christian Gabriel Oliva Giménez,557617
Jérémy Le Douaron,557729
Wesley Fofana,557788
Jeong Woo-Yeong,557923
Mohammed Salisu Abdul Karim,557942
Adil Aouchiche,558727
Tanguy Coulibaly,558730
Arnaud Kalimuendo Muinga,558733
Tanguy-Austin Nianzou Kouassi,558739
William De Camargo,559187
Ebrima Colley,559712
Emanuel Ercolano,560427
Yéremy Jesús Pino Santos,561186
Michel Ndary Adopo,562846
José Fontán,563961
Siriki Sanogo,564512
Rayan Aït Nouri,565016
Enzo Loiodice,566942
Nicolò Rovella,567230
Juan Cruz Diaz Espósito,568583
Jamal Musiala,569593
Sofiane Diop,571301
Charles Abi,572325
Adolfo Julián Gaich,573527
Leonardo Julián Balerdi Rosa,575036
Maxime Busi,576663
Florian Richard Wirtz,577394
William Alain André Gabriel Saliba,578325
M. Gueye,579566
Georginio Rutter,579610
Jon Morcillo,579987
Nathanael Mbuku,581656
Silas Katompa,582188
Pierre Kalulu,582906
Mathis Rayan Cherki,582972
Aimen Moueffek,583071
Loïc Bade,583159
Anssumane Fati Vieira,584522
Joris Chotard,587295
Lucien Jefferson Agoumé,589805
Moriba Kourouma Kourouma,590503
Bafodé Diakité,591289
Andrea Papetti,592926
Luis Henrique,595120
Aaron Hickey,596046
Ander Barrenetxea,596052
Eduardo Celmi Camavinga,599551
Facundo Pellistri,601883
Wilfried Stephane Singo,603143
Sepe Elye Wahi,604166
Isaac Lihadji,605631
Sacha Boey,606257
Pape Matar Sarr,607944
Papa Ndiaga Yade,616596
Jude Victor William Bellingham,617894
Pedro González López,618294
Saidou Sow,619295
Borja Sainz,619855
Adrien Truffert,627708
Sinaly Diomandé,630968
Rodrigo Hernández Cascante,694195
